"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","SEO/HEO","Male","85","[c]","36780","36780"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","SEO/HEO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","SEO/HEO","Male","40","[c]","35520","34660"
"Leaver Dept.","2022","30-39","Grants Management","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","EO","Female","40","[c]","27120","27570"
"Leaver Dept.","2022","30-39","Human Resources","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","G6/G7","Female","35","[c]","58270","54700"
"Leaver Dept.","2022","30-39","Human Resources","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","SEO/HEO","Female","55","[c]","34400","33300"
"Leaver Dept.","2022","30-39","Human Resources","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","G6/G7","Female","30","[c]","56510","53600"
"Leaver Dept.","2022","30-39","Legal","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","AA/AO","Female","295","[c]","21380","21260"
"Leaver Dept.","2022","30-39","No function","AA/AO","Male","205","[c]","21400","21260"
"Leaver Dept.","2022","30-39","No function","EO","Female","515","[c]","27100","27570"
"Leaver Dept.","2022","30-39","No function","EO","Male","370","[c]","27380","27570"
"Leaver Dept.","2022","30-39","No function","G6/G7","Female","550","[c]","56250","54270"
"Leaver Dept.","2022","30-39","No function","G6/G7","Male","390","[c]","57060","54700"
"Leaver Dept.","2022","30-39","No function","SCS level","Female","50","[c]","84460","84560"
"Leaver Dept.","2022","30-39","No function","SCS level","Male","55","[c]","80870","75200"
"Leaver Dept.","2022","30-39","No function","SEO/HEO","Female","980","[c]","35830","36330"
"Leaver Dept.","2022","30-39","No function","SEO/HEO","Male","635","[c]","35490","34550"
"Leaver Dept.","2022","30-39","No function","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","SEO/HEO","Female","55","[c]","35100","35710"
"Leaver Dept.","2022","30-39","Project Delivery","SEO/HEO","Male","50","[c]","37200","37480"
"Leaver Dept.","2022","30-39","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","Female","120","[c]","22120","21680"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","Male","115","[c]","22010","21680"
"Leaver Dept.","2022","30-39","Unknown","EO","Female","175","[c]","26260","25040"
"Leaver Dept.","2022","30-39","Unknown","EO","Male","160","[c]","26400","25310"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","Female","105","[c]","61000","57680"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","Male","105","[c]","60430","57680"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","Female","200","[c]","38520","38020"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","Male","200","[c]","38220","37640"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","G6/G7","Female","35","[c]","57920","57290"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","G6/G7","Male","45","[c]","60090","58950"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","SEO/HEO","Female","55","[c]","36890","36780"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","SEO/HEO","Male","60","[c]","39000","39000"
"Leaver Dept.","2022","40-49","Finance","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","SEO/HEO","Female","45","[c]","36920","35930"
"Leaver Dept.","2022","40-49","Finance","SEO/HEO","Male","40","[c]","37530","37330"
"Leaver Dept.","2022","40-49","Grants Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","G6/G7","Female","40","[c]","56530","55830"
"Leaver Dept.","2022","40-49","Human Resources","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","SEO/HEO","Female","45","[c]","37590","37300"
"Leaver Dept.","2022","40-49","Human Resources","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","AA/AO","Female","230","[c]","21440","21260"
"Leaver Dept.","2022","40-49","No function","AA/AO","Male","115","[c]","21270","21260"
"Leaver Dept.","2022","40-49","No function","EO","Female","415","[c]","27270","27570"
"Leaver Dept.","2022","40-49","No function","EO","Male","195","[c]","27420","27570"
"Leaver Dept.","2022","40-49","No function","G6/G7","Female","550","[c]","57630","54760"
"Leaver Dept.","2022","40-49","No function","G6/G7","Male","345","[c]","58470","54760"
"Leaver Dept.","2022","40-49","No function","SCS level","Female","120","[c]","91300","93690"
"Leaver Dept.","2022","40-49","No function","SCS level","Male","95","[c]","93360","93250"
"Leaver Dept.","2022","40-49","No function","SEO/HEO","Female","710","[c]","36430","36340"
"Leaver Dept.","2022","40-49","No function","SEO/HEO","Male","325","[c]","36910","37360"
"Leaver Dept.","2022","40-49","No function","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","G6/G7","Female","35","[c]","58500","57490"
"Leaver Dept.","2022","40-49","Project Delivery","G6/G7","Male","35","[c]","58210","56520"
"Leaver Dept.","2022","40-49","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","SEO/HEO","Female","45","[c]","35910","36700"
"Leaver Dept.","2022","40-49","Project Delivery","SEO/HEO","Male","40","[c]","37350","37450"
"Leaver Dept.","2022","40-49","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","SEO/HEO","Female","10","[c]","[c]","[c]"
