"Status","Year","Disability","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Department for Transport (excl. agencies)","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport (excl. agencies)","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport (excl. agencies)","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","100","[c]","31530","31060"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","770","[c]","24820","21260"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","165","[c]","24920","24250"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","Undeclared","60","[c]","25880","26340"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Disclosure Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Disclosure Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Disclosure Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Disclosure Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Licensing Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Driver and Vehicle Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Education and Skills Funding Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Education and Skills Funding Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Education and Skills Funding Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Education and Skills Funding Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Education and Skills Funding Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Education and Skills Funding Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Education and Skills Funding Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Education Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Education Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Education Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Education Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Estyn","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Estyn","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Actuary's Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Actuary's Department","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Actuary's Department","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Actuary's Department","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Actuary's Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Actuary's Department","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Actuary's Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Internal Audit Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Internal Audit Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Internal Audit Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Internal Audit Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Internal Audit Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Internal Audit Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Internal Audit Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Legal Department","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Legal Department","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Legal Department","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Legal Department","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Legal Department","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Legal Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Legal Department","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Legal Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Property Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Property Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Property Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
