"Status","Year","Organisation","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Commercial","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Communications","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Corporate Finance","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Digital, Data and Technology","Heterosexual / straight","65","65","56660","56110"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Digital, Data and Technology","LGBO","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Economics","Heterosexual / straight","80","75","65370","59140"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Economics","LGBO","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Economics","Undeclared","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Human Resources","Heterosexual / straight","35","35","49050","44120"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Intelligence Analysis","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Knowledge and Information Management","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Legal","Heterosexual / straight","120","115","68290","71370"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Legal","LGBO","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Legal","Undeclared","15","15","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Legal","Unknown","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Policy","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Project Delivery","Heterosexual / straight","305","295","61200","56630"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Project Delivery","LGBO","25","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Project Delivery","Undeclared","30","30","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Project Delivery","Unknown","20","20","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Security","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Operational Delivery","Heterosexual / straight","195","180","27990","25120"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Operational Delivery","LGBO","15","15","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Operational Delivery","Undeclared","25","20","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Operational Delivery","Unknown","80","75","25770","25120"
"In post","2022","Crown Commercial Service","Cabinet Office","Commercial","Heterosexual / straight","250","245","35760","33810"
"In post","2022","Crown Commercial Service","Cabinet Office","Commercial","LGBO","15","15","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Commercial","Undeclared","15","15","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Commercial","Unknown","70","65","35000","32200"
"In post","2022","Crown Commercial Service","Cabinet Office","Communications","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Digital, Data and Technology","Heterosexual / straight","100","95","44980","41120"
"In post","2022","Crown Commercial Service","Cabinet Office","Digital, Data and Technology","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Digital, Data and Technology","Unknown","25","25","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Finance","Heterosexual / straight","30","30","49460","40000"
"In post","2022","Crown Commercial Service","Cabinet Office","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Human Resources","Heterosexual / straight","30","30","40810","34180"
"In post","2022","Crown Commercial Service","Cabinet Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Operational Delivery","Heterosexual / straight","135","135","41870","39360"
"In post","2022","Crown Commercial Service","Cabinet Office","Operational Delivery","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Operational Delivery","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Operational Delivery","Unknown","40","40","42240","38330"
"In post","2022","Crown Commercial Service","Cabinet Office","Policy","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Project Delivery","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Communications","Heterosexual / straight","10","10","[c]","[c]"
