"Status","Year","Ethnicity","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Office of Rail and Road","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Government","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Government","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Government","Outside London","Heterosexual / straight","265","255","35680","31540"
"In post","2022","Asian","Scottish Government","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Scottish Government","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Asian","Scottish Government","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","Asian","Scottish Government","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Government","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","The National Archives","London","Heterosexual / straight","30","30","34880","35530"
"In post","2022","Asian","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","The National Archives","London","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","The National Archives","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","The National Archives","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","The National Archives","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","The National Archives","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Export Finance","London","Heterosexual / straight","80","80","49860","42660"
"In post","2022","Asian","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Export Finance","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Export Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Export Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Export Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Export Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","Outside London","Heterosexual / straight","140","125","31370","30210"
"In post","2022","Asian","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Welsh Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government","Outside London","Heterosexual / straight","60","60","39480","38160"
"In post","2022","Asian","Welsh Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Departments","London","Heterosexual / straight","395","380","40760","32960"
"In post","2022","Black","Attorney General's Departments","London","LGBO","15","15","[c]","[c]"
"In post","2022","Black","Attorney General's Departments","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","Attorney General's Departments","London","Unknown","55","50","40220","31560"
"In post","2022","Black","Attorney General's Departments","Outside London","Heterosexual / straight","95","90","37650","30130"
"In post","2022","Black","Attorney General's Departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Departments","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","Black","Attorney General's Departments","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Departments","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Departments","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Departments","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cabinet Office","London","Heterosexual / straight","215","215","43240","38580"
"In post","2022","Black","Cabinet Office","London","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Cabinet Office","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cabinet Office","Outside London","Heterosexual / straight","35","35","38320","37300"
"In post","2022","Black","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cabinet Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cabinet Office","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Black","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Chancellor's other departments","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Chancellor's other departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Chancellor's other departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","London","Heterosexual / straight","35","35","40990","36470"
"In post","2022","Black","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
