"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Security","Unknown","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Liverpool","Outside London","15","15","23020","21830"
"In post","2022","Security","Unknown","Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Unknown","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Milton Keynes","Outside London","85","80","31640","33000"
"In post","2022","Security","Unknown","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Portsmouth","Outside London","10","10","33900","33300"
"In post","2022","Security","Unknown","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Tower Hamlets","London","5","5","[c]","[c]"
"In post","2022","Security","Unknown","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Unknown","Unknown","45","45","32260","33300"
"In post","2022","Security","Unknown","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Unknown","Westminster","London","205","205","44080","40600"
"In post","2022","Security","Unknown","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Unknown","York","Outside London","460","435","29930","26670"
"In post","2022","Unknown","Commercial","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Croydon","London","45","45","41620","42170"
"In post","2022","Unknown","Commercial","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Durham","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Greater Manchester South West","Outside London","15","15","38540","37730"
"In post","2022","Unknown","Commercial","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Leeds","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Liverpool","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","Mid Lancashire","Outside London","10","5","[c]","[c]"
"In post","2022","Unknown","Commercial","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Sheffield","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Sunderland","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Westminster","London","10","10","44900","42190"
"In post","2022","Unknown","Commercial","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Cardiff and Vale of Glamorgan","Outside London","130","120","41350","38160"
"In post","2022","Unknown","Communications","Central Valleys","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Gwent Valleys","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Westminster","London","155","150","49550","45750"
"In post","2022","Unknown","Counter Fraud","Belfast","Outside London","10","10","24440","24890"
"In post","2022","Unknown","Counter Fraud","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Durham","Outside London","40","35","26260","25260"
"In post","2022","Unknown","Counter Fraud","Glasgow City","Outside London","60","55","25820","24890"
"In post","2022","Unknown","Counter Fraud","Liverpool","Outside London","25","25","25960","25040"
"In post","2022","Unknown","Counter Fraud","Monmouthshire and Newport","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Peterborough","Outside London","10","10","24540","25310"
"In post","2022","Unknown","Counter Fraud","Westminster","London","25","25","33630","30090"
"In post","2022","Unknown","Digital, Data and Technology","Barnet","London","135","135","45420","42550"
"In post","2022","Unknown","Digital, Data and Technology","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","155","150","38790","38160"
"In post","2022","Unknown","Digital, Data and Technology","Central Valleys","Outside London","15","15","41160","38160"
"In post","2022","Unknown","Digital, Data and Technology","Conwy and Denbighshire","Outside London","10","10","34760","29430"
"In post","2022","Unknown","Digital, Data and Technology","Croydon","London","735","725","51620","46790"
"In post","2022","Unknown","Digital, Data and Technology","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Durham","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","East Surrey","Outside London","[c]","[c]","[c]","[c]"
