"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Animal and Plant Health Agency","Nottingham","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Nottingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Oxfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Oxfordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Oxfordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Oxfordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Oxfordshire CC","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Perth and Kinross, and Stirling","Outside London","AO","10","10","21300","21300"
"In post","2022","Animal and Plant Health Agency","Perth and Kinross, and Stirling","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Perth and Kinross, and Stirling","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Perth and Kinross, and Stirling","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Perth and Kinross, and Stirling","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Perth and Kinross, and Stirling","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Perth and Kinross, and Stirling","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Powys","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Powys","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Powys","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Powys","Outside London","SEO","10","10","37460","37240"
"In post","2022","Animal and Plant Health Agency","Redbridge and Waltham Forest","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Redbridge and Waltham Forest","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scottish Borders","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scottish Borders","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scottish Borders","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scottish Borders","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire","Outside London","SEO","15","15","40780","37690"
"In post","2022","Animal and Plant Health Agency","Somerset CC","Outside London","EO","10","10","25630","26150"
"In post","2022","Animal and Plant Health Agency","Somerset CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Somerset CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Somerset CC","Outside London","SEO","15","15","38100","36780"
"In post","2022","Animal and Plant Health Agency","South and West Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South and West Derbyshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South and West Derbyshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South and West Derbyshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Ayrshire","Outside London","AO","10","10","21300","21300"
"In post","2022","Animal and Plant Health Agency","South Ayrshire","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Ayrshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Ayrshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Ayrshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Lanarkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Lanarkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Lanarkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Lanarkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Nottinghamshire","Outside London","AO","10","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Nottinghamshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West Wales","Outside London","AO","55","50","21350","21300"
"In post","2022","Animal and Plant Health Agency","South West Wales","Outside London","EO","45","40","25500","25190"
"In post","2022","Animal and Plant Health Agency","South West Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West Wales","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West Wales","Outside London","HEO","10","10","29740","29430"
"In post","2022","Animal and Plant Health Agency","South West Wales","Outside London","SEO","35","30","37510","36970"
"In post","2022","Animal and Plant Health Agency","Staffordshire CC","Outside London","AO","35","35","21300","21300"
"In post","2022","Animal and Plant Health Agency","Staffordshire CC","Outside London","EO","15","15","25270","24920"
"In post","2022","Animal and Plant Health Agency","Staffordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Staffordshire CC","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Staffordshire CC","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Suffolk CC","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Suffolk CC","Outside London","EO","15","15","24780","24920"
"In post","2022","Animal and Plant Health Agency","Suffolk CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Suffolk CC","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Suffolk CC","Outside London","SEO","15","15","42750","38300"
"In post","2022","Animal and Plant Health Agency","Telford and Wrekin","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Telford and Wrekin","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Thurrock","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Thurrock","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Thurrock","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Tyneside","Outside London","AO","15","10","21300","21300"
"In post","2022","Animal and Plant Health Agency","Tyneside","Outside London","EO","15","15","25650","25190"
"In post","2022","Animal and Plant Health Agency","Tyneside","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Tyneside","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Tyneside","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Tyneside","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","Unknown","AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","Unknown","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Surrey","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Surrey","Outside London","AO","185","180","24340","24370"
"In post","2022","Animal and Plant Health Agency","West Surrey","Outside London","EO","155","145","28260","27960"
"In post","2022","Animal and Plant Health Agency","West Surrey","Outside London","G6","20","20","65890","65870"
"In post","2022","Animal and Plant Health Agency","West Surrey","Outside London","G7","45","45","54330","53870"
"In post","2022","Animal and Plant Health Agency","West Surrey","Outside London","HEO","120","115","33250","32650"
"In post","2022","Animal and Plant Health Agency","West Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Surrey","Outside London","SEO","110","105","40330","39420"
"In post","2022","Animal and Plant Health Agency","West Sussex (North East)","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Sussex (North East)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Sussex (North East)","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Sussex (North East)","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Sussex (South West)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Westminster","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Westminster","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Westminster","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Westminster","London","G7","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Westminster","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wiltshire","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wiltshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","Outside London","AO","35","35","21500","21300"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","Outside London","EO","45","45","25560","25190"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","Outside London","HEO","40","35","30290","30040"
"In post","2022","Animal and Plant Health Agency","Worcestershire CC","Outside London","SEO","30","30","38870","37210"
"In post","2022","Animal and Plant Health Agency","York","Outside London","AO","55","50","22060","21300"
"In post","2022","Animal and Plant Health Agency","York","Outside London","EO","10","10","25960","24920"
"In post","2022","Animal and Plant Health Agency","York","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","York","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","York","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Westminster","London","EO","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","Westminster","London","G6","10","10","66710","65180"
"In post","2022","Attorney General's Office","Westminster","London","G7","10","10","52960","51250"
"In post","2022","Attorney General's Office","Westminster","London","HEO","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","Westminster","London","SCS level","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","Westminster","London","SEO","5","5","[c]","[c]"
