"Status","Year","Disability","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","Unknown","Female","80","75","42960","37300"
"In post","2022","Declared non-disabled","Cabinet Office","Unknown","Male","70","65","40500","37300"
"In post","2022","Declared non-disabled","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","London","Female","125","115","54920","47940"
"In post","2022","Declared non-disabled","Chancellor's other departments","London","Male","155","155","67410","57250"
"In post","2022","Declared non-disabled","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","Outside London","Male","35","35","50190","47440"
"In post","2022","Declared non-disabled","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","London","Female","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","London","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","Outside London","Female","105","100","33230","29160"
"In post","2022","Declared non-disabled","Charity Commission","Outside London","Male","75","75","33700","29160"
"In post","2022","Declared non-disabled","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Competition and Markets Authority","London","Female","330","315","57800","55860"
"In post","2022","Declared non-disabled","Competition and Markets Authority","London","Male","340","335","63460","58390"
"In post","2022","Declared non-disabled","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Competition and Markets Authority","Outside London","Female","30","30","57040","55860"
"In post","2022","Declared non-disabled","Competition and Markets Authority","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","Female","2110","2030","48440","45290"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","Male","2115","2090","51200","53380"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","Female","2800","2585","35000","31580"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","Male","2915","2830","40380","39650"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","Female","765","745","47060","51730"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","Male","620","615","48940","51730"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","Female","80","80","41040","34020"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","Male","95","90","42460","36600"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","London","Female","980","920","51110","53420"
"In post","2022","Declared non-disabled","Department for Education","London","Male","615","605","53520","54160"
"In post","2022","Declared non-disabled","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","Outside London","Female","2190","2065","42120","37100"
"In post","2022","Declared non-disabled","Department for Education","Outside London","Male","1565","1545","44390","40300"
"In post","2022","Declared non-disabled","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","Female","1100","1050","44020","38750"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","Male","920","910","45180","39910"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","Female","4315","3970","31890","29180"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","Male","3245","3180","34420","30210"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","London","Female","625","615","46450","42060"
"In post","2022","Declared non-disabled","Department for International Trade","London","Male","695","690","47390","42410"
"In post","2022","Declared non-disabled","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","Outside London","Female","60","55","41090","38160"
"In post","2022","Declared non-disabled","Department for International Trade","Outside London","Male","65","65","43710","44130"
"In post","2022","Declared non-disabled","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","Overseas","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","Overseas","Male","70","70","57150","52400"
"In post","2022","Declared non-disabled","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","Female","785","760","49310","53130"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","Male","800","795","49360","53130"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","Female","700","650","40240","36340"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","Male","630","605","43650","41020"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","London","Female","975","935","49010","44200"
"In post","2022","Declared non-disabled","Department for Transport","London","Male","1310","1285","49820","44630"
"In post","2022","Declared non-disabled","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Outside London","Female","4205","3650","27340","21840"
"In post","2022","Declared non-disabled","Department for Transport","Outside London","Male","4775","4605","32480","27810"
"In post","2022","Declared non-disabled","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","London","Female","4815","4380","33220","31060"
"In post","2022","Declared non-disabled","Department for Work and Pensions","London","Male","2760","2700","35760","31060"
"In post","2022","Declared non-disabled","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions","Outside London","Female","40235","34520","27150","27570"
