"Status","Year","Organisation","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Education and Skills Funding Agency","Department for Education","London","London","295","290","48900","44540"
"In post","2022","Education and Skills Funding Agency","Department for Education","North East (England)","Outside London","215","205","37220","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","North West (England)","Outside London","230","225","38250","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","South East (England)","Outside London","10","10","54840","52520"
"In post","2022","Education and Skills Funding Agency","Department for Education","South West (England)","Outside London","105","100","38650","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","West Midlands (England)","Outside London","565","555","41570","37100"
"In post","2022","Education and Skills Funding Agency","Department for Education","Yorkshire and The Humber","Outside London","395","375","39430","36500"
"In post","2022","Education Scotland","Scottish Government","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","Scotland","Outside London","330","320","57370","62170"
"In post","2022","Estyn","Estyn","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","Wales","Outside London","110","105","58630","75480"
"In post","2022","Estyn","Estyn","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","London","London","165","160","47610","44260"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","Overseas","Overseas","125","125","39780","40090"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","South East (England)","Outside London","795","755","38710","34390"
"In post","2022","Food Standards Agency","Food Standards Agency","East Midlands (England)","Outside London","85","85","35140","30350"
"In post","2022","Food Standards Agency","Food Standards Agency","East of England","Outside London","130","125","34680","31520"
"In post","2022","Food Standards Agency","Food Standards Agency","London","London","245","240","44260","40350"
"In post","2022","Food Standards Agency","Food Standards Agency","North East (England)","Outside London","30","30","34740","30810"
"In post","2022","Food Standards Agency","Food Standards Agency","North West (England)","Outside London","100","95","34160","30350"
"In post","2022","Food Standards Agency","Food Standards Agency","Northern Ireland","Outside London","100","100","37610","37350"
"In post","2022","Food Standards Agency","Food Standards Agency","Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","South East (England)","Outside London","100","100","43240","40720"
"In post","2022","Food Standards Agency","Food Standards Agency","South West (England)","Outside London","115","110","35500","30350"
"In post","2022","Food Standards Agency","Food Standards Agency","Wales","Outside London","150","145","36510","31050"
"In post","2022","Food Standards Agency","Food Standards Agency","West Midlands (England)","Outside London","120","115","32730","30350"
"In post","2022","Food Standards Agency","Food Standards Agency","Yorkshire and The Humber","Outside London","270","265","36650","31450"
"In post","2022","Food Standards Scotland","Scottish Government","Scotland","Outside London","305","295","35950","31540"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","London","3890","3800","50260","48320"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","Overseas","2085","2080","52460","53470"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Scotland","Outside London","830","795","41790","38500"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","South East (England)","Outside London","270","265","32180","27130"
"In post","2022","Forestry and Land Scotland","Scottish Government","Scotland","Outside London","1015","980","32870","31060"
"In post","2022","Forestry and Land Scotland","Scottish Government","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Chancellor's other departments","London","London","210","195","65470","57250"
"In post","2022","Government Actuary's Department","Chancellor's other departments","Scotland","Outside London","10","10","73790","69690"
"In post","2022","Government Internal Audit Agency","HM Treasury","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","East of England","Outside London","5","5","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","London","London","175","165","52180","52140"
"In post","2022","Government Internal Audit Agency","HM Treasury","North East (England)","Outside London","30","25","45190","44200"
"In post","2022","Government Internal Audit Agency","HM Treasury","North West (England)","Outside London","50","45","45080","40700"
"In post","2022","Government Internal Audit Agency","HM Treasury","Scotland","Outside London","10","10","47900","46320"
"In post","2022","Government Internal Audit Agency","HM Treasury","South East (England)","Outside London","15","15","43250","42770"
"In post","2022","Government Internal Audit Agency","HM Treasury","South West (England)","Outside London","40","40","48320","45390"
"In post","2022","Government Internal Audit Agency","HM Treasury","Wales","Outside London","25","25","48120","48780"
"In post","2022","Government Internal Audit Agency","HM Treasury","West Midlands (England)","Outside London","30","30","50460","44820"
"In post","2022","Government Internal Audit Agency","HM Treasury","Yorkshire and The Humber","Outside London","65","60","45470","42020"
"In post","2022","Government Legal Department","Attorney General's Departments","London","London","2500","2330","54240","51830"
"In post","2022","Government Legal Department","Attorney General's Departments","North West (England)","Outside London","5","5","[c]","[c]"
