"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","White","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","G7","Heterosexual / straight","35","[c]","52300","52610"
"Leaver Dept.","2022","White","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","SEO","Heterosexual / straight","55","[c]","40190","40580"
"Leaver Dept.","2022","White","Commercial","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","G7","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","HEO","Heterosexual / straight","70","[c]","34070","33810"
"Leaver Dept.","2022","White","Communications","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","SEO","Heterosexual / straight","45","[c]","40990","40820"
"Leaver Dept.","2022","White","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","EO","Heterosexual / straight","35","[c]","27550","27570"
"Leaver Dept.","2022","White","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","EO","Heterosexual / straight","35","[c]","26570","26670"
"Leaver Dept.","2022","White","Digital, Data & Technology","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","G7","Heterosexual / straight","75","[c]","54670","54540"
"Leaver Dept.","2022","White","Digital, Data & Technology","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","HEO","Heterosexual / straight","80","[c]","33130","33130"
"Leaver Dept.","2022","White","Digital, Data & Technology","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","SEO","Heterosexual / straight","80","[c]","39640","39600"
"Leaver Dept.","2022","White","Digital, Data & Technology","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","EO","Heterosexual / straight","40","[c]","25650","25120"
"Leaver Dept.","2022","White","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","G7","Heterosexual / straight","55","[c]","54460","54700"
"Leaver Dept.","2022","White","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","HEO","Heterosexual / straight","40","[c]","32340","31990"
"Leaver Dept.","2022","White","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","SEO","Heterosexual / straight","60","[c]","38680","37590"
"Leaver Dept.","2022","White","Finance","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","AO","Heterosexual / straight","40","[c]","21620","21170"
"Leaver Dept.","2022","White","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","EO","Heterosexual / straight","95","[c]","26890","27570"
"Leaver Dept.","2022","White","Human Resources","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","G6","Heterosexual / straight","35","[c]","65580","65310"
"Leaver Dept.","2022","White","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","G7","Heterosexual / straight","60","[c]","53330","52630"
"Leaver Dept.","2022","White","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","HEO","Heterosexual / straight","100","[c]","32030","32000"
"Leaver Dept.","2022","White","Human Resources","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","SEO","Heterosexual / straight","65","[c]","39520","38890"
"Leaver Dept.","2022","White","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","AA","Heterosexual / straight","100","[c]","19450","19100"
"Leaver Dept.","2022","White","No function","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","AA","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","No function","AO","Heterosexual / straight","890","[c]","21330","21260"
"Leaver Dept.","2022","White","No function","AO","LGBO","100","[c]","21180","21260"
"Leaver Dept.","2022","White","No function","AO","Undeclared","90","[c]","21130","21230"
"Leaver Dept.","2022","White","No function","AO","Unknown","60","[c]","21870","21260"
"Leaver Dept.","2022","White","No function","EO","Heterosexual / straight","1515","[c]","26830","27570"
"Leaver Dept.","2022","White","No function","EO","LGBO","170","[c]","27230","27570"
"Leaver Dept.","2022","White","No function","EO","Undeclared","135","[c]","26660","27570"
"Leaver Dept.","2022","White","No function","EO","Unknown","105","[c]","27420","27570"
