"Status","Year","Age","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","185","185","30690","30000"
"In post","2022","20-29","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","190","190","30490","29000"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","20","20","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","15","15","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","Office of Rail and Road","Female","15","15","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","Office of Rail and Road","Male","20","20","[c]","[c]"
"In post","2022","20-29","Office of the Public Guardian","Ministry of Justice","Female","175","170","22550","20970"
"In post","2022","20-29","Office of the Public Guardian","Ministry of Justice","Male","130","125","22010","20970"
"In post","2022","20-29","Office of the Scottish Charity Regulator","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Scottish Charity Regulator","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Female","25","25","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Male","10","10","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Female","10","10","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Male","5","5","[c]","[c]"
"In post","2022","20-29","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Female","35","35","24190","21270"
"In post","2022","20-29","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Male","35","35","24600","26050"
"In post","2022","20-29","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Male","5","5","[c]","[c]"
"In post","2022","20-29","Registers of Scotland","Scottish Government","Female","85","85","28470","29770"
"In post","2022","20-29","Registers of Scotland","Scottish Government","Male","85","85","28650","25050"
"In post","2022","20-29","Revenue Scotland","Scottish Government","Female","10","10","[c]","[c]"
"In post","2022","20-29","Revenue Scotland","Scottish Government","Male","5","5","[c]","[c]"
"In post","2022","20-29","Royal Fleet Auxiliary","Ministry of Defence","Female","60","60","25760","28680"
"In post","2022","20-29","Royal Fleet Auxiliary","Ministry of Defence","Male","305","305","28740","28980"
"In post","2022","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","215","210","22730","21300"
"In post","2022","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","185","185","22860","21300"
"In post","2022","20-29","Scottish Courts and Tribunals Service","Scottish Government","Female","205","200","24740","23780"
"In post","2022","20-29","Scottish Courts and Tribunals Service","Scottish Government","Male","95","90","25670","23780"
"In post","2022","20-29","Scottish Fiscal Commission","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scottish Fiscal Commission","Scottish Government","Male","10","10","[c]","[c]"
"In post","2022","20-29","Scottish Forestry","Scottish Government","Female","10","10","[c]","[c]"
"In post","2022","20-29","Scottish Forestry","Scottish Government","Male","5","5","[c]","[c]"
"In post","2022","20-29","Scottish Government (excl. agencies)","Scottish Government","Female","955","945","31420","31280"
"In post","2022","20-29","Scottish Government (excl. agencies)","Scottish Government","Male","640","635","31830","31540"
"In post","2022","20-29","Scottish Prison Service","Scottish Government","Female","395","380","26270","23330"
"In post","2022","20-29","Scottish Prison Service","Scottish Government","Male","300","300","26350","23330"
"In post","2022","20-29","Scottish Public Pensions Agency","Scottish Government","Female","15","15","[c]","[c]"
"In post","2022","20-29","Scottish Public Pensions Agency","Scottish Government","Male","15","15","[c]","[c]"
"In post","2022","20-29","Serious Fraud Office","Attorney General's Departments","Female","35","35","32170","31520"
"In post","2022","20-29","Serious Fraud Office","Attorney General's Departments","Male","25","25","[c]","[c]"
"In post","2022","20-29","Social Security Scotland","Scottish Government","Female","330","325","26360","27230"
"In post","2022","20-29","Social Security Scotland","Scottish Government","Male","220","220","25860","24400"
"In post","2022","20-29","Standards and Testing Agency","Department for Education","Female","15","15","[c]","[c]"
"In post","2022","20-29","Standards and Testing Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Student Awards Agency for Scotland","Scottish Government","Female","35","30","24430","23230"
"In post","2022","20-29","Student Awards Agency for Scotland","Scottish Government","Male","25","25","[c]","[c]"
"In post","2022","20-29","Submarine Delivery Agency","Ministry of Defence","Female","120","120","28840","28900"
"In post","2022","20-29","Submarine Delivery Agency","Ministry of Defence","Male","320","320","28550","27540"
"In post","2022","20-29","Teaching Regulation Agency","Department for Education","Female","15","15","[c]","[c]"
"In post","2022","20-29","Teaching Regulation Agency","Department for Education","Male","10","10","[c]","[c]"
"In post","2022","20-29","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","115","115","23170","21130"
"In post","2022","20-29","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","70","70","25530","21130"
"In post","2022","20-29","The National Archives","The National Archives","Female","55","55","26870","26180"
"In post","2022","20-29","The National Archives","The National Archives","Male","40","35","26160","22990"
"In post","2022","20-29","Transport Scotland","Scottish Government","Female","45","45","31030","31540"
"In post","2022","20-29","Transport Scotland","Scottish Government","Male","35","35","31580","31540"
"In post","2022","20-29","UK Debt Management Office","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Debt Management Office","HM Treasury","Male","15","15","[c]","[c]"
"In post","2022","20-29","UK Export Finance","UK Export Finance","Female","60","60","35550","33000"
"In post","2022","20-29","UK Export Finance","UK Export Finance","Male","50","50","38080","34190"
"In post","2022","20-29","UK Health Security Agency","Department of Health and Social Care","Female","970","920","30090","28590"
"In post","2022","20-29","UK Health Security Agency","Department of Health and Social Care","Male","505","485","31700","28590"
"In post","2022","20-29","UK Hydrographic Office","Ministry of Defence","Female","50","50","25630","26740"
"In post","2022","20-29","UK Hydrographic Office","Ministry of Defence","Male","105","105","27300","26740"
"In post","2022","20-29","UK Space Agency","Department for Business, Energy and Industrial Strategy","Female","30","30","37900","36740"
"In post","2022","20-29","UK Space Agency","Department for Business, Energy and Industrial Strategy","Male","20","20","[c]","[c]"
"In post","2022","20-29","UK Statistics Authority","UK Statistics Authority","Female","730","715","31150","30710"
"In post","2022","20-29","UK Statistics Authority","UK Statistics Authority","Male","550","540","30560","30710"
"In post","2022","20-29","UK Statistics Authority","UK Statistics Authority","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","UK Supreme Court","Female","10","10","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Valuation Office Agency","HM Revenue and Customs","Female","315","305","28050","26030"
"In post","2022","20-29","Valuation Office Agency","HM Revenue and Customs","Male","330","325","29550","27320"
"In post","2022","20-29","Vehicle Certification Agency","Department for Transport","Female","15","15","[c]","[c]"
"In post","2022","20-29","Vehicle Certification Agency","Department for Transport","Male","20","20","[c]","[c]"
"In post","2022","20-29","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Female","15","15","[c]","[c]"
"In post","2022","20-29","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Male","5","5","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","Water Services Regulation Authority","Female","25","25","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","Water Services Regulation Authority","Male","20","20","[c]","[c]"
"In post","2022","20-29","Welsh Government (excl. agencies)","Welsh Government","Female","310","305","28250","25860"
"In post","2022","20-29","Welsh Government (excl. agencies)","Welsh Government","Male","235","235","28650","25860"
"In post","2022","20-29","Welsh Revenue Authority","Welsh Government","Female","5","5","[c]","[c]"
"In post","2022","20-29","Welsh Revenue Authority","Welsh Government","Male","5","5","[c]","[c]"
"In post","2022","20-29","Wilton Park","Foreign, Commonwealth and Development Office","Female","10","10","[c]","[c]"
"In post","2022","20-29","Wilton Park","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Accountant in Bankruptcy","Scottish Government","Female","20","20","[c]","[c]"
"In post","2022","30-39","Accountant in Bankruptcy","Scottish Government","Male","10","10","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Female","120","110","31000","30950"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Male","100","100","30530","30950"
"In post","2022","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Female","370","345","29160","27960"
"In post","2022","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Male","205","205","29520","29180"
"In post","2022","30-39","Attorney General's Office","Attorney General's Departments","Female","10","10","[c]","[c]"
"In post","2022","30-39","Attorney General's Office","Attorney General's Departments","Male","10","10","[c]","[c]"
"In post","2022","30-39","Cabinet Office (excl. agencies)","Cabinet Office","Female","1365","1320","48410","49700"
