"Status","Year","Ethnicity","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","Psychology","Outside London","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","London","Female","120","[c]","41960","40060"
"Leaver CS","2022","White","Science and Engineering","London","Male","50","[c]","47410","39650"
"Leaver CS","2022","White","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","Outside London","Female","320","[c]","38690","37470"
"Leaver CS","2022","White","Science and Engineering","Outside London","Male","560","[c]","36860","33330"
"Leaver CS","2022","White","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","London","Male","40","[c]","34590","32790"
"Leaver CS","2022","White","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Outside London","Female","90","[c]","30930","26670"
"Leaver CS","2022","White","Security","Outside London","Male","375","[c]","32790","33150"
"Leaver CS","2022","White","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Statistics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tax","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tax","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tax","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tax","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Tax","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Tax","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","London","Female","335","[c]","49740","54110"
"Leaver CS","2022","White","Unknown","London","Male","380","[c]","51220","54380"
"Leaver CS","2022","White","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Outside London","Female","2265","[c]","31680","27570"
"Leaver CS","2022","White","Unknown","Outside London","Male","1655","[c]","35420","27570"
"Leaver CS","2022","White","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inspector of Education and Training","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inspector of Education and Training","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inspector of Education and Training","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intelligence Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","International Trade","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Knowledge and Information Management","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Knowledge and Information Management","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Knowledge and Information Management","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicine","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicine","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicine","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicine","Outside London","Male","10","[c]","[c]","[c]"
