"Status","Year","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Crown Office and Procurator Fiscal Service","Perth and Kinross, and Stirling","Outside London","25","25","37440","36130"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Borders","Outside London","15","15","23460","21050"
"In post","2022","Crown Office and Procurator Fiscal Service","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","South Lanarkshire","Outside London","170","155","38880","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","West Lothian","Outside London","25","20","32540","27230"
"In post","2022","Crown Prosecution Service","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Berkshire","Outside London","130","120","42610","39750"
"In post","2022","Crown Prosecution Service","Bexley and Greenwich","London","10","10","37230","24590"
"In post","2022","Crown Prosecution Service","Birmingham","Outside London","505","475","40340","38000"
"In post","2022","Crown Prosecution Service","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Brighton and Hove","Outside London","125","115","41250","31560"
"In post","2022","Crown Prosecution Service","Bristol, City of","Outside London","165","155","41440","48080"
"In post","2022","Crown Prosecution Service","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cambridgeshire CC","Outside London","15","10","41010","38000"
"In post","2022","Crown Prosecution Service","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cardiff and Vale of Glamorgan","Outside London","225","210","40350","38180"
"In post","2022","Crown Prosecution Service","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cornwall and Isles of Scilly","Outside London","30","30","38220","33270"
"In post","2022","Crown Prosecution Service","Croydon","London","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Devon CC","Outside London","105","100","39890","38000"
"In post","2022","Crown Prosecution Service","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Durham","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Cumbria","Outside London","35","30","37920","31270"
"In post","2022","Crown Prosecution Service","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Kent","Outside London","125","120","39440","30110"
"In post","2022","Crown Prosecution Service","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Flintshire and Wrexham","Outside London","80","75","40300","38180"
"In post","2022","Crown Prosecution Service","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Haringey and Islington","London","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Harrow and Hillingdon","London","10","10","41060","30110"
"In post","2022","Crown Prosecution Service","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Heart of Essex","Outside London","200","185","42070","39880"
"In post","2022","Crown Prosecution Service","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Hertfordshire CC","Outside London","180","160","43430","40000"
"In post","2022","Crown Prosecution Service","Hounslow and Richmond upon Thames","London","10","10","31270","24590"
"In post","2022","Crown Prosecution Service","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Kingston upon Hull, City of","Outside London","80","70","39670","38270"
"In post","2022","Crown Prosecution Service","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Leeds","Outside London","375","350","40700","38000"
"In post","2022","Crown Prosecution Service","Leicester","Outside London","135","125","39460","38000"
"In post","2022","Crown Prosecution Service","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Lewisham and Southwark","London","15","15","31230","24590"
"In post","2022","Crown Prosecution Service","Lincolnshire CC","Outside London","20","15","46930","55610"
"In post","2022","Crown Prosecution Service","Liverpool","Outside London","380","360","37230","30130"
"In post","2022","Crown Prosecution Service","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Manchester","Outside London","365","340","40210","34480"
"In post","2022","Crown Prosecution Service","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Merton, Kingston upon Thames and Sutton","London","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Mid Kent","Outside London","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Mid Lancashire","Outside London","180","170","39820","38000"
"In post","2022","Crown Prosecution Service","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Norwich and East Norfolk","Outside London","80","70","35210","27260"
"In post","2022","Crown Prosecution Service","Nottingham","Outside London","300","280","37830","30930"
"In post","2022","Crown Prosecution Service","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Portsmouth","Outside London","110","105","42130","33290"
"In post","2022","Crown Prosecution Service","Redbridge and Waltham Forest","London","15","15","34400","24590"
"In post","2022","Crown Prosecution Service","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Sheffield","Outside London","140","125","35150","28430"
"In post","2022","Crown Prosecution Service","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South Hampshire","Outside London","155","145","43390","39750"
"In post","2022","Crown Prosecution Service","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South Teesside","Outside London","90","80","38730","32370"
"In post","2022","Crown Prosecution Service","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Stoke-on-Trent","Outside London","60","55","42740","48080"
"In post","2022","Crown Prosecution Service","Suffolk CC","Outside London","35","30","40170","34480"
"In post","2022","Crown Prosecution Service","Swansea","Outside London","80","75","41380","38180"
"In post","2022","Crown Prosecution Service","Swindon","Outside London","10","10","36050","34480"
"In post","2022","Crown Prosecution Service","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Tyneside","Outside London","255","235","39120","34480"
"In post","2022","Crown Prosecution Service","Wakefield","Outside London","70","70","35890","30130"
"In post","2022","Crown Prosecution Service","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Warrington","Outside London","25","25","48780","43750"
"In post","2022","Crown Prosecution Service","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Northamptonshire","Outside London","15","15","43510","48080"
"In post","2022","Crown Prosecution Service","West Surrey","Outside London","65","65","45130","40800"
"In post","2022","Crown Prosecution Service","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Westminster","London","1690","1595","44820","40000"
"In post","2022","Crown Prosecution Service","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Worcestershire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","York","Outside London","160","150","40490","38180"
"In post","2022","Defence Electronics and Components Agency","Flintshire and Wrexham","Outside London","380","365","29870","29470"
"In post","2022","Defence Electronics and Components Agency","Staffordshire CC","Outside London","55","55","26080","25830"
"In post","2022","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","8230","7925","38390","36000"
"In post","2022","Defence Equipment and Support","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Birmingham","Outside London","[c]","[c]","[c]","[c]"
