"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Operational Delivery","South East (England)","HEO","15","15","32720","31560"
"In post","2022","Attorney General's Departments","Operational Delivery","South East (England)","SEO","15","15","41270","39750"
"In post","2022","Attorney General's Departments","Operational Delivery","South West (England)","AO","55","50","22240","22200"
"In post","2022","Attorney General's Departments","Operational Delivery","South West (England)","EO","50","45","27050","27350"
"In post","2022","Attorney General's Departments","Operational Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","South West (England)","HEO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","South West (England)","SEO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Wales","AO","70","65","21950","22200"
"In post","2022","Attorney General's Departments","Operational Delivery","Wales","EO","60","60","27110","27210"
"In post","2022","Attorney General's Departments","Operational Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Wales","HEO","15","10","32250","32480"
"In post","2022","Attorney General's Departments","Operational Delivery","Wales","SEO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","West Midlands (England)","AO","105","100","22320","22200"
"In post","2022","Attorney General's Departments","Operational Delivery","West Midlands (England)","EO","100","95","27210","28430"
"In post","2022","Attorney General's Departments","Operational Delivery","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","West Midlands (England)","HEO","15","15","31050","30130"
"In post","2022","Attorney General's Departments","Operational Delivery","West Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","AO","145","130","22160","22200"
"In post","2022","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","EO","115","100","27280","28430"
"In post","2022","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","HEO","20","20","32190","32480"
"In post","2022","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","SEO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","London","AO","45","40","24010","24050"
"In post","2022","Attorney General's Departments","Other","London","EO","230","220","27510","26950"
"In post","2022","Attorney General's Departments","Other","London","G6","20","20","66160","64680"
"In post","2022","Attorney General's Departments","Other","London","G7","35","35","52510","51250"
"In post","2022","Attorney General's Departments","Other","London","HEO","90","90","32310","31180"
"In post","2022","Attorney General's Departments","Other","London","SCS level","10","10","104380","93000"
"In post","2022","Attorney General's Departments","Other","London","SEO","25","25","38610","38290"
"In post","2022","Attorney General's Departments","Other","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Yorkshire and The Humber","EO","10","10","26620","26880"
"In post","2022","Attorney General's Departments","Other","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","London","AO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","London","EO","10","10","28230","27710"
"In post","2022","Attorney General's Departments","Policy","London","G6","15","15","69190","69680"
"In post","2022","Attorney General's Departments","Policy","London","G7","35","35","56870","54760"
"In post","2022","Attorney General's Departments","Policy","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","London","SEO","15","15","39960","39750"
"In post","2022","Attorney General's Departments","Policy","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","North West (England)","G7","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","London","EO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","London","G7","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","London","HEO","10","10","32490","31820"
"In post","2022","Attorney General's Departments","Project Delivery","London","SEO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","North West (England)","HEO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","South West (England)","HEO","[c]","[c]","[c]","[c]"
