"Status","Year","Disability","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Other","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Other","Overseas","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","London","215","205","46970","39770"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Overseas","130","130","48530","43840"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Outside London","20","15","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Overseas","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Property","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Security","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Forestry and Land Scotland","Unknown","Outside London","45","45","29650","28980"
"In post","2022","Declared disabled","Government Actuary's Department","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Other","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Legal","London","150","140","58570","59890"
"In post","2022","Declared disabled","Government Legal Department","Legal","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Other","London","35","35","33690","27710"
"In post","2022","Declared disabled","Government Legal Department","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Property","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Property","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Digital, Data and Technology","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Economics","London","[c]","[c]","[c]","[c]"
