"Status","Year","Age","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","London","AA","90","[c]","19690","19060"
"Leaver CS","2022","20-29","No function","London","AO","470","[c]","23090","23720"
"Leaver CS","2022","20-29","No function","London","EO","550","[c]","29090","31060"
"Leaver CS","2022","20-29","No function","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","London","G7","95","[c]","53230","53380"
"Leaver CS","2022","20-29","No function","London","HEO","455","[c]","32570","32960"
"Leaver CS","2022","20-29","No function","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","London","SEO","120","[c]","40180","40070"
"Leaver CS","2022","20-29","No function","London","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Outside London","AA","415","[c]","18490","18160"
"Leaver CS","2022","20-29","No function","Outside London","AO","2520","[c]","21130","21260"
"Leaver CS","2022","20-29","No function","Outside London","EO","890","[c]","26290","27570"
"Leaver CS","2022","20-29","No function","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Outside London","HEO","205","[c]","29870","29250"
"Leaver CS","2022","20-29","No function","Outside London","SEO","60","[c]","37750","37810"
"Leaver CS","2022","20-29","No function","Outside London","Unknown","300","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Unknown","AA","35","[c]","18250","18310"
"Leaver CS","2022","20-29","No function","Unknown","AO","60","[c]","21570","21840"
"Leaver CS","2022","20-29","No function","Unknown","EO","15","[c]","27980","27570"
"Leaver CS","2022","20-29","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","London","HEO","15","[c]","35160","34020"
"Leaver CS","2022","20-29","Project Delivery","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Outside London","EO","90","[c]","22500","23250"
"Leaver CS","2022","20-29","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Outside London","HEO","70","[c]","29330","30320"
"Leaver CS","2022","20-29","Project Delivery","Outside London","SEO","15","[c]","37880","38070"
"Leaver CS","2022","20-29","Project Delivery","Outside London","Unknown","25","[c]","27050","27540"
"Leaver CS","2022","20-29","Project Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Outside London","AA","15","[c]","19280","19010"
"Leaver CS","2022","20-29","Property","Outside London","AO","30","[c]","21670","22010"
"Leaver CS","2022","20-29","Property","Outside London","EO","25","[c]","25280","25000"
"Leaver CS","2022","20-29","Property","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","London","EO","15","[c]","28430","28500"
"Leaver CS","2022","20-29","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Outside London","AA","20","[c]","20870","19810"
"Leaver CS","2022","20-29","Security","Outside London","AO","65","[c]","26810","25680"
"Leaver CS","2022","20-29","Security","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","London","AA","65","[c]","22440","22460"
"Leaver CS","2022","20-29","Unknown","London","AO","85","[c]","25140","25110"
"Leaver CS","2022","20-29","Unknown","London","EO","155","[c]","28140","28670"
"Leaver CS","2022","20-29","Unknown","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","London","HEO","115","[c]","35570","35070"
"Leaver CS","2022","20-29","Unknown","London","SEO","40","[c]","42840","41970"
"Leaver CS","2022","20-29","Unknown","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Outside London","AA","85","[c]","20840","21050"
"Leaver CS","2022","20-29","Unknown","Outside London","AO","1110","[c]","21710","21260"
"Leaver CS","2022","20-29","Unknown","Outside London","EO","410","[c]","26010","27230"
"Leaver CS","2022","20-29","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Outside London","HEO","115","[c]","33100","32780"
"Leaver CS","2022","20-29","Unknown","Outside London","SEO","40","[c]","39530","40230"
"Leaver CS","2022","20-29","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Unknown","60","[c]","27970","28980"
"Leaver CS","2022","30-39","Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","London","G7","25","[c]","57180","57110"
"Leaver CS","2022","30-39","Analysis","London","HEO","15","[c]","34650","34590"
"Leaver CS","2022","30-39","Analysis","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Outside London","HEO","30","[c]","32100","30220"
"Leaver CS","2022","30-39","Analysis","Outside London","SEO","20","[c]","38960","38200"
"Leaver CS","2022","30-39","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","London","G7","20","[c]","61350","61710"
"Leaver CS","2022","30-39","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Outside London","G7","10","[c]","55720","53720"
"Leaver CS","2022","30-39","Commercial","Outside London","HEO","20","[c]","33950","33930"
"Leaver CS","2022","30-39","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Outside London","SEO","15","[c]","37440","36810"
"Leaver CS","2022","30-39","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","London","G7","15","[c]","55250","54700"
"Leaver CS","2022","30-39","Communications","London","HEO","25","[c]","35990","36480"
"Leaver CS","2022","30-39","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","London","SEO","40","[c]","42670","42480"
"Leaver CS","2022","30-39","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Outside London","HEO","10","[c]","37170","36000"
"Leaver CS","2022","30-39","Communications","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Debt","Outside London","AO","15","[c]","21230","21260"
"Leaver CS","2022","30-39","Debt","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","London","G7","50","[c]","56880","54820"
"Leaver CS","2022","30-39","Digital, Data & Technology","London","HEO","15","[c]","34850","35230"
"Leaver CS","2022","30-39","Digital, Data & Technology","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","London","SEO","20","[c]","42200","40600"
"Leaver CS","2022","30-39","Digital, Data & Technology","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","Outside London","EO","40","[c]","27160","26620"
"Leaver CS","2022","30-39","Digital, Data & Technology","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","Outside London","G7","50","[c]","54080","52750"
"Leaver CS","2022","30-39","Digital, Data & Technology","Outside London","HEO","55","[c]","33130","33050"
"Leaver CS","2022","30-39","Digital, Data & Technology","Outside London","SEO","65","[c]","40340","39630"
"Leaver CS","2022","30-39","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Outside London","SEO","10","[c]","39820","38000"
"Leaver CS","2022","30-39","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Grants Management","Outside London","AO","15","[c]","21260","21300"
"Leaver CS","2022","30-39","Grants Management","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Grants Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","London","HEO","15","[c]","34560","34800"
"Leaver CS","2022","30-39","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","London","SEO","10","[c]","42800","41350"
"Leaver CS","2022","30-39","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
