"Status","Year","Ethnicity","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Property Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","Unknown","30","[c]","37530","31660"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","Unknown","575","[c]","22260","20970"
"Leaver CS","2022","Unknown","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Unknown","80","[c]","31500","27130"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","Unknown","1710","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","1275","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Unknown","310","[c]","31040","27300"
"Leaver CS","2022","Unknown","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intellectual Property Office","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal Aid Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Maritime and Coastguard Agency","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Met Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Met Office","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Unknown","360","[c]","30570","26640"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","Unknown","115","[c]","36080","31640"
"Leaver CS","2022","Unknown","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Unknown","30","[c]","47580","39830"
"Leaver CS","2022","Unknown","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Records of Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Public Guardian","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Scottish Charity Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Scottish Charity Regulator","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectorate","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Public Health England","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Public Health England","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Registers of Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Royal Fleet Auxiliary","Unknown","235","[c]","36010","33270"
"Leaver CS","2022","Unknown","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Rural Payments Agency","Unknown","80","[c]","23140","21300"
"Leaver CS","2022","Unknown","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Courts and Tribunals Service","Unknown","135","[c]","28530","23780"
"Leaver CS","2022","Unknown","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government (excl. agencies)","Unknown","160","[c]","35990","31540"
"Leaver CS","2022","Unknown","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Prison Service","Unknown","205","[c]","30620","26900"
"Leaver CS","2022","Unknown","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Public Pensions Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Serious Fraud Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Security Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Security Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Student Awards Agency for Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Submarine Delivery Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The Insolvency Service","Unknown","35","[c]","26570","21130"
"Leaver CS","2022","Unknown","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Transport Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Health Security Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Health Security Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Health Security Agency","Unknown","170","[c]","50450","40650"
"Leaver CS","2022","Unknown","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
