"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","AA/AO","Unknown","65","[c]","24540","23780"
"Leaver CS","2022","50-59","Scottish Government","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","EO","Unknown","50","[c]","32950","35000"
"Leaver CS","2022","50-59","Scottish Government","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","SEO/HEO","Heterosexual / straight","30","[c]","40830","40290"
"Leaver CS","2022","50-59","Scottish Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","SEO/HEO","Unknown","45","[c]","42490","45990"
"Leaver CS","2022","50-59","The National Archives","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Competition and Markets Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Competition and Markets Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","G6/G7","Undeclared","5","[c]","[c]","[c]"
