"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","North East (England)","Tees Valley and Durham","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","1305","1240","35960","35380"
"In post","2022","North East (England)","Tees Valley and Durham","SEO/HEO","LGBO","75","75","34740","33840"
"In post","2022","North East (England)","Tees Valley and Durham","SEO/HEO","Undeclared","130","120","36670","36480"
"In post","2022","North East (England)","Tees Valley and Durham","SEO/HEO","Unknown","175","170","36650","35930"
"In post","2022","North East (England)","Tees Valley and Durham","Unknown","Heterosexual / straight","480","455","29920","28200"
"In post","2022","North East (England)","Tees Valley and Durham","Unknown","LGBO","25","25","[c]","[c]"
"In post","2022","North East (England)","Tees Valley and Durham","Unknown","Undeclared","30","30","30460","28200"
"In post","2022","North East (England)","Tees Valley and Durham","Unknown","Unknown","65","60","28820","28200"
"In post","2022","North West (England)","Cheshire","AA/AO","Heterosexual / straight","850","775","22760","21260"
"In post","2022","North West (England)","Cheshire","AA/AO","LGBO","65","60","24200","22850"
"In post","2022","North West (England)","Cheshire","AA/AO","Undeclared","110","95","23630","21380"
"In post","2022","North West (England)","Cheshire","AA/AO","Unknown","330","295","23960","21860"
"In post","2022","North West (England)","Cheshire","EO","Heterosexual / straight","995","950","29850","28840"
"In post","2022","North West (England)","Cheshire","EO","LGBO","75","70","29550","27570"
"In post","2022","North West (England)","Cheshire","EO","Undeclared","130","120","29850","28820"
"In post","2022","North West (England)","Cheshire","EO","Unknown","175","155","29330","27570"
"In post","2022","North West (England)","Cheshire","G6/G7","Heterosexual / straight","235","225","57570","55740"
"In post","2022","North West (England)","Cheshire","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2022","North West (England)","Cheshire","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2022","North West (England)","Cheshire","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2022","North West (England)","Cheshire","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","North West (England)","Cheshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Cheshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Cheshire","SEO/HEO","Heterosexual / straight","810","785","38920","38160"
"In post","2022","North West (England)","Cheshire","SEO/HEO","LGBO","50","50","37380","36740"
"In post","2022","North West (England)","Cheshire","SEO/HEO","Undeclared","85","85","39560","39670"
"In post","2022","North West (England)","Cheshire","SEO/HEO","Unknown","120","110","38770","37500"
"In post","2022","North West (England)","Cheshire","Unknown","Heterosexual / straight","215","195","29360","28200"
"In post","2022","North West (England)","Cheshire","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","North West (England)","Cheshire","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","North West (England)","Cheshire","Unknown","Unknown","40","35","26140","24800"
"In post","2022","North West (England)","Cumbria","AA/AO","Heterosexual / straight","490","435","22540","21300"
"In post","2022","North West (England)","Cumbria","AA/AO","LGBO","35","30","22800","21300"
"In post","2022","North West (England)","Cumbria","AA/AO","Undeclared","65","55","22300","21300"
"In post","2022","North West (England)","Cumbria","AA/AO","Unknown","365","330","21880","21300"
"In post","2022","North West (England)","Cumbria","EO","Heterosexual / straight","375","340","26040","25940"
"In post","2022","North West (England)","Cumbria","EO","LGBO","20","20","[c]","[c]"
"In post","2022","North West (England)","Cumbria","EO","Undeclared","45","45","26630","26520"
"In post","2022","North West (England)","Cumbria","EO","Unknown","160","145","26530","25950"
"In post","2022","North West (England)","Cumbria","G6/G7","Heterosexual / straight","75","75","56500","53970"
"In post","2022","North West (England)","Cumbria","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","North West (England)","Cumbria","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","North West (England)","Cumbria","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2022","North West (England)","Cumbria","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Cumbria","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Cumbria","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Cumbria","SEO/HEO","Heterosexual / straight","255","240","34460","33240"
"In post","2022","North West (England)","Cumbria","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","North West (England)","Cumbria","SEO/HEO","Undeclared","30","30","39610","36990"
"In post","2022","North West (England)","Cumbria","SEO/HEO","Unknown","50","45","32470","30650"
"In post","2022","North West (England)","Cumbria","Unknown","Heterosexual / straight","230","220","37000","33360"
"In post","2022","North West (England)","Cumbria","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","North West (England)","Cumbria","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2022","North West (England)","Cumbria","Unknown","Unknown","40","35","34210","29390"
"In post","2022","North West (England)","Greater Manchester","AA/AO","Heterosexual / straight","3265","2965","21770","21260"
"In post","2022","North West (England)","Greater Manchester","AA/AO","LGBO","290","280","21840","21260"
"In post","2022","North West (England)","Greater Manchester","AA/AO","Undeclared","435","385","21920","21260"
"In post","2022","North West (England)","Greater Manchester","AA/AO","Unknown","1525","1370","21870","21250"
"In post","2022","North West (England)","Greater Manchester","EO","Heterosexual / straight","3815","3595","26900","27370"
"In post","2022","North West (England)","Greater Manchester","EO","LGBO","330","325","26700","26820"
"In post","2022","North West (England)","Greater Manchester","EO","Undeclared","470","435","27010","27370"
"In post","2022","North West (England)","Greater Manchester","EO","Unknown","1380","1295","26930","26820"
"In post","2022","North West (England)","Greater Manchester","G6/G7","Heterosexual / straight","1810","1755","56810","55210"
"In post","2022","North West (England)","Greater Manchester","G6/G7","LGBO","145","140","56370","55210"
"In post","2022","North West (England)","Greater Manchester","G6/G7","Undeclared","195","190","57060","55210"
"In post","2022","North West (England)","Greater Manchester","G6/G7","Unknown","445","425","58060","55210"
"In post","2022","North West (England)","Greater Manchester","SCS level","Heterosexual / straight","95","95","87260","80230"
"In post","2022","North West (England)","Greater Manchester","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","North West (England)","Greater Manchester","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","North West (England)","Greater Manchester","SCS level","Unknown","30","25","[c]","[c]"
"In post","2022","North West (England)","Greater Manchester","SEO/HEO","Heterosexual / straight","4095","3940","35520","33600"
"In post","2022","North West (England)","Greater Manchester","SEO/HEO","LGBO","350","340","34860","33370"
"In post","2022","North West (England)","Greater Manchester","SEO/HEO","Undeclared","465","450","35630","33680"
"In post","2022","North West (England)","Greater Manchester","SEO/HEO","Unknown","1270","1235","35010","33370"
"In post","2022","North West (England)","Greater Manchester","Unknown","Heterosexual / straight","780","740","30270","28200"
"In post","2022","North West (England)","Greater Manchester","Unknown","LGBO","85","85","29210","26310"
"In post","2022","North West (England)","Greater Manchester","Unknown","Undeclared","70","65","30750","28200"
"In post","2022","North West (England)","Greater Manchester","Unknown","Unknown","255","230","27210","24900"
"In post","2022","North West (England)","Lancashire","AA/AO","Heterosexual / straight","3865","3470","22150","21260"
"In post","2022","North West (England)","Lancashire","AA/AO","LGBO","245","235","22370","21260"
"In post","2022","North West (England)","Lancashire","AA/AO","Undeclared","420","370","22250","21260"
"In post","2022","North West (England)","Lancashire","AA/AO","Unknown","1480","1295","22430","21260"
"In post","2022","North West (England)","Lancashire","EO","Heterosexual / straight","2970","2700","27630","27570"
"In post","2022","North West (England)","Lancashire","EO","LGBO","155","145","27840","27570"
"In post","2022","North West (England)","Lancashire","EO","Undeclared","365","330","27610","27570"
"In post","2022","North West (England)","Lancashire","EO","Unknown","950","860","27620","27570"
"In post","2022","North West (England)","Lancashire","G6/G7","Heterosexual / straight","745","715","57520","55210"
"In post","2022","North West (England)","Lancashire","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2022","North West (England)","Lancashire","G6/G7","Undeclared","60","55","59320","57680"
"In post","2022","North West (England)","Lancashire","G6/G7","Unknown","175","165","57950","55610"
"In post","2022","North West (England)","Lancashire","SCS level","Heterosexual / straight","35","35","84490","76540"
"In post","2022","North West (England)","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Lancashire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Lancashire","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","North West (England)","Lancashire","SEO/HEO","Heterosexual / straight","1930","1815","36290","35310"
"In post","2022","North West (England)","Lancashire","SEO/HEO","LGBO","85","80","35730","33500"
"In post","2022","North West (England)","Lancashire","SEO/HEO","Undeclared","235","220","36260","35310"
"In post","2022","North West (England)","Lancashire","SEO/HEO","Unknown","375","355","35620","34290"
"In post","2022","North West (England)","Lancashire","Unknown","Heterosexual / straight","455","425","29680","28200"
"In post","2022","North West (England)","Lancashire","Unknown","LGBO","35","35","32830","28200"
"In post","2022","North West (England)","Lancashire","Unknown","Undeclared","30","30","32310","34340"
"In post","2022","North West (England)","Lancashire","Unknown","Unknown","135","125","28070","26310"
"In post","2022","North West (England)","Merseyside","AA/AO","Heterosexual / straight","4505","4005","21480","21410"
"In post","2022","North West (England)","Merseyside","AA/AO","LGBO","235","225","21640","21260"
"In post","2022","North West (England)","Merseyside","AA/AO","Undeclared","495","435","21440","21430"
"In post","2022","North West (England)","Merseyside","AA/AO","Unknown","1870","1630","21730","21260"
"In post","2022","North West (England)","Merseyside","EO","Heterosexual / straight","4665","4300","26460","26620"
"In post","2022","North West (England)","Merseyside","EO","LGBO","265","260","26360","26590"
"In post","2022","North West (England)","Merseyside","EO","Undeclared","460","410","26700","26860"
"In post","2022","North West (England)","Merseyside","EO","Unknown","1285","1180","26740","26820"
"In post","2022","North West (England)","Merseyside","G6/G7","Heterosexual / straight","1190","1150","57020","55210"
"In post","2022","North West (England)","Merseyside","G6/G7","LGBO","50","50","58000","55210"
"In post","2022","North West (England)","Merseyside","G6/G7","Undeclared","120","115","56910","55210"
