"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","EO","35","[c]","27260","27570"
"New entrant CS","2022","40-49","Undeclared","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","London","AO","60","[c]","26730","25630"
"New entrant CS","2022","40-49","Unknown","London","EO","110","[c]","29140","28650"
"New entrant CS","2022","40-49","Unknown","London","G6","35","[c]","70180","67470"
"New entrant CS","2022","40-49","Unknown","London","G7","85","[c]","58070","56970"
"New entrant CS","2022","40-49","Unknown","London","HEO","75","[c]","34260","34260"
"New entrant CS","2022","40-49","Unknown","London","SCS level","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","London","SEO","75","[c]","41010","41500"
"New entrant CS","2022","40-49","Unknown","London","Unknown","75","[c]","35640","34100"
"New entrant CS","2022","40-49","Unknown","Outside London","AA","185","[c]","20770","20890"
"New entrant CS","2022","40-49","Unknown","Outside London","AO","695","[c]","22020","21260"
"New entrant CS","2022","40-49","Unknown","Outside London","EO","475","[c]","26600","26590"
"New entrant CS","2022","40-49","Unknown","Outside London","G6","70","[c]","71130","65750"
"New entrant CS","2022","40-49","Unknown","Outside London","G7","185","[c]","54220","50640"
"New entrant CS","2022","40-49","Unknown","Outside London","HEO","240","[c]","31680","31540"
"New entrant CS","2022","40-49","Unknown","Outside London","SCS level","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Outside London","SEO","180","[c]","40310","39660"
"New entrant CS","2022","40-49","Unknown","Outside London","Unknown","555","[c]","29310","28200"
"New entrant CS","2022","40-49","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Overseas","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","London","AO","40","[c]","25960","24310"
"New entrant CS","2022","40-49","White","London","EO","115","[c]","29180","29640"
"New entrant CS","2022","40-49","White","London","G6","65","[c]","69510","66240"
"New entrant CS","2022","40-49","White","London","G7","165","[c]","54770","53380"
"New entrant CS","2022","40-49","White","London","HEO","80","[c]","34230","34020"
"New entrant CS","2022","40-49","White","London","SCS level","45","[c]","97250","93000"
"New entrant CS","2022","40-49","White","London","SEO","115","[c]","42820","41750"
"New entrant CS","2022","40-49","White","London","Unknown","75","[c]","42620","41060"
"New entrant CS","2022","40-49","White","Outside London","AA","245","[c]","20890","20890"
"New entrant CS","2022","40-49","White","Outside London","AO","1460","[c]","22100","21260"
"New entrant CS","2022","40-49","White","Outside London","EO","1135","[c]","26920","27570"
"New entrant CS","2022","40-49","White","Outside London","G6","130","[c]","65600","65000"
"New entrant CS","2022","40-49","White","Outside London","G7","470","[c]","53170","51470"
"New entrant CS","2022","40-49","White","Outside London","HEO","660","[c]","32240","31990"
"New entrant CS","2022","40-49","White","Outside London","SCS level","40","[c]","83040","77960"
"New entrant CS","2022","40-49","White","Outside London","SEO","595","[c]","40310","39660"
"New entrant CS","2022","40-49","White","Outside London","Unknown","900","[c]","31880","28200"
"New entrant CS","2022","40-49","White","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","London","EO","30","[c]","29880","31060"
"New entrant CS","2022","50-59","Asian","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Outside London","AO","50","[c]","22320","21260"
"New entrant CS","2022","50-59","Asian","Outside London","EO","60","[c]","27190","27570"
"New entrant CS","2022","50-59","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Outside London","Unknown","30","[c]","31070","28200"
"New entrant CS","2022","50-59","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","London","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","London","EO","50","[c]","29870","31060"
"New entrant CS","2022","50-59","Black","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","London","Unknown","85","[c]","33890","33700"
"New entrant CS","2022","50-59","Black","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Outside London","AO","45","[c]","21650","21260"
"New entrant CS","2022","50-59","Black","Outside London","EO","45","[c]","27280","27570"
"New entrant CS","2022","50-59","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Outside London","Unknown","60","[c]","27760","26310"
"New entrant CS","2022","50-59","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","AO","35","[c]","21570","21260"
"New entrant CS","2022","50-59","Undeclared","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","Unknown","40","[c]","30170","28200"
"New entrant CS","2022","50-59","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","London","AO","35","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","London","EO","95","[c]","29600","28650"
"New entrant CS","2022","50-59","Unknown","London","G6","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","London","G7","60","[c]","57830","55490"
"New entrant CS","2022","50-59","Unknown","London","HEO","40","[c]","34130","34020"
"New entrant CS","2022","50-59","Unknown","London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","London","SEO","45","[c]","42200","41750"
"New entrant CS","2022","50-59","Unknown","London","Unknown","50","[c]","35980","33700"
"New entrant CS","2022","50-59","Unknown","Outside London","AA","205","[c]","20760","20890"
"New entrant CS","2022","50-59","Unknown","Outside London","AO","565","[c]","21850","21260"
"New entrant CS","2022","50-59","Unknown","Outside London","EO","500","[c]","27960","26740"
"New entrant CS","2022","50-59","Unknown","Outside London","G6","45","[c]","68490","65280"
"New entrant CS","2022","50-59","Unknown","Outside London","G7","100","[c]","55910","53480"
"New entrant CS","2022","50-59","Unknown","Outside London","HEO","125","[c]","31790","31660"
"New entrant CS","2022","50-59","Unknown","Outside London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Outside London","SEO","125","[c]","40340","39660"
"New entrant CS","2022","50-59","Unknown","Outside London","Unknown","625","[c]","29790","28200"
"New entrant CS","2022","50-59","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","London","AO","35","[c]","26200","25110"
"New entrant CS","2022","50-59","White","London","EO","110","[c]","30100","30200"
"New entrant CS","2022","50-59","White","London","G6","30","[c]","71490","70600"
"New entrant CS","2022","50-59","White","London","G7","90","[c]","56660","55000"
"New entrant CS","2022","50-59","White","London","HEO","60","[c]","35680","35890"
"New entrant CS","2022","50-59","White","London","SCS level","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","London","SEO","80","[c]","43400","41950"
"New entrant CS","2022","50-59","White","London","Unknown","70","[c]","41880","34100"
"New entrant CS","2022","50-59","White","Outside London","AA","285","[c]","20650","20890"
"New entrant CS","2022","50-59","White","Outside London","AO","1270","[c]","21710","21260"
"New entrant CS","2022","50-59","White","Outside London","EO","1005","[c]","27460","27570"
"New entrant CS","2022","50-59","White","Outside London","G6","85","[c]","67550","65280"
"New entrant CS","2022","50-59","White","Outside London","G7","330","[c]","54000","51300"
"New entrant CS","2022","50-59","White","Outside London","HEO","460","[c]","32480","32310"
"New entrant CS","2022","50-59","White","Outside London","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Outside London","SEO","415","[c]","40640","40000"
"New entrant CS","2022","50-59","White","Outside London","Unknown","1040","[c]","30520","28200"
"New entrant CS","2022","50-59","White","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
