"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Unknown","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Office of the Secretary of State for Scotland","Outside London","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Scottish Government","London","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Scottish Government","Outside London","3200","3080","36380","31540"
"In post","2022","Unknown","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Welsh Government","Outside London","125","120","38250","31210"
"In post","2022","Unknown","Unknown","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","White","Analysis","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2022","White","Analysis","Cabinet Office","London","10","10","[c]","[c]"
"In post","2022","White","Analysis","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","White","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Analysis","Chancellor's other departments","London","130","120","74750","71220"
"In post","2022","White","Analysis","Chancellor's other departments","Outside London","15","15","[c]","[c]"
"In post","2022","White","Analysis","Competition and Markets Authority","London","100","95","63300","56630"
"In post","2022","White","Analysis","Competition and Markets Authority","Outside London","5","5","[c]","[c]"
"In post","2022","White","Analysis","Department for Business, Energy and Industrial Strategy","London","180","180","45010","38210"
"In post","2022","White","Analysis","Department for Business, Energy and Industrial Strategy","Outside London","85","85","36290","33720"
"In post","2022","White","Analysis","Department for Digital, Culture, Media and Sport","London","85","80","48670","55730"
"In post","2022","White","Analysis","Department for Digital, Culture, Media and Sport","Outside London","10","10","[c]","[c]"
"In post","2022","White","Analysis","Department for Education","London","45","40","49530","46840"
"In post","2022","White","Analysis","Department for Education","Outside London","105","100","43120","42100"
"In post","2022","White","Analysis","Department for Environment, Food and Rural Affairs","Outside London","460","440","33970","30220"
