"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Ministry of Defence","Other","Yorkshire and The Humber","1045","1005","24350","21830"
"In post","2022","Ministry of Defence","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","East of England","50","50","45590","44730"
"In post","2022","Ministry of Defence","Policy","London","765","755","49500","45200"
"In post","2022","Ministry of Defence","Policy","North West (England)","30","30","31060","26670"
"In post","2022","Ministry of Defence","Policy","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","Overseas","35","35","51150","54540"
"In post","2022","Ministry of Defence","Policy","Scotland","65","60","23960","21170"
"In post","2022","Ministry of Defence","Policy","South East (England)","145","140","37770","35000"
"In post","2022","Ministry of Defence","Policy","South West (England)","165","155","42810","40000"
"In post","2022","Ministry of Defence","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","West Midlands (England)","30","30","34550","33300"
"In post","2022","Ministry of Defence","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","East Midlands (England)","45","45","40960","40000"
"In post","2022","Ministry of Defence","Project Delivery","East of England","275","265","42460","40580"
"In post","2022","Ministry of Defence","Project Delivery","London","315","310","51370","45200"
"In post","2022","Ministry of Defence","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","North West (England)","110","105","44250","41920"
"In post","2022","Ministry of Defence","Project Delivery","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Overseas","55","55","45850","42170"
"In post","2022","Ministry of Defence","Project Delivery","Scotland","135","130","44070","40580"
"In post","2022","Ministry of Defence","Project Delivery","South East (England)","960","935","42300","40000"
"In post","2022","Ministry of Defence","Project Delivery","South West (England)","3840","3715","41770","40000"
"In post","2022","Ministry of Defence","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Wales","25","25","34240","32890"
"In post","2022","Ministry of Defence","Project Delivery","West Midlands (England)","145","140","41460","40000"
"In post","2022","Ministry of Defence","Project Delivery","Yorkshire and The Humber","45","45","42140","40580"
"In post","2022","Ministry of Defence","Property","East Midlands (England)","145","140","24230","19050"
"In post","2022","Ministry of Defence","Property","East of England","335","325","32380","33000"
"In post","2022","Ministry of Defence","Property","London","70","65","35180","30200"
"In post","2022","Ministry of Defence","Property","North East (England)","25","25","22960","17480"
"In post","2022","Ministry of Defence","Property","North West (England)","45","45","27150","26670"
"In post","2022","Ministry of Defence","Property","Northern Ireland","75","75","28700","27550"
"In post","2022","Ministry of Defence","Property","Overseas","55","55","37550","34610"
"In post","2022","Ministry of Defence","Property","Scotland","225","215","30340","31800"
"In post","2022","Ministry of Defence","Property","South East (England)","395","380","33670","33300"
"In post","2022","Ministry of Defence","Property","South West (England)","415","405","34150","33300"
"In post","2022","Ministry of Defence","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Property","Wales","80","80","28990","27810"
"In post","2022","Ministry of Defence","Property","West Midlands (England)","205","200","34120","33300"
"In post","2022","Ministry of Defence","Property","Yorkshire and The Humber","145","140","31560","33000"
"In post","2022","Ministry of Defence","Psychology","South East (England)","10","5","[c]","[c]"
"In post","2022","Ministry of Defence","Psychology","South West (England)","10","10","51780","52240"
"In post","2022","Ministry of Defence","Science and Engineering","East Midlands (England)","185","185","35390","34270"
"In post","2022","Ministry of Defence","Science and Engineering","East of England","230","225","32070","30920"
"In post","2022","Ministry of Defence","Science and Engineering","London","120","115","51440","45200"
"In post","2022","Ministry of Defence","Science and Engineering","North East (England)","15","15","24300","22750"
"In post","2022","Ministry of Defence","Science and Engineering","North West (England)","145","140","38680","35910"
"In post","2022","Ministry of Defence","Science and Engineering","Northern Ireland","25","25","25220","23500"
"In post","2022","Ministry of Defence","Science and Engineering","Overseas","95","95","41410","41180"
"In post","2022","Ministry of Defence","Science and Engineering","Scotland","350","340","36750","33300"
"In post","2022","Ministry of Defence","Science and Engineering","South East (England)","1230","1190","39510","38070"
"In post","2022","Ministry of Defence","Science and Engineering","South West (England)","5235","5120","39050","38070"
"In post","2022","Ministry of Defence","Science and Engineering","Unknown","10","10","28960","27370"
"In post","2022","Ministry of Defence","Science and Engineering","Wales","275","265","27780","29470"
"In post","2022","Ministry of Defence","Science and Engineering","West Midlands (England)","120","120","30000","25190"
"In post","2022","Ministry of Defence","Science and Engineering","Yorkshire and The Humber","110","105","28020","28000"
"In post","2022","Ministry of Defence","Security","East Midlands (England)","125","125","28070","25000"
"In post","2022","Ministry of Defence","Security","East of England","550","545","33670","33000"
"In post","2022","Ministry of Defence","Security","London","395","390","35220","33950"
"In post","2022","Ministry of Defence","Security","North East (England)","20","20","21050","19810"
"In post","2022","Ministry of Defence","Security","North West (England)","180","175","26050","21170"
"In post","2022","Ministry of Defence","Security","Northern Ireland","390","385","21430","20560"
"In post","2022","Ministry of Defence","Security","Overseas","20","20","39390","33000"
"In post","2022","Ministry of Defence","Security","Scotland","1370","1320","30460","26750"
"In post","2022","Ministry of Defence","Security","South East (England)","1480","1465","31100","27680"
"In post","2022","Ministry of Defence","Security","South West (England)","1195","1170","28770","25000"
"In post","2022","Ministry of Defence","Security","Unknown","65","65","28900","27370"
"In post","2022","Ministry of Defence","Security","Wales","150","145","23060","19810"
"In post","2022","Ministry of Defence","Security","West Midlands (England)","260","255","27320","22630"
"In post","2022","Ministry of Defence","Security","Yorkshire and The Humber","325","315","31290","33100"
"In post","2022","Ministry of Defence","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Statistics","East of England","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Statistics","London","100","100","45200","45000"
"In post","2022","Ministry of Defence","Statistics","South East (England)","50","50","35510","33300"
"In post","2022","Ministry of Defence","Statistics","South West (England)","85","80","39180","36150"
"In post","2022","Ministry of Defence","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","London","30","30","37880","37640"
"In post","2022","Ministry of Defence","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","East Midlands (England)","35","30","48500","44330"
"In post","2022","Ministry of Justice","Commercial","East of England","35","35","46510","44990"
"In post","2022","Ministry of Justice","Commercial","London","230","220","47930","44910"
"In post","2022","Ministry of Justice","Commercial","North East (England)","15","15","49560","44100"
"In post","2022","Ministry of Justice","Commercial","North West (England)","65","60","44200","41660"
"In post","2022","Ministry of Justice","Commercial","South East (England)","30","30","46710","46550"
"In post","2022","Ministry of Justice","Commercial","South West (England)","25","25","50690","50660"
"In post","2022","Ministry of Justice","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","Wales","15","15","49690","46150"
"In post","2022","Ministry of Justice","Commercial","West Midlands (England)","70","70","41760","36050"
"In post","2022","Ministry of Justice","Commercial","Yorkshire and The Humber","105","105","40540","36430"
"In post","2022","Ministry of Justice","Communications","East Midlands (England)","10","10","36750","31720"
"In post","2022","Ministry of Justice","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","London","140","135","45490","41750"
"In post","2022","Ministry of Justice","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","North West (England)","15","15","34930","30810"
"In post","2022","Ministry of Justice","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","South West (England)","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","Wales","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","West Midlands (England)","15","15","37240","33250"
"In post","2022","Ministry of Justice","Communications","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
