"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Darlington","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Darlington","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Derby","AA/AO","30","[c]","21390","21260"
"Leaver CS","2022","Declared non-disabled","Derby","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Derby","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Derby","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Derry City and Strabane","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Derry City and Strabane","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Devon CC","AA/AO","180","[c]","20480","21010"
"Leaver CS","2022","Declared non-disabled","Devon CC","EO","70","[c]","27130","27570"
"Leaver CS","2022","Declared non-disabled","Devon CC","G6/G7","30","[c]","53240","50200"
"Leaver CS","2022","Declared non-disabled","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Devon CC","SEO/HEO","75","[c]","37570","37420"
"Leaver CS","2022","Declared non-disabled","Devon CC","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Dorset","AA/AO","80","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Dorset","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Dorset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Dorset","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Dorset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Dudley","AA/AO","35","[c]","21270","21260"
"Leaver CS","2022","Declared non-disabled","Dudley","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Dumfries and Galloway","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Dumfries and Galloway","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Dumfries and Galloway","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Durham","AA/AO","185","[c]","21110","21260"
"Leaver CS","2022","Declared non-disabled","Durham","EO","40","[c]","26980","27570"
"Leaver CS","2022","Declared non-disabled","Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Durham","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Durham","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ealing","EO","30","[c]","31050","31060"
"Leaver CS","2022","Declared non-disabled","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ealing","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Ayrshire and North Ayrshire mainland","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Ayrshire and North Ayrshire mainland","EO","35","[c]","26170","26750"
"Leaver CS","2022","Declared non-disabled","East Ayrshire and North Ayrshire mainland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Cumbria","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Cumbria","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Cumbria","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Cumbria","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Cumbria","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Derbyshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Derbyshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","55","[c]","28530","23230"
"Leaver CS","2022","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","35","[c]","29560","27570"
"Leaver CS","2022","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Kent","AA/AO","50","[c]","22670","23100"
"Leaver CS","2022","Declared non-disabled","East Kent","EO","65","[c]","28860","28570"
"Leaver CS","2022","Declared non-disabled","East Kent","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Kent","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Kent","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Lancashire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Lancashire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Lothian and Midlothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Lothian and Midlothian","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Lothian and Midlothian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Merseyside","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Merseyside","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Merseyside","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Merseyside","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Riding of Yorkshire","AA/AO","95","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Riding of Yorkshire","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Riding of Yorkshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Surrey","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Surrey","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Surrey","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Surrey","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Sussex CC","AA/AO","100","[c]","21220","21260"
"Leaver CS","2022","Declared non-disabled","East Sussex CC","EO","40","[c]","27360","27570"
"Leaver CS","2022","Declared non-disabled","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Sussex CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Enfield","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Essex Haven Gateway","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Essex Haven Gateway","EO","50","[c]","29370","29290"
"Leaver CS","2022","Declared non-disabled","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Essex Haven Gateway","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Essex Haven Gateway","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Essex Thames Gateway","AA/AO","30","[c]","23540","24250"
"Leaver CS","2022","Declared non-disabled","Essex Thames Gateway","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Essex Thames Gateway","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Essex Thames Gateway","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Falkirk","AA/AO","45","[c]","21260","21260"
"Leaver CS","2022","Declared non-disabled","Falkirk","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Fermanagh and Omagh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Flintshire and Wrexham","AA/AO","170","[c]","20680","21010"
"Leaver CS","2022","Declared non-disabled","Flintshire and Wrexham","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Flintshire and Wrexham","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Flintshire and Wrexham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Glasgow City","AA/AO","165","[c]","21260","21260"
"Leaver CS","2022","Declared non-disabled","Glasgow City","EO","110","[c]","26310","27080"
"Leaver CS","2022","Declared non-disabled","Glasgow City","G6/G7","35","[c]","59490","58470"
"Leaver CS","2022","Declared non-disabled","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Glasgow City","SEO/HEO","115","[c]","37390","36130"
"Leaver CS","2022","Declared non-disabled","Gloucestershire CC","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gloucestershire CC","EO","35","[c]","27280","27570"
"Leaver CS","2022","Declared non-disabled","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gloucestershire CC","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gloucestershire CC","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Greater Manchester North East","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Greater Manchester North East","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Greater Manchester North East","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Greater Manchester North East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Greater Manchester North West","AA/AO","70","[c]","20770","21260"
"Leaver CS","2022","Declared non-disabled","Greater Manchester North West","EO","35","[c]","27210","27570"
"Leaver CS","2022","Declared non-disabled","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Greater Manchester North West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Greater Manchester South East","AA/AO","60","[c]","21070","21260"
"Leaver CS","2022","Declared non-disabled","Greater Manchester South East","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Greater Manchester South West","AA/AO","120","[c]","20700","20970"
"Leaver CS","2022","Declared non-disabled","Greater Manchester South West","EO","60","[c]","26870","27570"
"Leaver CS","2022","Declared non-disabled","Greater Manchester South West","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Greater Manchester South West","SEO/HEO","65","[c]","35620","35980"
"Leaver CS","2022","Declared non-disabled","Greater Manchester South West","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gwent Valleys","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gwent Valleys","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gwent Valleys","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gwent Valleys","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gwynedd","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gwynedd","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Hackney and Newham","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Hackney and Newham","EO","65","[c]","31040","31060"
"Leaver CS","2022","Declared non-disabled","Hackney and Newham","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Hackney and Newham","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Hackney and Newham","SEO/HEO","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Hackney and Newham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Haringey and Islington","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Haringey and Islington","EO","45","[c]","30650","31060"
"Leaver CS","2022","Declared non-disabled","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Haringey and Islington","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Haringey and Islington","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Harrow and Hillingdon","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Harrow and Hillingdon","EO","95","[c]","30390","31060"
"Leaver CS","2022","Declared non-disabled","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Harrow and Hillingdon","SEO/HEO","35","[c]","36740","36760"
"Leaver CS","2022","Declared non-disabled","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Hartlepool and Stockton-on-Tees","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Hartlepool and Stockton-on-Tees","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Hartlepool and Stockton-on-Tees","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Heart of Essex","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Heart of Essex","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Heart of Essex","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Heart of Essex","SEO/HEO","20","[c]","[c]","[c]"
