"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Grants Management","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North East (England)","Northumberland, and Tyne and Wear","Outside London","400","370","24520","21300"
"In post","2022","Grants Management","North West (England)","Cheshire","Outside London","115","105","24140","21300"
"In post","2022","Grants Management","North West (England)","Cumbria","Outside London","775","690","24170","21300"
"In post","2022","Grants Management","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","160","155","28320","24920"
"In post","2022","Grants Management","South East (England)","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2022","Grants Management","South East (England)","Kent","Outside London","5","5","[c]","[c]"
"In post","2022","Grants Management","South East (England)","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2022","Grants Management","South West (England)","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2022","Grants Management","South West (England)","Devon","Outside London","185","165","26410","25190"
"In post","2022","Grants Management","South West (England)","Dorset and Somerset","Outside London","20","15","24250","24920"
"In post","2022","Grants Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","55","50","27520","24920"
"In post","2022","Grants Management","Wales","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2022","Grants Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","160","150","25080","21300"
"In post","2022","Grants Management","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Grants Management","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Yorkshire and The Humber","North Yorkshire","Outside London","175","160","26340","24920"
"In post","2022","Grants Management","Yorkshire and The Humber","West Yorkshire","Outside London","75","70","24850","21300"
"In post","2022","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","495","470","37600","33370"
"In post","2022","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","50","50","34510","31260"
"In post","2022","Human Resources","East Midlands (England)","Lincolnshire","Outside London","40","40","29900","27250"
"In post","2022","Human Resources","East of England","Bedfordshire and Hertfordshire","Outside London","90","85","37990","33650"
"In post","2022","Human Resources","East of England","East Anglia","Outside London","210","195","34790","31990"
"In post","2022","Human Resources","East of England","Essex","Outside London","25","25","35900","31210"
"In post","2022","Human Resources","London","Inner London - East","London","510","490","46910","41700"
"In post","2022","Human Resources","London","Inner London - West","London","2125","2065","46200","41710"
"In post","2022","Human Resources","London","Outer London - East and North East","London","25","25","34230","31880"
"In post","2022","Human Resources","London","Outer London - South","London","150","145","51370","47590"
"In post","2022","Human Resources","London","Outer London - West and North West","London","90","80","39040","33960"
"In post","2022","Human Resources","North East (England)","Northumberland, and Tyne and Wear","Outside London","835","775","30870","27570"
"In post","2022","Human Resources","North East (England)","Tees Valley and Durham","Outside London","90","85","32830","30450"
"In post","2022","Human Resources","North West (England)","Cheshire","Outside London","255","235","30950","27570"
"In post","2022","Human Resources","North West (England)","Cumbria","Outside London","20","20","39610","35970"
"In post","2022","Human Resources","North West (England)","Greater Manchester","Outside London","625","600","37820","33680"
"In post","2022","Human Resources","North West (England)","Lancashire","Outside London","430","395","31320","27570"
"In post","2022","Human Resources","North West (England)","Merseyside","Outside London","440","415","34250","30190"
"In post","2022","Human Resources","Northern Ireland","Northern Ireland","Outside London","25","25","35110","29680"
"In post","2022","Human Resources","Overseas","Overseas","Overseas","40","40","43120","35610"
"In post","2022","Human Resources","Scotland","Eastern Scotland","Outside London","305","290","35890","34800"
"In post","2022","Human Resources","Scotland","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Scotland","North Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Scotland","Southern Scotland","Outside London","90","85","35930","33080"
"In post","2022","Human Resources","Scotland","West Central Scotland","Outside London","710","665","27360","22330"
"In post","2022","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","155","150","38670","33300"
"In post","2022","Human Resources","South East (England)","Hampshire and Isle of Wight","Outside London","290","275","35220","32000"
"In post","2022","Human Resources","South East (England)","Kent","Outside London","75","70","36300","33230"
"In post","2022","Human Resources","South East (England)","Surrey, East and West Sussex","Outside London","155","140","32800","28920"
"In post","2022","Human Resources","South West (England)","Cornwall and Isles of Scilly","Outside London","15","15","32740","27570"
"In post","2022","Human Resources","South West (England)","Devon","Outside London","155","140","36960","33130"
"In post","2022","Human Resources","South West (England)","Dorset and Somerset","Outside London","85","80","33900","31740"
"In post","2022","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","880","815","36190","33220"
"In post","2022","Human Resources","Unknown","Unknown","Unknown","35","35","39560","37300"
"In post","2022","Human Resources","Wales","East Wales","Outside London","475","450","36490","32000"
"In post","2022","Human Resources","Wales","West Wales and The Valleys","Outside London","290","275","32580","30730"
"In post","2022","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","110","100","36100","31740"
"In post","2022","Human Resources","West Midlands (England)","Shropshire and Staffordshire","Outside London","140","130","36190","33300"
"In post","2022","Human Resources","West Midlands (England)","West Midlands","Outside London","300","285","39780","34290"
"In post","2022","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","35","35","33900","30450"
"In post","2022","Human Resources","Yorkshire and The Humber","North Yorkshire","Outside London","135","125","39180","34610"
"In post","2022","Human Resources","Yorkshire and The Humber","South Yorkshire","Outside London","230","215","37970","33300"
"In post","2022","Human Resources","Yorkshire and The Humber","West Yorkshire","Outside London","480","455","40220","36050"
"In post","2022","Internal Audit","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","20","20","45200","43710"
"In post","2022","Internal Audit","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","Internal Audit","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East of England","East Anglia","Outside London","20","20","39500","36650"
"In post","2022","Internal Audit","East of England","Essex","Outside London","5","5","[c]","[c]"
"In post","2022","Internal Audit","London","Inner London - East","London","15","10","44400","43810"
"In post","2022","Internal Audit","London","Inner London - West","London","200","195","52490","49990"
"In post","2022","Internal Audit","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","London","Outer London - South","London","10","10","53060","50340"
"In post","2022","Internal Audit","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North East (England)","Northumberland, and Tyne and Wear","Outside London","35","35","46280","43690"
"In post","2022","Internal Audit","North East (England)","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2022","Internal Audit","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North West (England)","Greater Manchester","Outside London","30","30","38600","38370"
"In post","2022","Internal Audit","North West (England)","Lancashire","Outside London","15","15","44560","42320"
"In post","2022","Internal Audit","North West (England)","Merseyside","Outside London","15","15","43980","40700"
"In post","2022","Internal Audit","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scotland","Eastern Scotland","Outside London","15","15","44930","46020"
"In post","2022","Internal Audit","Scotland","Southern Scotland","Outside London","30","30","42530","38500"
"In post","2022","Internal Audit","Scotland","West Central Scotland","Outside London","20","20","40340","36460"
"In post","2022","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","20","41490","40000"
"In post","2022","Internal Audit","South East (England)","Hampshire and Isle of Wight","Outside London","45","40","35650","33330"
"In post","2022","Internal Audit","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
