"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Internal Audit","Outside London","G6/G7","Male","70","70","56170","55000"
"In post","2022","Internal Audit","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outside London","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Internal Audit","Outside London","SEO/HEO","Female","200","185","39420","39980"
"In post","2022","Internal Audit","Outside London","SEO/HEO","Male","155","145","39990","40520"
"In post","2022","Internal Audit","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","London","EO","Female","40","40","27860","26510"
"In post","2022","International Trade","London","EO","Male","40","40","27950","26510"
"In post","2022","International Trade","London","G6/G7","Female","240","235","56260","51970"
"In post","2022","International Trade","London","G6/G7","Male","265","265","56730","54600"
"In post","2022","International Trade","London","SCS level","Female","40","40","82320","75440"
"In post","2022","International Trade","London","SCS level","Male","45","45","82360","74540"
"In post","2022","International Trade","London","SEO/HEO","Female","265","265","36080","37930"
"In post","2022","International Trade","London","SEO/HEO","Male","290","290","37180","38160"
"In post","2022","International Trade","Outside London","EO","Female","15","15","[c]","[c]"
"In post","2022","International Trade","Outside London","EO","Male","10","10","[c]","[c]"
"In post","2022","International Trade","Outside London","G6/G7","Female","35","35","52510","48250"
"In post","2022","International Trade","Outside London","G6/G7","Male","40","40","53370","51300"
"In post","2022","International Trade","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Outside London","SEO/HEO","Female","60","60","34990","33370"
"In post","2022","International Trade","Outside London","SEO/HEO","Male","75","75","34540","33370"
"In post","2022","International Trade","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Overseas","G6/G7","Female","30","30","[c]","[c]"
"In post","2022","International Trade","Overseas","G6/G7","Male","65","65","57050","54600"
"In post","2022","International Trade","Overseas","SCS level","Female","5","5","[c]","[c]"
"In post","2022","International Trade","Overseas","SCS level","Male","20","20","[c]","[c]"
"In post","2022","International Trade","Overseas","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","International Trade","Overseas","SEO/HEO","Male","35","35","37400","38300"
"In post","2022","Knowledge and Information Management","London","AA/AO","Female","40","40","24860","25030"
"In post","2022","Knowledge and Information Management","London","AA/AO","Male","30","30","24810","24980"
"In post","2022","Knowledge and Information Management","London","EO","Female","80","75","29830","30330"
"In post","2022","Knowledge and Information Management","London","EO","Male","55","55","29830","30370"
"In post","2022","Knowledge and Information Management","London","G6/G7","Female","90","90","58230","55940"
"In post","2022","Knowledge and Information Management","London","G6/G7","Male","80","80","61400","59430"
"In post","2022","Knowledge and Information Management","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","London","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","London","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","London","SEO/HEO","Female","185","180","38220","37730"
"In post","2022","Knowledge and Information Management","London","SEO/HEO","Male","175","175","38860","37920"
"In post","2022","Knowledge and Information Management","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Outside London","AA/AO","Female","190","180","21680","21260"
"In post","2022","Knowledge and Information Management","Outside London","AA/AO","Male","105","100","21650","21250"
"In post","2022","Knowledge and Information Management","Outside London","EO","Female","265","240","27140","27530"
"In post","2022","Knowledge and Information Management","Outside London","EO","Male","175","170","26970","26780"
"In post","2022","Knowledge and Information Management","Outside London","G6/G7","Female","65","65","54800","54240"
"In post","2022","Knowledge and Information Management","Outside London","G6/G7","Male","80","80","55990","54540"
"In post","2022","Knowledge and Information Management","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Outside London","SEO/HEO","Female","360","335","35460","34080"
"In post","2022","Knowledge and Information Management","Outside London","SEO/HEO","Male","325","325","35880","34610"
"In post","2022","Knowledge and Information Management","Outside London","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Knowledge and Information Management","Outside London","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","London","AA/AO","Female","25","20","[c]","[c]"
"In post","2022","Legal","London","AA/AO","Male","25","25","[c]","[c]"
"In post","2022","Legal","London","EO","Female","280","270","30910","31020"
"In post","2022","Legal","London","EO","Male","250","250","31360","31020"
"In post","2022","Legal","London","G6/G7","Female","1960","1775","60640","61180"
"In post","2022","Legal","London","G6/G7","Male","1095","1065","62780","63150"
"In post","2022","Legal","London","SCS level","Female","165","155","86440","81440"
"In post","2022","Legal","London","SCS level","Male","130","130","90070","83820"
"In post","2022","Legal","London","SEO/HEO","Female","485","465","40710","40000"
"In post","2022","Legal","London","SEO/HEO","Male","495","485","40370","38390"
"In post","2022","Legal","Outside London","AA/AO","Female","135","110","21770","22080"
"In post","2022","Legal","Outside London","AA/AO","Male","85","80","21820","21250"
"In post","2022","Legal","Outside London","EO","Female","700","650","27290","26820"
"In post","2022","Legal","Outside London","EO","Male","625","610","27150","26820"
"In post","2022","Legal","Outside London","G6/G7","Female","1950","1750","57050","55610"
"In post","2022","Legal","Outside London","G6/G7","Male","1250","1200","58260","55610"
"In post","2022","Legal","Outside London","SCS level","Female","55","55","86950","83230"
"In post","2022","Legal","Outside London","SCS level","Male","45","45","88520","83230"
"In post","2022","Legal","Outside London","SEO/HEO","Female","1700","1555","39610","38760"
"In post","2022","Legal","Outside London","SEO/HEO","Male","1205","1170","38460","35980"
"In post","2022","Legal","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Legal","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","London","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Medicine","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","London","EO","Female","10","5","[c]","[c]"
"In post","2022","Medicine","London","EO","Male","5","5","[c]","[c]"
"In post","2022","Medicine","London","G6/G7","Female","95","85","66380","65380"
"In post","2022","Medicine","London","G6/G7","Male","55","50","69960","66580"
"In post","2022","Medicine","London","SCS level","Female","100","90","102940","93000"
"In post","2022","Medicine","London","SCS level","Male","50","45","105690","95910"
"In post","2022","Medicine","London","SEO/HEO","Female","40","35","40940","40850"
"In post","2022","Medicine","London","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Medicine","Outside London","AA/AO","Female","300","275","22660","23280"
"In post","2022","Medicine","Outside London","AA/AO","Male","35","30","21880","21840"
"In post","2022","Medicine","Outside London","EO","Female","205","175","32150","31530"
"In post","2022","Medicine","Outside London","EO","Male","80","80","31230","31530"
"In post","2022","Medicine","Outside London","G6/G7","Female","350","285","74200","76730"
"In post","2022","Medicine","Outside London","G6/G7","Male","215","195","78200","81410"
"In post","2022","Medicine","Outside London","SCS level","Female","95","85","103730","101100"
"In post","2022","Medicine","Outside London","SCS level","Male","90","80","113060","114000"
"In post","2022","Medicine","Outside London","SEO/HEO","Female","495","435","39770","39030"
"In post","2022","Medicine","Outside London","SEO/HEO","Male","170","160","40460","39030"
"In post","2022","Medicine","Overseas","EO","Female","5","5","[c]","[c]"
"In post","2022","Medicine","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Overseas","G6/G7","Female","25","20","[c]","[c]"
"In post","2022","Medicine","Overseas","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Medicine","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Overseas","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Medicine","Overseas","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Medicine","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Unknown","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Medicine","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Unknown","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Medicine","Unknown","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Operational Delivery","London","AA/AO","Female","5195","4640","25560","25110"
"In post","2022","Operational Delivery","London","AA/AO","Male","3815","3675","27580","25630"
"In post","2022","Operational Delivery","London","EO","Female","7410","6810","30410","31020"
"In post","2022","Operational Delivery","London","EO","Male","4845","4695","30950","31060"
"In post","2022","Operational Delivery","London","G6/G7","Female","1320","1275","60260","57810"
"In post","2022","Operational Delivery","London","G6/G7","Male","1245","1230","61840","60310"
"In post","2022","Operational Delivery","London","SCS level","Female","200","190","90790","82030"
"In post","2022","Operational Delivery","London","SCS level","Male","230","225","98160","90950"
"In post","2022","Operational Delivery","London","SEO/HEO","Female","4085","3920","38800","37930"
"In post","2022","Operational Delivery","London","SEO/HEO","Male","3130","3080","40180","40050"
"In post","2022","Operational Delivery","London","Unknown","Female","1690","1605","34120","32090"
"In post","2022","Operational Delivery","London","Unknown","Male","635","615","35720","34100"
"In post","2022","Operational Delivery","Outside London","AA/AO","Female","54980","46505","22000","21260"
"In post","2022","Operational Delivery","Outside London","AA/AO","Male","39050","37040","23580","21680"
"In post","2022","Operational Delivery","Outside London","EO","Female","42420","37525","27410","27570"
"In post","2022","Operational Delivery","Outside London","EO","Male","30145","28845","28160","27570"
"In post","2022","Operational Delivery","Outside London","G6/G7","Female","2825","2730","56230","53620"
"In post","2022","Operational Delivery","Outside London","G6/G7","Male","2595","2550","58910","55210"
"In post","2022","Operational Delivery","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Outside London","SCS level","Female","210","205","87630","80000"
"In post","2022","Operational Delivery","Outside London","SCS level","Male","230","225","89210","82600"
