"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","100","95","38090","34390"
"In post","2022","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","110","105","44590","49080"
"In post","2022","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","15","15","32880","32770"
"In post","2022","Department for Business, Energy and Industrial Strategy","Greater Manchester","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Greater Manchester","Greater Manchester South West","Outside London","245","240","41020","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Greater Manchester","Manchester","Outside London","315","300","32370","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Central Hampshire","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","North Hampshire","Outside London","40","35","34880","34500"
"In post","2022","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","South Hampshire","Outside London","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Southampton","Outside London","35","30","33580","34390"
"In post","2022","Department for Business, Energy and Industrial Strategy","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","15","15","33600","32730"
"In post","2022","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Shetland Islands","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - East","Hackney and Newham","London","230","220","42460","38510"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - East","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - West","Wandsworth","London","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - West","Westminster","London","5540","5420","49460","52300"
"In post","2022","Department for Business, Energy and Industrial Strategy","Kent","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Kent","Medway","Outside London","50","50","27460","25010"
"In post","2022","Department for Business, Energy and Industrial Strategy","Kent","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Lancashire","Blackpool","Outside London","40","35","34880","32170"
"In post","2022","Department for Business, Energy and Industrial Strategy","Lancashire","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Lincolnshire","Lincolnshire CC","Outside London","35","35","33920","33050"
"In post","2022","Department for Business, Energy and Industrial Strategy","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Merseyside","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Merseyside","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Merseyside","Wirral","Outside London","45","45","33270","33720"
"In post","2022","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","140","135","46810","37990"
"In post","2022","Department for Business, Energy and Industrial Strategy","North Yorkshire","North Yorkshire CC","Outside London","10","10","32820","32730"
"In post","2022","Department for Business, Energy and Industrial Strategy","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Antrim and Newtownabbey","Outside London","20","20","35040","33130"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Belfast","Outside London","25","25","26720","24500"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Tyneside","Outside London","215","200","32230","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Outer London - South","Croydon","London","65","60","34210","28010"
"In post","2022","Department for Business, Energy and Industrial Strategy","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","Harrow and Hillingdon","London","25","25","35890","34260"
"In post","2022","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","Hounslow and Richmond upon Thames","London","90","90","43030","40050"
"In post","2022","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Overseas","30","30","36040","37420"
"In post","2022","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","Shropshire","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South Yorkshire","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Brighton and Hove","Outside London","15","15","33030","28280"
"In post","2022","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Darlington","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Central Scotland","Glasgow City","Outside London","95","85","31950","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands","Birmingham","Outside London","715","685","34940","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Isle of Anglesey","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","South West Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Yorkshire","Leeds","Outside London","190","180","32600","30950"
"In post","2022","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Nottingham","Outside London","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","East Wales","Cardiff and Vale of Glamorgan","Outside London","15","15","46060","47070"
"In post","2022","Department for Digital, Culture, Media and Sport","Eastern Scotland","City of Edinburgh","Outside London","15","15","35570","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","15","15","45280","47070"
"In post","2022","Department for Digital, Culture, Media and Sport","Greater Manchester","Manchester","Outside London","110","110","41700","34960"
"In post","2022","Department for Digital, Culture, Media and Sport","Inner London - West","Westminster","London","1785","1755","47680","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Merseyside","Liverpool","Outside London","10","10","38430","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","Tyneside","Outside London","20","20","39160","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","West Central Scotland","Glasgow City","Outside London","10","10","43130","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands","Birmingham","Outside London","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Yorkshire","Leeds","Outside London","15","15","42040","38020"
