"Status","Year","Age","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Home Office","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Outside London","Heterosexual / straight","370","[c]","34420","32790"
"Leaver CS","2022","40-49","Ministry of Defence","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Outside London","Undeclared","45","[c]","34360","35180"
"Leaver CS","2022","40-49","Ministry of Defence","Outside London","Unknown","90","[c]","34280","31470"
"Leaver CS","2022","40-49","Ministry of Defence","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","London","Heterosexual / straight","115","[c]","45320","41750"
"Leaver CS","2022","40-49","Ministry of Justice","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","London","Unknown","70","[c]","37150","31350"
"Leaver CS","2022","40-49","Ministry of Justice","Outside London","Heterosexual / straight","670","[c]","25580","20970"
"Leaver CS","2022","40-49","Ministry of Justice","Outside London","LGBO","60","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Outside London","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Outside London","Unknown","230","[c]","25610","20970"
"Leaver CS","2022","40-49","Ministry of Justice","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Outside London","Heterosexual / straight","70","[c]","39820","35560"
"Leaver CS","2022","40-49","Scottish Government","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Outside London","Unknown","90","[c]","35530","31540"
"Leaver CS","2022","40-49","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The National Archives","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","Outside London","Heterosexual / straight","30","[c]","32240","30210"
"Leaver CS","2022","40-49","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","London","Heterosexual / straight","35","[c]","55420","53050"
"Leaver CS","2022","50-59","Attorney General's Departments","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Outside London","Heterosexual / straight","55","[c]","45770","40050"
"Leaver CS","2022","50-59","Attorney General's Departments","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Outside London","Heterosexual / straight","35","[c]","39560","38420"
"Leaver CS","2022","50-59","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","40","[c]","38740","35520"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","London","Unknown","5","[c]","[c]","[c]"
