"Status","Year","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SEO/HEO","Heterosexual / straight","35","[c]","36120","33120"
"New entrant CS","2022","Competition and Markets Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","185","[c]","20640","20910"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","85","[c]","20930","21130"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","225","[c]","26420","24790"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","LGBO","30","[c]","26520","27680"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Unknown","80","[c]","26130","24780"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","120","[c]","53650","53380"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","410","[c]","36240","34090"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","60","[c]","36440","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Undeclared","45","[c]","36150","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","100","[c]","37100","35240"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","70","[c]","26120","26180"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Heterosexual / straight","45","[c]","54840","51730"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Heterosexual / straight","170","[c]","34450","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","EO","Heterosexual / straight","200","[c]","25410","25000"
"New entrant CS","2022","Department for Education","EO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","EO","Unknown","70","[c]","26120","25000"
"New entrant CS","2022","Department for Education","G6/G7","Heterosexual / straight","130","[c]","53470","49860"
"New entrant CS","2022","Department for Education","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","G6/G7","Unknown","45","[c]","53410","51690"
"New entrant CS","2022","Department for Education","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SEO/HEO","Heterosexual / straight","365","[c]","33980","36500"
"New entrant CS","2022","Department for Education","SEO/HEO","LGBO","45","[c]","33670","36500"
"New entrant CS","2022","Department for Education","SEO/HEO","Undeclared","30","[c]","34520","36500"
"New entrant CS","2022","Department for Education","SEO/HEO","Unknown","95","[c]","34310","36500"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Heterosexual / straight","320","[c]","21770","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","LGBO","50","[c]","21980","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Undeclared","30","[c]","21830","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","380","[c]","21290","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","300","[c]","25680","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","EO","LGBO","35","[c]","25780","25030"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","EO","Unknown","115","[c]","25480","25010"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","G6/G7","Heterosexual / straight","285","[c]","52120","51770"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","G6/G7","LGBO","40","[c]","51770","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","G6/G7","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","G6/G7","Unknown","80","[c]","53040","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Heterosexual / straight","760","[c]","33690","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","LGBO","105","[c]","33470","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Undeclared","85","[c]","33900","33000"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Unknown","275","[c]","33890","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","EO","Heterosexual / straight","60","[c]","26140","26250"
"New entrant CS","2022","Department for International Trade","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","EO","Unknown","85","[c]","26000","26250"
"New entrant CS","2022","Department for International Trade","G6/G7","Heterosexual / straight","35","[c]","56360","52000"
"New entrant CS","2022","Department for International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","SEO/HEO","Heterosexual / straight","135","[c]","34190","31800"
"New entrant CS","2022","Department for International Trade","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","SEO/HEO","Unknown","45","[c]","32980","31800"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","85","[c]","26590","27850"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","EO","Unknown","30","[c]","26850","27850"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","G6/G7","Heterosexual / straight","100","[c]","51470","53130"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Heterosexual / straight","230","[c]","34120","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","LGBO","35","[c]","33590","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Unknown","60","[c]","35460","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","AA/AO","Heterosexual / straight","455","[c]","21440","21840"
"New entrant CS","2022","Department for Transport","AA/AO","LGBO","55","[c]","21270","21840"
"New entrant CS","2022","Department for Transport","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","AA/AO","Unknown","355","[c]","21080","21840"
"New entrant CS","2022","Department for Transport","EO","Heterosexual / straight","255","[c]","26790","26130"
"New entrant CS","2022","Department for Transport","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","EO","Unknown","270","[c]","26580","26130"
"New entrant CS","2022","Department for Transport","G6/G7","Heterosexual / straight","140","[c]","55690","54110"
"New entrant CS","2022","Department for Transport","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","G6/G7","Unknown","75","[c]","58020","54110"
"New entrant CS","2022","Department for Transport","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","SEO/HEO","Heterosexual / straight","295","[c]","36360","34710"
"New entrant CS","2022","Department for Transport","SEO/HEO","LGBO","45","[c]","36230","34720"
"New entrant CS","2022","Department for Transport","SEO/HEO","Undeclared","30","[c]","37080","36690"
"New entrant CS","2022","Department for Transport","SEO/HEO","Unknown","150","[c]","36620","34710"
"New entrant CS","2022","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","AA/AO","Heterosexual / straight","3440","[c]","21610","21260"
"New entrant CS","2022","Department for Work and Pensions","AA/AO","LGBO","360","[c]","21490","21260"
"New entrant CS","2022","Department for Work and Pensions","AA/AO","Undeclared","205","[c]","21590","21260"
"New entrant CS","2022","Department for Work and Pensions","AA/AO","Unknown","700","[c]","21580","21260"
"New entrant CS","2022","Department for Work and Pensions","EO","Heterosexual / straight","3715","[c]","28230","27570"
"New entrant CS","2022","Department for Work and Pensions","EO","LGBO","355","[c]","27980","27570"
"New entrant CS","2022","Department for Work and Pensions","EO","Undeclared","215","[c]","28160","27570"
"New entrant CS","2022","Department for Work and Pensions","EO","Unknown","680","[c]","28030","27570"
"New entrant CS","2022","Department for Work and Pensions","G6/G7","Heterosexual / straight","180","[c]","56070","55000"
"New entrant CS","2022","Department for Work and Pensions","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","G6/G7","Unknown","50","[c]","57310","56060"
"New entrant CS","2022","Department for Work and Pensions","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","475","[c]","36680","36000"
"New entrant CS","2022","Department for Work and Pensions","SEO/HEO","LGBO","35","[c]","34870","35310"
"New entrant CS","2022","Department for Work and Pensions","SEO/HEO","Undeclared","40","[c]","37920","36280"
"New entrant CS","2022","Department for Work and Pensions","SEO/HEO","Unknown","90","[c]","36990","36650"
"New entrant CS","2022","Department of Health and Social Care","AA/AO","Heterosexual / straight","220","[c]","21630","21820"
"New entrant CS","2022","Department of Health and Social Care","AA/AO","LGBO","35","[c]","20690","19880"
"New entrant CS","2022","Department of Health and Social Care","AA/AO","Undeclared","65","[c]","21500","21820"
"New entrant CS","2022","Department of Health and Social Care","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","EO","Heterosexual / straight","410","[c]","25840","26880"
"New entrant CS","2022","Department of Health and Social Care","EO","LGBO","50","[c]","25480","26880"
"New entrant CS","2022","Department of Health and Social Care","EO","Undeclared","220","[c]","26020","26880"
"New entrant CS","2022","Department of Health and Social Care","EO","Unknown","85","[c]","26890","27270"
"New entrant CS","2022","Department of Health and Social Care","G6/G7","Heterosexual / straight","260","[c]","56230","52610"
"New entrant CS","2022","Department of Health and Social Care","G6/G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","G6/G7","Undeclared","130","[c]","55280","53360"
"New entrant CS","2022","Department of Health and Social Care","G6/G7","Unknown","165","[c]","56720","53360"
"New entrant CS","2022","Department of Health and Social Care","SCS level","Heterosexual / straight","45","[c]","99430","95140"
"New entrant CS","2022","Department of Health and Social Care","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","SCS level","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","SCS level","Unknown","40","[c]","102020","83400"
"New entrant CS","2022","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","830","[c]","34780","32790"
"New entrant CS","2022","Department of Health and Social Care","SEO/HEO","LGBO","100","[c]","34500","32790"
"New entrant CS","2022","Department of Health and Social Care","SEO/HEO","Undeclared","375","[c]","34820","32790"
"New entrant CS","2022","Department of Health and Social Care","SEO/HEO","Unknown","235","[c]","34680","32790"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","SEO/HEO","Heterosexual / straight","105","[c]","33960","32350"
"New entrant CS","2022","Food Standards Agency","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","AA/AO","Heterosexual / straight","145","[c]","22560","22600"
"New entrant CS","2022","HM Land Registry","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","AA/AO","Unknown","120","[c]","22570","22600"
"New entrant CS","2022","HM Land Registry","EO","Heterosexual / straight","85","[c]","27630","27130"
"New entrant CS","2022","HM Land Registry","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","EO","Unknown","60","[c]","27890","27130"
"New entrant CS","2022","HM Land Registry","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","SEO/HEO","Heterosexual / straight","35","[c]","37850","38550"
"New entrant CS","2022","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","SEO/HEO","Unknown","35","[c]","36440","37290"
"New entrant CS","2022","HM Revenue and Customs","AA/AO","Heterosexual / straight","1740","[c]","21340","21250"
"New entrant CS","2022","HM Revenue and Customs","AA/AO","LGBO","195","[c]","21340","21250"
"New entrant CS","2022","HM Revenue and Customs","AA/AO","Undeclared","90","[c]","21380","21250"
"New entrant CS","2022","HM Revenue and Customs","AA/AO","Unknown","2020","[c]","21350","21250"
"New entrant CS","2022","HM Revenue and Customs","EO","Heterosexual / straight","1290","[c]","26970","26590"
"New entrant CS","2022","HM Revenue and Customs","EO","LGBO","145","[c]","26930","26590"
"New entrant CS","2022","HM Revenue and Customs","EO","Undeclared","70","[c]","26940","26590"
"New entrant CS","2022","HM Revenue and Customs","EO","Unknown","915","[c]","27020","26590"
"New entrant CS","2022","HM Revenue and Customs","G6/G7","Heterosexual / straight","115","[c]","56430","54160"
"New entrant CS","2022","HM Revenue and Customs","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","G6/G7","Unknown","65","[c]","56950","55210"
"New entrant CS","2022","HM Revenue and Customs","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","1040","[c]","34760","33080"
"New entrant CS","2022","HM Revenue and Customs","SEO/HEO","LGBO","115","[c]","34230","33080"
"New entrant CS","2022","HM Revenue and Customs","SEO/HEO","Undeclared","65","[c]","34840","33080"
"New entrant CS","2022","HM Revenue and Customs","SEO/HEO","Unknown","620","[c]","35040","33080"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","AA/AO","Heterosexual / straight","35","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","EO","Heterosexual / straight","50","[c]","24890","24300"
"New entrant CS","2022","HM Treasury","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","G6/G7","Heterosexual / straight","40","[c]","55420","53000"
"New entrant CS","2022","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","SEO/HEO","Heterosexual / straight","125","[c]","31850","29320"
"New entrant CS","2022","HM Treasury","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","SEO/HEO","Unknown","10","[c]","[c]","[c]"
