"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Asian","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - East","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - West","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - West","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - West","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Kent","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Kent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Kent","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Kent","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Kent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lancashire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lancashire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lancashire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Merseyside","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northumberland, and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - South","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - South","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - South","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - South","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Midlands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Midlands","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Midlands","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Midlands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Midlands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Yorkshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Cheshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Cheshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Cheshire","G6","[c]","[c]","[c]","[c]"
