"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Project Delivery","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Psychology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Psychology","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Psychology","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","East of England","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","East of England","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","East of England","HEO","10","[c]","30270","30460"
"Leaver Dept.","2022","20-29","Science and Engineering","East of England","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","London","AA","10","[c]","22350","22350"
"Leaver Dept.","2022","20-29","Science and Engineering","London","AO","10","[c]","24210","23780"
"Leaver Dept.","2022","20-29","Science and Engineering","London","EO","45","[c]","27130","26880"
"Leaver Dept.","2022","20-29","Science and Engineering","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","London","HEO","75","[c]","32240","32330"
"Leaver Dept.","2022","20-29","Science and Engineering","London","SEO","40","[c]","39560","40070"
"Leaver Dept.","2022","20-29","Science and Engineering","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","North West (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","North West (England)","EO","20","[c]","24370","23390"
"Leaver Dept.","2022","20-29","Science and Engineering","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","South East (England)","HEO","15","[c]","30310","30460"
"Leaver Dept.","2022","20-29","Science and Engineering","South East (England)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","South West (England)","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","South West (England)","AO","25","[c]","20830","19880"
"Leaver Dept.","2022","20-29","Science and Engineering","South West (England)","EO","75","[c]","24170","23620"
"Leaver Dept.","2022","20-29","Science and Engineering","South West (England)","HEO","45","[c]","29690","29230"
"Leaver Dept.","2022","20-29","Science and Engineering","South West (England)","SEO","10","[c]","37510","36330"
"Leaver Dept.","2022","20-29","Science and Engineering","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","West Midlands (England)","EO","10","[c]","23320","23390"
"Leaver Dept.","2022","20-29","Science and Engineering","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","London","HEO","15","[c]","34590","33960"
"Leaver Dept.","2022","20-29","Statistics","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","Wales","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Tax","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Tax","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","East Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","London","AO","20","[c]","24010","24490"
"Leaver Dept.","2022","20-29","Unknown","London","EO","150","[c]","28270","27500"
"Leaver Dept.","2022","20-29","Unknown","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","London","G7","125","[c]","54770","54700"
"Leaver Dept.","2022","20-29","Unknown","London","HEO","555","[c]","32600","32000"
"Leaver Dept.","2022","20-29","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","London","SEO","90","[c]","41040","40600"
"Leaver Dept.","2022","20-29","Unknown","London","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North East (England)","AO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North East (England)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North West (England)","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North West (England)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North West (England)","HEO","25","[c]","31410","32000"
"Leaver Dept.","2022","20-29","Unknown","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Scotland","AO","65","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Scotland","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South East (England)","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","EO","10","[c]","26920","27500"
"Leaver Dept.","2022","20-29","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","HEO","135","[c]","31940","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","SEO","15","[c]","39370","38160"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Wales","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Wales","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Wales","HEO","15","[c]","30750","32000"
"Leaver Dept.","2022","20-29","Unknown","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","West Midlands (England)","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","West Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Yorkshire and The Humber","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Yorkshire and The Humber","HEO","20","[c]","31000","31990"
"Leaver Dept.","2022","20-29","Unknown","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","South West (England)","HEO","25","[c]","30230","30220"
