"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Manchester","AA/AO","AA","20","[c]","19030","20040"
"New entrant CS","2022","20-29","Manchester","AA/AO","AO","140","[c]","21610","21260"
"New entrant CS","2022","20-29","Manchester","EO","EO","240","[c]","26130","26590"
"New entrant CS","2022","20-29","Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Manchester","G6/G7","G7","10","[c]","51870","51040"
"New entrant CS","2022","20-29","Manchester","SEO/HEO","HEO","140","[c]","31630","31990"
"New entrant CS","2022","20-29","Manchester","SEO/HEO","SEO","35","[c]","37510","36690"
"New entrant CS","2022","20-29","Manchester","Unknown","Unknown","45","[c]","23170","23170"
"New entrant CS","2022","20-29","Medway","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medway","AA/AO","AO","85","[c]","26860","27430"
"New entrant CS","2022","20-29","Medway","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medway","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medway","Unknown","Unknown","10","[c]","24480","24060"
"New entrant CS","2022","20-29","Merton, Kingston upon Thames and Sutton","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Merton, Kingston upon Thames and Sutton","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Merton, Kingston upon Thames and Sutton","EO","EO","25","[c]","31420","31060"
"New entrant CS","2022","20-29","Merton, Kingston upon Thames and Sutton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Merton, Kingston upon Thames and Sutton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Merton, Kingston upon Thames and Sutton","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mid Kent","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mid Kent","AA/AO","AO","20","[c]","22140","23140"
"New entrant CS","2022","20-29","Mid Kent","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mid Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mid Kent","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mid Lancashire","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mid Lancashire","AA/AO","AO","95","[c]","21550","21260"
"New entrant CS","2022","20-29","Mid Lancashire","EO","EO","30","[c]","26660","27130"
"New entrant CS","2022","20-29","Mid Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mid Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mid Lancashire","Unknown","Unknown","20","[c]","23010","23170"
"New entrant CS","2022","20-29","Milton Keynes","AA/AO","AA","15","[c]","21070","21790"
"New entrant CS","2022","20-29","Milton Keynes","AA/AO","AO","50","[c]","26760","28140"
"New entrant CS","2022","20-29","Milton Keynes","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Milton Keynes","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Milton Keynes","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Milton Keynes","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Monmouthshire and Newport","AA/AO","AA","10","[c]","19700","19300"
"New entrant CS","2022","20-29","Monmouthshire and Newport","AA/AO","AO","145","[c]","20630","19860"
"New entrant CS","2022","20-29","Monmouthshire and Newport","EO","EO","80","[c]","25210","24030"
"New entrant CS","2022","20-29","Monmouthshire and Newport","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Monmouthshire and Newport","SEO/HEO","HEO","140","[c]","30590","30710"
"New entrant CS","2022","20-29","Monmouthshire and Newport","SEO/HEO","SEO","25","[c]","38370","38340"
"New entrant CS","2022","20-29","Monmouthshire and Newport","Unknown","Unknown","10","[c]","22910","23170"
"New entrant CS","2022","20-29","Newry, Mourne and Down","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North and North East Lincolnshire","AA/AO","AO","10","[c]","21490","21680"
"New entrant CS","2022","20-29","North and North East Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North and North East Lincolnshire","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North and West Norfolk","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North and West Norfolk","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North and West Norfolk","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North and West Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Hampshire","AA/AO","AO","10","[c]","21130","21170"
"New entrant CS","2022","20-29","North Hampshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Hampshire","Unknown","Unknown","10","[c]","23150","23170"
"New entrant CS","2022","20-29","North Lanarkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Lanarkshire","AA/AO","AO","70","[c]","21310","21260"
"New entrant CS","2022","20-29","North Lanarkshire","EO","EO","35","[c]","27140","27570"
"New entrant CS","2022","20-29","North Lanarkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Northamptonshire","AA/AO","AO","30","[c]","21310","21260"
"New entrant CS","2022","20-29","North Northamptonshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Northamptonshire","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Nottinghamshire","AA/AO","AA","10","[c]","20890","20890"
"New entrant CS","2022","20-29","North Nottinghamshire","AA/AO","AO","15","[c]","22070","21260"
"New entrant CS","2022","20-29","North Nottinghamshire","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Nottinghamshire","Unknown","Unknown","10","[c]","22460","23170"
"New entrant CS","2022","20-29","North Yorkshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Yorkshire CC","AA/AO","AO","15","[c]","22000","21300"
"New entrant CS","2022","20-29","North Yorkshire CC","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Yorkshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Yorkshire CC","SEO/HEO","HEO","10","[c]","31720","31560"
"New entrant CS","2022","20-29","North Yorkshire CC","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northumberland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northumberland","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northumberland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northumberland","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Norwich and East Norfolk","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Norwich and East Norfolk","AA/AO","AO","50","[c]","22170","23140"
"New entrant CS","2022","20-29","Norwich and East Norfolk","EO","EO","25","[c]","26320","26750"
"New entrant CS","2022","20-29","Norwich and East Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Norwich and East Norfolk","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Norwich and East Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Norwich and East Norfolk","Unknown","Unknown","55","[c]","20220","18870"
"New entrant CS","2022","20-29","Nottingham","AA/AO","AA","10","[c]","20590","20890"
"New entrant CS","2022","20-29","Nottingham","AA/AO","AO","215","[c]","21310","21250"
"New entrant CS","2022","20-29","Nottingham","EO","EO","205","[c]","26220","26590"
"New entrant CS","2022","20-29","Nottingham","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Nottingham","SEO/HEO","HEO","85","[c]","31870","33080"
"New entrant CS","2022","20-29","Nottingham","SEO/HEO","SEO","15","[c]","37930","36500"
"New entrant CS","2022","20-29","Nottingham","Unknown","Unknown","25","[c]","24610","23170"
"New entrant CS","2022","20-29","Orkney Islands","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Oxfordshire CC","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Oxfordshire CC","AA/AO","AO","50","[c]","24910","28140"
