"Status","Year","Disability","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Other ethnicity","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East of England","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East of England","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","London","Female","120","[c]","45600","40320"
"Leaver Dept.","2022","Unknown","Undeclared","London","Male","70","[c]","53980","48520"
"Leaver Dept.","2022","Unknown","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North West (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South East (England)","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South East (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South West (England)","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Wales","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Wales","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Midlands (England)","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Midlands (England)","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East of England","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East of England","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","London","Female","1110","[c]","39490","33100"
"Leaver Dept.","2022","Unknown","Unknown","London","Male","975","[c]","42300","35050"
"Leaver Dept.","2022","Unknown","Unknown","North East (England)","Female","80","[c]","28480","26500"
"Leaver Dept.","2022","Unknown","Unknown","North East (England)","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North West (England)","Female","125","[c]","28380","27540"
"Leaver Dept.","2022","Unknown","Unknown","North West (England)","Male","100","[c]","32530","29160"
"Leaver Dept.","2022","Unknown","Unknown","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Scotland","Female","105","[c]","33830","27570"
"Leaver Dept.","2022","Unknown","Unknown","Scotland","Male","75","[c]","32210","30450"
"Leaver Dept.","2022","Unknown","Unknown","South East (England)","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South East (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South West (England)","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South West (England)","Male","40","[c]","33100","31600"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Female","220","[c]","35850","32000"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Male","160","[c]","37720","32000"
"Leaver Dept.","2022","Unknown","Unknown","Wales","Female","55","[c]","31780","29100"
"Leaver Dept.","2022","Unknown","Unknown","Wales","Male","40","[c]","31990","27570"
"Leaver Dept.","2022","Unknown","Unknown","West Midlands (England)","Female","75","[c]","29360","25060"
"Leaver Dept.","2022","Unknown","Unknown","West Midlands (England)","Male","70","[c]","27160","24880"
"Leaver Dept.","2022","Unknown","Unknown","Yorkshire and The Humber","Female","215","[c]","34790","28000"
"Leaver Dept.","2022","Unknown","Unknown","Yorkshire and The Humber","Male","190","[c]","33120","29310"
"Leaver Dept.","2022","Unknown","White","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East of England","Female","45","[c]","44560","39700"
"Leaver Dept.","2022","Unknown","White","East of England","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","London","Female","365","[c]","50910","41620"
"Leaver Dept.","2022","Unknown","White","London","Male","220","[c]","52090","48860"
"Leaver Dept.","2022","Unknown","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North East (England)","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North West (England)","Female","95","[c]","33240","31120"
"Leaver Dept.","2022","Unknown","White","North West (England)","Male","55","[c]","46020","35850"
"Leaver Dept.","2022","Unknown","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Scotland","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Scotland","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","South East (England)","Female","80","[c]","47640","41580"
"Leaver Dept.","2022","Unknown","White","South East (England)","Male","60","[c]","55200","51940"
"Leaver Dept.","2022","Unknown","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","South West (England)","Female","160","[c]","41980","39650"
"Leaver Dept.","2022","Unknown","White","South West (England)","Male","110","[c]","49400","42000"
"Leaver Dept.","2022","Unknown","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Wales","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","West Midlands (England)","Female","50","[c]","42380","39330"
"Leaver Dept.","2022","Unknown","White","West Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Yorkshire and The Humber","Female","80","[c]","40540","36510"
"Leaver Dept.","2022","Unknown","White","Yorkshire and The Humber","Male","45","[c]","48370","43090"
"Leaver Dept.","2022","Unknown","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","London","Female","60","[c]","32820","31060"
"New entrant CS","2022","Declared disabled","Asian","London","Male","50","[c]","32490","31060"
"New entrant CS","2022","Declared disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","West Midlands (England)","Female","35","[c]","29850","27570"
"New entrant CS","2022","Declared disabled","Asian","West Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","East of England","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","London","Female","140","[c]","32470","31060"
"New entrant CS","2022","Declared disabled","Black","London","Male","40","[c]","33880","31060"
"New entrant CS","2022","Declared disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","South East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","West Midlands (England)","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","East Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","London","Female","60","[c]","34190","31060"
"New entrant CS","2022","Declared disabled","Mixed","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","North West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","West Midlands (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
