"Status","Year","Disability","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Internal Audit","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","UK Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Attorney General's Departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Attorney General's Departments","Legal","355","[c]","45900","48080"
"New entrant CS","2022","Declared non-disabled","Legal","Attorney General's Departments","Operational Delivery","220","[c]","22350","21250"
"New entrant CS","2022","Declared non-disabled","Legal","Attorney General's Departments","Other","85","[c]","27270","26950"
"New entrant CS","2022","Declared non-disabled","Legal","Attorney General's Departments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Attorney General's Departments","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Attorney General's Departments","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Competition and Markets Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Competition and Markets Authority","Legal","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Department for Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Department for Education","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Department for Work and Pensions","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Department for Work and Pensions","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Land Registry","Legal","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Revenue and Customs","Legal","40","[c]","41970","37610"
"New entrant CS","2022","Declared non-disabled","Legal","HM Revenue and Customs","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Treasury","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office for Standards in Education, Children's Services and Skills","Legal","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office of Gas and Electricity Markets","Legal","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office of Qualifications and Examinations Regulation","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Scottish Government","Legal","80","[c]","37840","41750"
"New entrant CS","2022","Declared non-disabled","Legal","The National Archives","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","UK Export Finance","Legal","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","UK Supreme Court","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Welsh Government","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Cabinet Office","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Cabinet Office","Unknown","155","[c]","38300","34550"
"New entrant CS","2022","Declared non-disabled","No function","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Charity Commission","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Charity Commission","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Operational Delivery","165","[c]","27110","24030"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Policy","335","[c]","38130","33570"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Science and Engineering","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","Other","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","Policy","200","[c]","35290","34020"
"New entrant CS","2022","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Education","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Education","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Education","Operational Delivery","35","[c]","37400","36530"
"New entrant CS","2022","Declared non-disabled","No function","Department for Education","Policy","40","[c]","37870","36500"
"New entrant CS","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Economics","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","240","[c]","25720","24920"
"New entrant CS","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Other","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Policy","725","[c]","37050","32690"
"New entrant CS","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Science and Engineering","60","[c]","26850","24370"
"New entrant CS","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Veterinarian","30","[c]","33920","35900"
"New entrant CS","2022","Declared non-disabled","No function","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for International Trade","International Trade","90","[c]","36530","31800"
"New entrant CS","2022","Declared non-disabled","No function","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","Operational Delivery","50","[c]","28740","30190"
"New entrant CS","2022","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","Other","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","Planning","15","[c]","[c]","[c]"
