"Status","Year","Age","Ethnicity","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Commercial","London","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Communications","London","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Counter Fraud","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Debt","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Debt","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Digital, Data & Technology","London","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Digital, Data & Technology","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Finance","London","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Legal","London","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Legal","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","No function","London","200","195","34360","31060"
"In post","2022","20-29","Other ethnicity","No function","Outside London","125","125","25750","25440"
"In post","2022","20-29","Other ethnicity","No function","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Project Delivery","London","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Project Delivery","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","London","25","25","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","Outside London","25","20","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Analysis","London","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Analysis","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Commercial","London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Commercial","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Communications","London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Communications","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Counter Fraud","London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Counter Fraud","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Debt","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Digital, Data & Technology","London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Digital, Data & Technology","Outside London","70","70","31980","29670"
"In post","2022","20-29","Undeclared","Finance","London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Finance","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Human Resources","London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Human Resources","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Legal","London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Legal","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","London","250","250","37090","34030"
"In post","2022","20-29","Undeclared","No function","Outside London","495","485","27840","27570"
"In post","2022","20-29","Undeclared","No function","Overseas","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","Outside London","95","95","31530","31600"
"In post","2022","20-29","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","London","35","35","35960","34840"
"In post","2022","20-29","Undeclared","Unknown","Outside London","100","95","28090","25470"
"In post","2022","20-29","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","London","250","245","38820","35130"
"In post","2022","20-29","Unknown","Analysis","Outside London","195","195","31460","30710"
"In post","2022","20-29","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","London","135","135","47570","53360"
"In post","2022","20-29","Unknown","Commercial","Outside London","145","145","33100","30320"
"In post","2022","20-29","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Communications","London","215","215","37410","34710"
"In post","2022","20-29","Unknown","Communications","Outside London","535","535","27930","26820"
"In post","2022","20-29","Unknown","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Communications","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Counter Fraud","London","120","115","33710","31020"
"In post","2022","20-29","Unknown","Counter Fraud","Outside London","390","385","28300","26820"
"In post","2022","20-29","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Debt","London","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Debt","Outside London","425","415","21930","21250"
"In post","2022","20-29","Unknown","Digital, Data & Technology","London","195","195","39930","36650"
"In post","2022","20-29","Unknown","Digital, Data & Technology","Outside London","570","565","32070","31130"
"In post","2022","20-29","Unknown","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Finance","London","115","115","38770","37610"
"In post","2022","20-29","Unknown","Finance","Outside London","270","260","27920","26060"
"In post","2022","20-29","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Grants Management","Outside London","225","225","22220","21300"
"In post","2022","20-29","Unknown","Human Resources","London","70","70","34050","31700"
"In post","2022","20-29","Unknown","Human Resources","Outside London","175","175","27530","26120"
"In post","2022","20-29","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Legal","London","85","85","33720","30750"
"In post","2022","20-29","Unknown","Legal","Outside London","90","90","29280","26820"
"In post","2022","20-29","Unknown","No function","London","3805","3790","34190","32000"
"In post","2022","20-29","Unknown","No function","Outside London","8215","8025","24980","23170"
"In post","2022","20-29","Unknown","No function","Overseas","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","No function","Unknown","215","215","29650","29250"
"In post","2022","20-29","Unknown","Project Delivery","London","180","180","39750","38600"
"In post","2022","20-29","Unknown","Project Delivery","Outside London","425","420","30650","30210"
"In post","2022","20-29","Unknown","Project Delivery","Overseas","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Property","London","70","65","34100","30870"
"In post","2022","20-29","Unknown","Property","Outside London","295","290","26630","25000"
"In post","2022","20-29","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Security","London","100","100","33060","31030"
"In post","2022","20-29","Unknown","Security","Outside London","330","330","26260","25540"
"In post","2022","20-29","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Unknown","London","950","950","36050","35050"
"In post","2022","20-29","Unknown","Unknown","Outside London","2010","1980","26510","24880"
"In post","2022","20-29","Unknown","Unknown","Overseas","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Unknown","Unknown","370","370","28270","28980"
"In post","2022","20-29","White","Analysis","London","980","975","39980","37380"
"In post","2022","20-29","White","Analysis","Outside London","1095","1090","32630","30710"
"In post","2022","20-29","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Commercial","London","160","160","40180","40030"
"In post","2022","20-29","White","Commercial","Outside London","480","475","30770","29880"
"In post","2022","20-29","White","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Commercial","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","White","Communications","London","360","360","37830","36340"
"In post","2022","20-29","White","Communications","Outside London","715","710","28690","26820"
"In post","2022","20-29","White","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Counter Fraud","London","190","190","34390","31020"
"In post","2022","20-29","White","Counter Fraud","Outside London","965","955","28070","26820"
"In post","2022","20-29","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Debt","London","10","10","[c]","[c]"
"In post","2022","20-29","White","Debt","Outside London","595","575","22230","21250"
"In post","2022","20-29","White","Digital, Data & Technology","London","365","365","40700","40050"
"In post","2022","20-29","White","Digital, Data & Technology","Outside London","1550","1540","31860","30930"
"In post","2022","20-29","White","Digital, Data & Technology","Overseas","20","20","[c]","[c]"
"In post","2022","20-29","White","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","White","Finance","London","245","245","42430","40650"
"In post","2022","20-29","White","Finance","Outside London","770","755","29860","28240"
"In post","2022","20-29","White","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Grants Management","Outside London","140","135","22680","21300"
"In post","2022","20-29","White","Human Resources","London","350","350","37590","34260"
"In post","2022","20-29","White","Human Resources","Outside London","750","745","28350","27230"
"In post","2022","20-29","White","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","White","Internal Audit","London","10","10","[c]","[c]"
"In post","2022","20-29","White","Internal Audit","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","White","Legal","London","400","390","35740","31020"
"In post","2022","20-29","White","Legal","Outside London","740","735","30240","26090"
