"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Other ethnicity","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Bedfordshire and Hertfordshire","AA/AO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Bedfordshire and Hertfordshire","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cheshire","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cornwall and Isles of Scilly","AA/AO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","AA/AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","EO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Devon","AA/AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Devon","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Devon","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Dorset and Somerset","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Dorset and Somerset","EO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Dorset and Somerset","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Anglia","AA/AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Anglia","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Anglia","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Wales","AA/AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Wales","EO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Wales","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Yorkshire and Northern Lincolnshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Yorkshire and Northern Lincolnshire","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Eastern Scotland","AA/AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Eastern Scotland","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Eastern Scotland","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Essex","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Essex","EO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Essex","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","EO","30","30","27290","27540"
"In post","2022","Declared disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","25","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","70","70","37360","38350"
"In post","2022","Declared disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Greater Manchester","AA/AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Greater Manchester","EO","35","35","26950","27370"
"In post","2022","Declared disabled","Undeclared","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Greater Manchester","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Greater Manchester","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Hampshire and Isle of Wight","AA/AO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Hampshire and Isle of Wight","EO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Hampshire and Isle of Wight","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Hampshire and Isle of Wight","SEO/HEO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","AA/AO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Inner London - East","AA/AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Inner London - East","EO","40","40","31070","31060"
"In post","2022","Declared disabled","Undeclared","Inner London - East","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Inner London - East","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Inner London - East","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Inner London - West","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Inner London - West","EO","30","30","29700","29500"
"In post","2022","Declared disabled","Undeclared","Inner London - West","G6/G7","55","55","61190","61630"
"In post","2022","Declared disabled","Undeclared","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Inner London - West","SEO/HEO","45","45","39370","38890"
"In post","2022","Declared disabled","Undeclared","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Kent","AA/AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Kent","EO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Kent","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Lancashire","AA/AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Lancashire","EO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Lancashire","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","AA/AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
