"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Birmingham","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Communications","Birmingham","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Communications","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Blackpool","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Communications","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bradford","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bristol, City of","Outside London","Female","45","40","37910","35980"
"In post","2022","Communications","Bristol, City of","Outside London","Male","35","30","39500","36500"
"In post","2022","Communications","Bromley","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bromley","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Buckinghamshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Communications","Buckinghamshire","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Communications","Cambridgeshire CC","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Communications","Cambridgeshire CC","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Communications","Camden and City of London","London","Female","10","10","[c]","[c]"
"In post","2022","Communications","Camden and City of London","London","Male","10","10","[c]","[c]"
"In post","2022","Communications","Cardiff and Vale of Glamorgan","Outside London","Female","110","100","40310","38160"
"In post","2022","Communications","Cardiff and Vale of Glamorgan","Outside London","Male","80","75","40450","38160"
"In post","2022","Communications","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Central Bedfordshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Communications","Central Hampshire","Outside London","Female","35","30","32960","33000"
"In post","2022","Communications","Central Hampshire","Outside London","Male","35","35","31100","29200"
"In post","2022","Communications","Central Valleys","Outside London","Female","10","5","[c]","[c]"
"In post","2022","Communications","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","City of Edinburgh","Outside London","Female","30","30","[c]","[c]"
"In post","2022","Communications","City of Edinburgh","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Communications","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Communications","Coventry","Outside London","Female","40","35","45510","46660"
"In post","2022","Communications","Coventry","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Communications","Croydon","London","Female","20","20","[c]","[c]"
"In post","2022","Communications","Croydon","London","Male","15","15","[c]","[c]"
"In post","2022","Communications","Darlington","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Communications","Darlington","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Communications","Devon CC","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Communications","Devon CC","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Communications","Dorset","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Communications","Dorset","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Communications","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Durham","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Communications","Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ealing","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ealing","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Enfield","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Enfield","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Glasgow City","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Communications","Glasgow City","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Communications","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Greater Manchester North West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Greater Manchester South West","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Communications","Greater Manchester South West","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Communications","Gwent Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hackney and Newham","London","Female","15","15","[c]","[c]"
"In post","2022","Communications","Hackney and Newham","London","Male","10","10","[c]","[c]"
"In post","2022","Communications","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hartlepool and Stockton-on-Tees","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hartlepool and Stockton-on-Tees","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hertfordshire CC","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Communications","Hertfordshire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Communications","Hounslow and Richmond upon Thames","London","Female","10","10","[c]","[c]"
"In post","2022","Communications","Hounslow and Richmond upon Thames","London","Male","5","5","[c]","[c]"
"In post","2022","Communications","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Kensington & Chelsea and Hammersmith & Fulham","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Kensington & Chelsea and Hammersmith & Fulham","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lambeth","London","Female","40","35","45670","40170"
"In post","2022","Communications","Lambeth","London","Male","25","25","[c]","[c]"
"In post","2022","Communications","Lancaster and Wyre","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Communications","Lancaster and Wyre","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Communications","Leeds","Outside London","Female","55","55","48140","49530"
"In post","2022","Communications","Leeds","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Communications","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
