"Status","Year","Age","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","North West (England)","Female","115","110","26210","24880"
"In post","2022","20-29","Mixed","North West (England)","Male","90","90","26320","24880"
"In post","2022","20-29","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Overseas","Female","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Overseas","Male","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Scotland","Female","35","35","28450","27230"
"In post","2022","20-29","Mixed","Scotland","Male","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","South East (England)","Female","100","100","27620","27530"
"In post","2022","20-29","Mixed","South East (England)","Male","75","75","28570","27260"
"In post","2022","20-29","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","South West (England)","Female","85","85","28420","27570"
"In post","2022","20-29","Mixed","South West (England)","Male","75","75","27860","27540"
"In post","2022","20-29","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Unknown","Female","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Wales","Female","65","60","26510","26460"
"In post","2022","20-29","Mixed","Wales","Male","40","35","26810","24870"
"In post","2022","20-29","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","West Midlands (England)","Female","135","125","26880","25610"
"In post","2022","20-29","Mixed","West Midlands (England)","Male","65","65","27870","26950"
"In post","2022","20-29","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Yorkshire and The Humber","Female","90","90","27400","27570"
"In post","2022","20-29","Mixed","Yorkshire and The Humber","Male","60","55","27500","26250"
"In post","2022","20-29","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East of England","Female","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","London","Female","180","175","33560","31060"
"In post","2022","20-29","Other ethnicity","London","Male","130","130","36560","33210"
"In post","2022","20-29","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North West (England)","Female","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Scotland","Female","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Scotland","Male","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South East (England)","Female","25","25","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South West (England)","Female","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South West (England)","Male","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Wales","Female","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","East Midlands (England)","Female","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","East Midlands (England)","Male","35","35","29050","27570"
"In post","2022","20-29","Undeclared","East of England","Female","15","10","[c]","[c]"
"In post","2022","20-29","Undeclared","East of England","Male","30","30","28730","27930"
"In post","2022","20-29","Undeclared","London","Female","160","155","35910","33210"
"In post","2022","20-29","Undeclared","London","Male","250","250","38160","35060"
"In post","2022","20-29","Undeclared","North East (England)","Female","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","North East (England)","Male","30","30","34050","31530"
"In post","2022","20-29","Undeclared","North West (England)","Female","40","40","27460","27570"
"In post","2022","20-29","Undeclared","North West (England)","Male","65","65","28410","27570"
"In post","2022","20-29","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Overseas","Female","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Overseas","Male","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Scotland","Female","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Scotland","Male","45","45","30310","27570"
"In post","2022","20-29","Undeclared","South East (England)","Female","35","35","31360","29230"
"In post","2022","20-29","Undeclared","South East (England)","Male","75","75","30240","28700"
"In post","2022","20-29","Undeclared","South West (England)","Female","55","50","28630","28620"
"In post","2022","20-29","Undeclared","South West (England)","Male","140","140","30050","29180"
"In post","2022","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Wales","Female","35","30","25440","23170"
"In post","2022","20-29","Undeclared","Wales","Male","65","60","28480","26130"
"In post","2022","20-29","Undeclared","West Midlands (England)","Female","30","30","25710","24190"
"In post","2022","20-29","Undeclared","West Midlands (England)","Male","50","50","29380","27570"
"In post","2022","20-29","Undeclared","Yorkshire and The Humber","Female","40","35","27160","25120"
"In post","2022","20-29","Undeclared","Yorkshire and The Humber","Male","65","65","28670","27570"
"In post","2022","20-29","Unknown","East Midlands (England)","Female","405","390","25030","24090"
"In post","2022","20-29","Unknown","East Midlands (England)","Male","390","390","25530","25210"
"In post","2022","20-29","Unknown","East of England","Female","320","315","25430","24800"
"In post","2022","20-29","Unknown","East of England","Male","295","290","26120","25670"
"In post","2022","20-29","Unknown","London","Female","3530","3510","34810","32000"
"In post","2022","20-29","Unknown","London","Male","2775","2770","36190","33250"
"In post","2022","20-29","Unknown","North East (England)","Female","630","605","25210","23170"
"In post","2022","20-29","Unknown","North East (England)","Male","575","570","26020","24920"
"In post","2022","20-29","Unknown","North West (England)","Female","1315","1285","25590","24800"
"In post","2022","20-29","Unknown","North West (England)","Male","1100","1090","26330","24920"
"In post","2022","20-29","Unknown","Northern Ireland","Female","110","105","24050","21250"
"In post","2022","20-29","Unknown","Northern Ireland","Male","110","105","23740","21250"
"In post","2022","20-29","Unknown","Overseas","Female","30","30","36600","37440"
"In post","2022","20-29","Unknown","Overseas","Male","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Scotland","Female","1345","1310","26390","24880"
"In post","2022","20-29","Unknown","Scotland","Male","1115","1100","26550","24600"
"In post","2022","20-29","Unknown","South East (England)","Female","570","555","26280","25090"
"In post","2022","20-29","Unknown","South East (England)","Male","595","590","27030","26610"
"In post","2022","20-29","Unknown","South West (England)","Female","520","505","26710","24730"
"In post","2022","20-29","Unknown","South West (England)","Male","630","625","27360","26590"
"In post","2022","20-29","Unknown","Unknown","Female","185","185","28700","29250"
"In post","2022","20-29","Unknown","Unknown","Male","420","420","29280","28980"
"In post","2022","20-29","Unknown","Wales","Female","655","635","25150","23170"
"In post","2022","20-29","Unknown","Wales","Male","640","630","26050","24030"
"In post","2022","20-29","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","West Midlands (England)","Female","655","640","25110","23760"
"In post","2022","20-29","Unknown","West Midlands (England)","Male","530","520","26120","24920"
"In post","2022","20-29","Unknown","Yorkshire and The Humber","Female","855","835","26240","24800"
"In post","2022","20-29","Unknown","Yorkshire and The Humber","Male","945","940","26530","24970"
"In post","2022","20-29","White","East Midlands (England)","Female","1245","1215","26320","25350"
"In post","2022","20-29","White","East Midlands (England)","Male","860","855","26650","26100"
"In post","2022","20-29","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","East of England","Female","1140","1120","26590","25480"
"In post","2022","20-29","White","East of England","Male","860","855","27370","27130"
"In post","2022","20-29","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","London","Female","6385","6345","38220","35050"
"In post","2022","20-29","White","London","Male","4985","4970","38940","35710"
"In post","2022","20-29","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","North East (England)","Female","1810","1760","26360","25480"
"In post","2022","20-29","White","North East (England)","Male","1325","1315","26740","25750"
"In post","2022","20-29","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","North West (England)","Female","3545","3475","26740","25120"
"In post","2022","20-29","White","North West (England)","Male","2535","2520","27100","26100"
"In post","2022","20-29","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Northern Ireland","Female","175","170","26710","26590"
"In post","2022","20-29","White","Northern Ireland","Male","150","145","25950","24880"
"In post","2022","20-29","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Overseas","Female","110","110","34180","33140"
"In post","2022","20-29","White","Overseas","Male","95","95","35350","33230"
"In post","2022","20-29","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Scotland","Female","2780","2720","28230","27230"
"In post","2022","20-29","White","Scotland","Male","2010","2000","27810","26590"
"In post","2022","20-29","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","South East (England)","Female","2260","2215","27730","27260"
"In post","2022","20-29","White","South East (England)","Male","1815","1805","27870","27260"
"In post","2022","20-29","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","South West (England)","Female","2840","2785","27510","26670"
"In post","2022","20-29","White","South West (England)","Male","2745","2735","28140","27540"
"In post","2022","20-29","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Unknown","Female","75","75","30980","29170"
"In post","2022","20-29","White","Unknown","Male","65","65","29170","27570"
"In post","2022","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Wales","Female","2200","2135","26520","24920"
"In post","2022","20-29","White","Wales","Male","1625","1615","26730","25700"
"In post","2022","20-29","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","West Midlands (England)","Female","1485","1455","26660","25210"
"In post","2022","20-29","White","West Midlands (England)","Male","955","950","27370","26100"
"In post","2022","20-29","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Yorkshire and The Humber","Female","2185","2140","27900","26590"
"In post","2022","20-29","White","Yorkshire and The Humber","Male","1465","1460","28020","26610"
"In post","2022","20-29","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","East Midlands (England)","Female","245","215","27600","26820"
"In post","2022","30-39","Asian","East Midlands (England)","Male","215","210","29450","27570"
