"Status","Year","Age","Function_of_post","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Legal","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Cabinet Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Cabinet Office (excl. agencies)","SCS level","15","15","106420","96280"
"In post","2022","50-59","Legal","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Companies House","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Competition and Markets Authority","G6/G7","10","10","70290","74480"
"In post","2022","50-59","Legal","Competition and Markets Authority","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Legal","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Crown Office and Procurator Fiscal Service","G6/G7","45","45","71200","69780"
"In post","2022","50-59","Legal","Crown Office and Procurator Fiscal Service","SCS level","10","10","92050","83970"
"In post","2022","50-59","Legal","Crown Office and Procurator Fiscal Service","SEO/HEO","70","65","56380","53660"
"In post","2022","50-59","Legal","Crown Prosecution Service","AA/AO","335","300","22840","22200"
"In post","2022","50-59","Legal","Crown Prosecution Service","EO","440","405","28780","28430"
"In post","2022","50-59","Legal","Crown Prosecution Service","G6/G7","1035","965","59730","57400"
"In post","2022","50-59","Legal","Crown Prosecution Service","SCS level","45","45","96880","92180"
"In post","2022","50-59","Legal","Crown Prosecution Service","SEO/HEO","220","210","35070","34480"
"In post","2022","50-59","Legal","Defence Science and Technology Laboratory","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Department for Education (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Department for Education (excl. agencies)","G6/G7","20","15","59950","57590"
"In post","2022","50-59","Legal","Department for Education (excl. agencies)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Legal","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Department for Work and Pensions (excl. agencies)","EO","10","10","[c]","[c]"
"In post","2022","50-59","Legal","Department for Work and Pensions (excl. agencies)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Legal","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Driver and Vehicle Standards Agency","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Legal","FCDO Services","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","FCDO Services","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Legal","FCDO Services","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Foreign, Commonwealth and Development Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Legal","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Government Legal Department","AA/AO","10","10","[c]","[c]"
"In post","2022","50-59","Legal","Government Legal Department","EO","35","30","28440","27580"
"In post","2022","50-59","Legal","Government Legal Department","G6/G7","315","290","64900","66290"
"In post","2022","50-59","Legal","Government Legal Department","SCS level","100","95","85100","80040"
"In post","2022","50-59","Legal","Government Legal Department","SEO/HEO","35","35","36560","37730"
"In post","2022","50-59","Legal","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Health and Safety Executive","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Health and Safety Executive","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Health and Safety Executive","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","HM Crown Prosecution Service Inspectorate","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Legal","HM Crown Prosecution Service Inspectorate","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","HM Crown Prosecution Service Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","HM Land Registry","EO","20","20","27460","27130"
"In post","2022","50-59","Legal","HM Land Registry","G6/G7","45","40","66160","65970"
"In post","2022","50-59","Legal","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","HM Land Registry","SEO/HEO","30","25","37730","37290"
"In post","2022","50-59","Legal","HM Revenue and Customs (excl. agencies)","AA/AO","70","60","23250","22080"
"In post","2022","50-59","Legal","HM Revenue and Customs (excl. agencies)","EO","60","55","28580","28920"
"In post","2022","50-59","Legal","HM Revenue and Customs (excl. agencies)","G6/G7","90","85","66590","67910"
"In post","2022","50-59","Legal","HM Revenue and Customs (excl. agencies)","SCS level","15","15","92370","84140"
"In post","2022","50-59","Legal","HM Revenue and Customs (excl. agencies)","SEO/HEO","140","135","36570","35980"
"In post","2022","50-59","Legal","Institute for Apprenticeships and Technical Education","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Intellectual Property Office","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Legal","Intellectual Property Office","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Legal","Maritime and Coastguard Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Maritime and Coastguard Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Met Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Ministry of Defence (excl. agencies)","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Legal","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Ministry of Defence (excl. agencies)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Legal","National Crime Agency","EO","5","5","[c]","[c]"
"In post","2022","50-59","Legal","National Crime Agency","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Legal","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Office of Gas and Electricity Markets","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Legal","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Registers of Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Legal","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Scottish Courts and Tribunals Service","SEO/HEO","15","10","46100","46100"
"In post","2022","50-59","Legal","Scottish Prison Service","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Scottish Prison Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Serious Fraud Office","G6/G7","10","10","66020","63000"
"In post","2022","50-59","Legal","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Serious Fraud Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","The Insolvency Service","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Legal","The Insolvency Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","UK Supreme Court","EO","10","10","[c]","[c]"
"In post","2022","50-59","Legal","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Water Services Regulation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Advisory, Conciliation and Arbitration Service","AA/AO","10","10","20920","21250"
"In post","2022","50-59","No function","Advisory, Conciliation and Arbitration Service","EO","70","65","25320","24250"
"In post","2022","50-59","No function","Advisory, Conciliation and Arbitration Service","G6/G7","10","10","53530","51470"
"In post","2022","50-59","No function","Advisory, Conciliation and Arbitration Service","SEO/HEO","175","170","35660","34500"
"In post","2022","50-59","No function","Animal and Plant Health Agency","AA/AO","200","180","22020","21300"
"In post","2022","50-59","No function","Animal and Plant Health Agency","EO","175","165","26560","26230"
"In post","2022","50-59","No function","Animal and Plant Health Agency","G6/G7","90","85","56310","54730"
"In post","2022","50-59","No function","Animal and Plant Health Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Animal and Plant Health Agency","SEO/HEO","235","225","36000","34610"
"In post","2022","50-59","No function","Cabinet Office (excl. agencies)","AA/AO","20","15","24300","24490"
"In post","2022","50-59","No function","Cabinet Office (excl. agencies)","EO","40","40","28690","28630"
"In post","2022","50-59","No function","Cabinet Office (excl. agencies)","G6/G7","90","90","59520","59160"
"In post","2022","50-59","No function","Cabinet Office (excl. agencies)","SCS level","40","40","97770","93000"
"In post","2022","50-59","No function","Cabinet Office (excl. agencies)","SEO/HEO","70","70","37740","37120"
"In post","2022","50-59","No function","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Charity Commission","EO","20","20","25550","25110"
"In post","2022","50-59","No function","Charity Commission","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","No function","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Charity Commission","SEO/HEO","40","40","32680","29550"
"In post","2022","50-59","No function","Companies House","AA/AO","85","75","22160","22740"
"In post","2022","50-59","No function","Companies House","EO","40","40","26720","27460"
"In post","2022","50-59","No function","Companies House","G6/G7","15","15","57800","53490"
"In post","2022","50-59","No function","Companies House","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","No function","Companies House","SEO/HEO","25","20","36110","39820"
"In post","2022","50-59","No function","Criminal Injuries Compensation Authority","AA/AO","35","30","21020","21410"
"In post","2022","50-59","No function","Criminal Injuries Compensation Authority","EO","20","20","25510","25120"
"In post","2022","50-59","No function","Criminal Injuries Compensation Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Criminal Injuries Compensation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Criminal Injuries Compensation Authority","SEO/HEO","30","30","31810","30450"
"In post","2022","50-59","No function","Crown Commercial Service","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Crown Commercial Service","EO","10","10","25080","25950"
"In post","2022","50-59","No function","Crown Commercial Service","G6/G7","30","30","58570","58190"
"In post","2022","50-59","No function","Crown Commercial Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Crown Commercial Service","SEO/HEO","15","15","37480","38980"
"In post","2022","50-59","No function","Crown Office and Procurator Fiscal Service","AA/AO","175","155","23020","23230"
"In post","2022","50-59","No function","Crown Office and Procurator Fiscal Service","EO","70","70","29310","30040"
"In post","2022","50-59","No function","Crown Office and Procurator Fiscal Service","G6/G7","10","10","63010","62170"
"In post","2022","50-59","No function","Crown Office and Procurator Fiscal Service","SCS level","5","5","[c]","[c]"
