"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","London","AO","45","[c]","23870","23770"
"New entrant CS","2022","Declared disabled","White","London","EO","130","[c]","28450","27850"
"New entrant CS","2022","Declared disabled","White","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","London","G7","55","[c]","54360","54110"
"New entrant CS","2022","Declared disabled","White","London","HEO","165","[c]","33300","33210"
"New entrant CS","2022","Declared disabled","White","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","London","SEO","55","[c]","41200","40600"
"New entrant CS","2022","Declared disabled","White","London","Unknown","60","[c]","37160","33700"
"New entrant CS","2022","Declared disabled","White","Outside London","AA","155","[c]","20390","20890"
"New entrant CS","2022","Declared disabled","White","Outside London","AO","1120","[c]","21750","21260"
"New entrant CS","2022","Declared disabled","White","Outside London","EO","700","[c]","26690","27570"
"New entrant CS","2022","Declared disabled","White","Outside London","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outside London","G7","100","[c]","52640","50430"
"New entrant CS","2022","Declared disabled","White","Outside London","HEO","355","[c]","31540","31540"
"New entrant CS","2022","Declared disabled","White","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outside London","SEO","180","[c]","38950","38000"
"New entrant CS","2022","Declared disabled","White","Outside London","Unknown","870","[c]","28700","26310"
"New entrant CS","2022","Declared disabled","White","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","London","AA","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","London","AO","200","[c]","24620","25110"
"New entrant CS","2022","Declared non-disabled","Asian","London","EO","465","[c]","29160","30750"
"New entrant CS","2022","Declared non-disabled","Asian","London","G6","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","London","G7","115","[c]","55710","54110"
"New entrant CS","2022","Declared non-disabled","Asian","London","HEO","265","[c]","34560","34140"
"New entrant CS","2022","Declared non-disabled","Asian","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","London","SEO","130","[c]","41470","41000"
"New entrant CS","2022","Declared non-disabled","Asian","London","Unknown","45","[c]","34280","32090"
"New entrant CS","2022","Declared non-disabled","Asian","Outside London","AA","60","[c]","20040","20890"
"New entrant CS","2022","Declared non-disabled","Asian","Outside London","AO","1050","[c]","21570","21250"
"New entrant CS","2022","Declared non-disabled","Asian","Outside London","EO","875","[c]","27040","27570"
"New entrant CS","2022","Declared non-disabled","Asian","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Outside London","G7","85","[c]","52780","51770"
"New entrant CS","2022","Declared non-disabled","Asian","Outside London","HEO","290","[c]","32100","32600"
"New entrant CS","2022","Declared non-disabled","Asian","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Outside London","SEO","150","[c]","39590","39200"
"New entrant CS","2022","Declared non-disabled","Asian","Outside London","Unknown","155","[c]","25950","23170"
"New entrant CS","2022","Declared non-disabled","Asian","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","London","AO","150","[c]","25320","25110"
"New entrant CS","2022","Declared non-disabled","Black","London","EO","345","[c]","29550","31060"
"New entrant CS","2022","Declared non-disabled","Black","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","London","G7","50","[c]","55050","54270"
"New entrant CS","2022","Declared non-disabled","Black","London","HEO","155","[c]","34690","34260"
"New entrant CS","2022","Declared non-disabled","Black","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","London","SEO","75","[c]","42270","41750"
"New entrant CS","2022","Declared non-disabled","Black","London","Unknown","190","[c]","32010","29380"
"New entrant CS","2022","Declared non-disabled","Black","Outside London","AA","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Outside London","AO","380","[c]","22240","21260"
"New entrant CS","2022","Declared non-disabled","Black","Outside London","EO","320","[c]","26840","27570"
"New entrant CS","2022","Declared non-disabled","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Outside London","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Outside London","HEO","125","[c]","31700","31990"
"New entrant CS","2022","Declared non-disabled","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Outside London","SEO","90","[c]","39660","39000"
"New entrant CS","2022","Declared non-disabled","Black","Outside London","Unknown","130","[c]","26370","24800"
"New entrant CS","2022","Declared non-disabled","Black","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","London","AO","55","[c]","24960","24490"
"New entrant CS","2022","Declared non-disabled","Mixed","London","EO","100","[c]","28360","27960"
"New entrant CS","2022","Declared non-disabled","Mixed","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","London","G7","35","[c]","55200","54700"
"New entrant CS","2022","Declared non-disabled","Mixed","London","HEO","95","[c]","34590","34260"
"New entrant CS","2022","Declared non-disabled","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","London","SEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","London","Unknown","35","[c]","33850","28690"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","AO","295","[c]","22450","21260"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","EO","185","[c]","26750","27050"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","HEO","85","[c]","30970","30710"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","SEO","40","[c]","38970","38330"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","Unknown","110","[c]","26420","23170"
"New entrant CS","2022","Declared non-disabled","Mixed","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","EO","40","[c]","29180","30750"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","AO","75","[c]","22410","21260"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","EO","35","[c]","26740","27570"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","EO","30","[c]","28920","28800"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","AO","115","[c]","21960","21260"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","EO","70","[c]","27100","27570"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","HEO","35","[c]","32100","32200"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","SEO","35","[c]","39420","39210"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","Unknown","40","[c]","28190","25390"
"New entrant CS","2022","Declared non-disabled","Undeclared","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","AA","95","[c]","20020","20950"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","AO","430","[c]","21350","21300"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","EO","100","[c]","25240","24920"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","G7","45","[c]","50900","47550"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","HEO","135","[c]","29000","29230"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","SEO","65","[c]","37900","38070"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","London","AA","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","London","AO","350","[c]","25620","24490"
"New entrant CS","2022","Declared non-disabled","White","London","EO","840","[c]","28300","27860"
"New entrant CS","2022","Declared non-disabled","White","London","G6","135","[c]","69090","66230"
"New entrant CS","2022","Declared non-disabled","White","London","G7","550","[c]","54700","54070"
"New entrant CS","2022","Declared non-disabled","White","London","HEO","1080","[c]","33920","33570"
"New entrant CS","2022","Declared non-disabled","White","London","SCS level","80","[c]","101610","93000"
"New entrant CS","2022","Declared non-disabled","White","London","SEO","510","[c]","41950","41500"
"New entrant CS","2022","Declared non-disabled","White","London","Unknown","235","[c]","37020","33700"
"New entrant CS","2022","Declared non-disabled","White","Outside London","AA","1450","[c]","20510","20890"
"New entrant CS","2022","Declared non-disabled","White","Outside London","AO","8320","[c]","22110","21260"
"New entrant CS","2022","Declared non-disabled","White","Outside London","EO","5170","[c]","26600","27230"
"New entrant CS","2022","Declared non-disabled","White","Outside London","G6","220","[c]","66700","65280"
"New entrant CS","2022","Declared non-disabled","White","Outside London","G7","1095","[c]","52680","50210"
"New entrant CS","2022","Declared non-disabled","White","Outside London","HEO","2855","[c]","31620","31540"
"New entrant CS","2022","Declared non-disabled","White","Outside London","SCS level","70","[c]","87530","82950"
"New entrant CS","2022","Declared non-disabled","White","Outside London","SEO","1650","[c]","39920","39660"
"New entrant CS","2022","Declared non-disabled","White","Outside London","Unknown","3135","[c]","28310","24800"
"New entrant CS","2022","Declared non-disabled","White","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Unknown","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Unknown","AO","45","[c]","21760","21300"
"New entrant CS","2022","Declared non-disabled","White","Unknown","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Unknown","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Unknown","HEO","30","[c]","32450","32000"
"New entrant CS","2022","Declared non-disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Unknown","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Unknown","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outside London","AA","[c]","[c]","[c]","[c]"
