"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","AO","55","[c]","21510","21260"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","EO","240","[c]","28080","27570"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","HEO","55","[c]","32900","31990"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Disclosure Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Licensing Agency","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Licensing Agency","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Licensing Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Licensing Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Estyn","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Estyn","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","FCDO Services","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","FCDO Services","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Forestry and Land Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Forestry and Land Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Forestry and Land Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Forestry and Land Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Forestry and Land Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Forestry and Land Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Actuary's Department","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Actuary's Department","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Actuary's Department","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Internal Audit Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Internal Audit Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Internal Audit Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Internal Audit Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Internal Audit Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Legal Department","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Legal Department","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Legal Department","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Legal Department","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Legal Department","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Legal Department","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Legal Department","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Property Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Property Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Property Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Property Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Crown Prosecution Service Inspectorate","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Crown Prosecution Service Inspectorate","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Crown Prosecution Service Inspectorate","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","EO","30","[c]","26130","25240"
"Leaver Dept.","2022","Declared disabled","Home Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
