"Status","Year","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scottish Government","Outside London","35","[c]","29830","27230"
"New entrant CS","2022","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Attorney General's Departments","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Attorney General's Departments","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cabinet Office","London","30","[c]","36520","34550"
"New entrant CS","2022","Mixed","Cabinet Office","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","London","30","[c]","35500","33570"
"New entrant CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Digital, Culture, Media and Sport","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Education","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Education","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Environment, Food and Rural Affairs","London","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Environment, Food and Rural Affairs","Outside London","45","[c]","29580","27960"
"New entrant CS","2022","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for International Trade","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Levelling Up, Housing and Communities","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Levelling Up, Housing and Communities","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Transport","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Transport","Outside London","30","[c]","25410","26130"
"New entrant CS","2022","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Work and Pensions","London","55","[c]","30080","31060"
"New entrant CS","2022","Mixed","Department for Work and Pensions","Outside London","240","[c]","25280","27570"
"New entrant CS","2022","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department of Health and Social Care","London","65","[c]","36590","32330"
"New entrant CS","2022","Mixed","Department of Health and Social Care","Outside London","35","[c]","34490","28590"
"New entrant CS","2022","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","London","35","[c]","36890","37610"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Outside London","130","[c]","26620","26590"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Treasury","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Outside London","60","[c]","26390","26350"
"New entrant CS","2022","Mixed","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","London","115","[c]","32490","30520"
"New entrant CS","2022","Mixed","Ministry of Justice","Outside London","330","[c]","26000","23170"
"New entrant CS","2022","Mixed","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Gas and Electricity Markets","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Gas and Electricity Markets","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scottish Government","Outside London","35","[c]","29950","27230"
"New entrant CS","2022","Mixed","The National Archives","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Export Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Statistics Authority","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Education","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","Outside London","55","[c]","25230","24250"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","London","50","[c]","30840","29600"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","Outside London","55","[c]","26230","25260"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Government","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","The National Archives","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","60","[c]","34770","34450"
"New entrant CS","2022","Undeclared","Department for International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","Outside London","40","[c]","27590","26130"
"New entrant CS","2022","Undeclared","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","London","35","[c]","33640","31060"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","Outside London","180","[c]","26800","25310"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","London","40","[c]","37290","32480"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","Outside London","40","[c]","36940","36330"
"New entrant CS","2022","Undeclared","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","Outside London","40","[c]","26920","26590"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","Outside London","45","[c]","32160","27540"
"New entrant CS","2022","Undeclared","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","London","50","[c]","36940","33700"
"New entrant CS","2022","Undeclared","Ministry of Justice","Outside London","185","[c]","28700","25480"
"New entrant CS","2022","Undeclared","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","Outside London","40","[c]","30830","27580"
"New entrant CS","2022","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","London","590","[c]","36600","28000"
"New entrant CS","2022","Unknown","Cabinet Office","Outside London","325","[c]","44980","28000"
"New entrant CS","2022","Unknown","Cabinet Office","Unknown","100","[c]","36820","28000"
"New entrant CS","2022","Unknown","Chancellor's other departments","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","Outside London","50","[c]","26350","24440"
"New entrant CS","2022","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","London","80","[c]","36300","33570"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","220","[c]","28170","24030"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Education","London","60","[c]","35950","32940"
"New entrant CS","2022","Unknown","Department for Education","Outside London","160","[c]","34780","30320"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","London","215","[c]","37800","33240"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Outside London","585","[c]","26130","21300"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for International Trade","London","135","[c]","35170","31800"
"New entrant CS","2022","Unknown","Department for International Trade","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","London","85","[c]","36100","33210"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Outside London","60","[c]","31210","30190"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport","London","220","[c]","40790","34710"
"New entrant CS","2022","Unknown","Department for Transport","Outside London","610","[c]","25780","26130"
"New entrant CS","2022","Unknown","Department for Transport","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","London","185","[c]","32170","31060"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Outside London","1330","[c]","25730","24250"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care","London","670","[c]","42650","33340"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Outside London","295","[c]","41430","36820"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","Outside London","155","[c]","27000","22600"
"New entrant CS","2022","Unknown","HM Revenue and Customs","London","225","[c]","35260","30750"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Outside London","2650","[c]","25310","21250"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Treasury","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","London","680","[c]","34340","28650"
"New entrant CS","2022","Unknown","Home Office","Outside London","1190","[c]","27050","24880"
"New entrant CS","2022","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence","London","100","[c]","35870","31200"
"New entrant CS","2022","Unknown","Ministry of Defence","Outside London","1315","[c]","29310","25540"
"New entrant CS","2022","Unknown","Ministry of Defence","Overseas","25","[c]","[c]","[c]"
