"Status","Year","Disability","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Property","Overseas","Male","130","130","40260","40000"
"In post","2022","Declared non-disabled","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","London","Female","465","450","40820","37560"
"In post","2022","Declared non-disabled","Security","London","Male","760","750","42570","39420"
"In post","2022","Declared non-disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Outside London","Female","1325","1265","30600","27570"
"In post","2022","Declared non-disabled","Security","Outside London","Male","3960","3885","30630","26750"
"In post","2022","Declared non-disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Overseas","Female","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Overseas","Male","90","90","39420","34260"
"In post","2022","Declared non-disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Unknown","Male","60","60","29670","27370"
"In post","2022","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","London","Female","6060","5620","40240","35070"
"In post","2022","Declared non-disabled","Unknown","London","Male","5195","5080","42540","36620"
"In post","2022","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Outside London","Female","22420","20595","32560","27360"
"In post","2022","Declared non-disabled","Unknown","Outside London","Male","19320","18755","33830","29430"
"In post","2022","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Overseas","Female","145","145","40530","33300"
"In post","2022","Declared non-disabled","Unknown","Overseas","Male","160","160","38760","31530"
"In post","2022","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Female","60","55","33420","33150"
"In post","2022","Declared non-disabled","Unknown","Unknown","Male","45","45","36060","33000"
"In post","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","London","Female","65","65","49030","52500"
"In post","2022","Undeclared","Analysis","London","Male","90","85","48770","43810"
"In post","2022","Undeclared","Analysis","Outside London","Female","60","60","36870","35900"
"In post","2022","Undeclared","Analysis","Outside London","Male","55","55","39830","36660"
"In post","2022","Undeclared","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","London","Female","30","30","[c]","[c]"
"In post","2022","Undeclared","Commercial","London","Male","30","30","62640","56060"
"In post","2022","Undeclared","Commercial","Outside London","Female","95","90","37020","34800"
"In post","2022","Undeclared","Commercial","Outside London","Male","110","110","40360","39890"
"In post","2022","Undeclared","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","London","Female","40","40","47040","41650"
"In post","2022","Undeclared","Communications","London","Male","35","35","48700","42560"
"In post","2022","Undeclared","Communications","Outside London","Female","100","95","33610","33080"
"In post","2022","Undeclared","Communications","Outside London","Male","135","135","30600","26820"
"In post","2022","Undeclared","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","London","Female","75","70","35970","33440"
"In post","2022","Undeclared","Counter Fraud","London","Male","120","115","42240","37930"
"In post","2022","Undeclared","Counter Fraud","Outside London","Female","330","290","31220","27570"
"In post","2022","Undeclared","Counter Fraud","Outside London","Male","430","410","34180","33080"
"In post","2022","Undeclared","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","London","Female","20","15","[c]","[c]"
"In post","2022","Undeclared","Debt","London","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Debt","Outside London","Female","155","130","22630","21260"
"In post","2022","Undeclared","Debt","Outside London","Male","130","125","23100","21260"
"In post","2022","Undeclared","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","London","Female","65","65","47280","43110"
"In post","2022","Undeclared","Digital, Data & Technology","London","Male","125","120","47690","41100"
"In post","2022","Undeclared","Digital, Data & Technology","Outside London","Female","290","275","37060","33370"
"In post","2022","Undeclared","Digital, Data & Technology","Outside London","Male","710","700","40050","37100"
"In post","2022","Undeclared","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","London","Female","50","50","48780","49780"
"In post","2022","Undeclared","Finance","London","Male","85","85","51570","49000"
"In post","2022","Undeclared","Finance","Outside London","Female","260","240","34860","33000"
"In post","2022","Undeclared","Finance","Outside London","Male","230","225","38020","35000"
"In post","2022","Undeclared","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Undeclared","Grants Management","Outside London","Male","30","25","[c]","[c]"
"In post","2022","Undeclared","Human Resources","London","Female","90","90","47180","42510"
"In post","2022","Undeclared","Human Resources","London","Male","60","60","45990","42420"
"In post","2022","Undeclared","Human Resources","Outside London","Female","320","300","33380","31510"
"In post","2022","Undeclared","Human Resources","Outside London","Male","145","140","33320","31740"
"In post","2022","Undeclared","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","London","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","London","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","London","Female","100","90","54990","56650"
"In post","2022","Undeclared","Legal","London","Male","65","65","60110","65740"
"In post","2022","Undeclared","Legal","Outside London","Female","80","70","46230","46000"
"In post","2022","Undeclared","Legal","Outside London","Male","70","65","44380","40180"
"In post","2022","Undeclared","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","London","Female","1425","1350","38750","33820"
"In post","2022","Undeclared","No function","London","Male","1485","1450","42360","36850"
"In post","2022","Undeclared","No function","Outside London","Female","6325","5610","28340","27380"
"In post","2022","Undeclared","No function","Outside London","Male","6745","6330","30900","30360"
"In post","2022","Undeclared","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Overseas","Female","20","20","[c]","[c]"
"In post","2022","Undeclared","No function","Overseas","Male","50","50","54340","55250"
"In post","2022","Undeclared","No function","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","No function","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","London","Female","70","70","48160","42990"
"In post","2022","Undeclared","Project Delivery","London","Male","105","100","54800","54700"
"In post","2022","Undeclared","Project Delivery","Outside London","Female","430","405","38020","36120"
"In post","2022","Undeclared","Project Delivery","Outside London","Male","770","745","41260","40520"
"In post","2022","Undeclared","Project Delivery","Overseas","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","London","Female","50","50","40430","35860"
"In post","2022","Undeclared","Property","London","Male","85","80","44590","39480"
"In post","2022","Undeclared","Property","Outside London","Female","200","185","33640","29720"
"In post","2022","Undeclared","Property","Outside London","Male","300","290","37750","34000"
"In post","2022","Undeclared","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","London","Female","40","40","45040","39430"
"In post","2022","Undeclared","Security","London","Male","105","100","44200","43650"
"In post","2022","Undeclared","Security","Outside London","Female","130","125","32590","31990"
"In post","2022","Undeclared","Security","Outside London","Male","575","565","33190","33390"
"In post","2022","Undeclared","Security","Overseas","Female","[c]","[c]","[c]","[c]"
