"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","545","485","27500","27570"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6/G7","95","90","60490","58810"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","5","5","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO/HEO","325","295","35930","33840"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","150","135","29710","28760"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA/AO","95","85","21400","20970"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","155","145","27430","27570"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G6/G7","75","75","54900","52430"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO/HEO","95","90","36240","36740"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","70","70","28180","25190"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","1215","1160","22560","21170"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","1205","1145","26930","26670"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","1735","1675","55380","53500"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","50","45","101910","94100"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","3345","3230","35860","36330"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","125","115","34800","31420"
"In post","2022","Greater Manchester","Greater Manchester North East","AA/AO","345","310","23190","21260"
"In post","2022","Greater Manchester","Greater Manchester North East","EO","530","495","27660","27570"
"In post","2022","Greater Manchester","Greater Manchester North East","G6/G7","35","30","57320","52340"
"In post","2022","Greater Manchester","Greater Manchester North East","SEO/HEO","140","130","36580","34540"
"In post","2022","Greater Manchester","Greater Manchester North East","Unknown","205","190","28790","26310"
"In post","2022","Greater Manchester","Greater Manchester North West","AA/AO","1075","960","21880","21260"
"In post","2022","Greater Manchester","Greater Manchester North West","EO","665","595","27480","27570"
"In post","2022","Greater Manchester","Greater Manchester North West","G6/G7","30","30","58470","50430"
"In post","2022","Greater Manchester","Greater Manchester North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Greater Manchester North West","SEO/HEO","155","150","36850","34290"
"In post","2022","Greater Manchester","Greater Manchester North West","Unknown","210","195","29400","28200"
"In post","2022","Greater Manchester","Greater Manchester South East","AA/AO","485","430","21120","21260"
"In post","2022","Greater Manchester","Greater Manchester South East","EO","345","320","27350","27570"
"In post","2022","Greater Manchester","Greater Manchester South East","G6/G7","20","20","54990","51690"
"In post","2022","Greater Manchester","Greater Manchester South East","SEO/HEO","65","60","36290","34290"
"In post","2022","Greater Manchester","Greater Manchester South East","Unknown","145","135","30120","28200"
"In post","2022","Greater Manchester","Greater Manchester South West","AA/AO","1740","1570","21290","21250"
"In post","2022","Greater Manchester","Greater Manchester South West","EO","1875","1780","26510","26820"
"In post","2022","Greater Manchester","Greater Manchester South West","G6/G7","870","850","57520","55210"
"In post","2022","Greater Manchester","Greater Manchester South West","SCS level","45","45","88020","79810"
"In post","2022","Greater Manchester","Greater Manchester South West","SEO/HEO","2485","2415","35200","33370"
"In post","2022","Greater Manchester","Greater Manchester South West","Unknown","245","225","29980","26700"
"In post","2022","Greater Manchester","Manchester","AA/AO","1870","1725","22190","21260"
"In post","2022","Greater Manchester","Manchester","EO","2580","2455","26830","26820"
"In post","2022","Greater Manchester","Manchester","G6/G7","1635","1585","56750","55210"
"In post","2022","Greater Manchester","Manchester","SCS level","90","85","89540","84890"
"In post","2022","Greater Manchester","Manchester","SEO/HEO","3330","3210","35390","34000"
"In post","2022","Greater Manchester","Manchester","Unknown","390","370","29590","28200"
"In post","2022","Hampshire and Isle of Wight","Central Hampshire","AA/AO","760","730","23430","21260"
"In post","2022","Hampshire and Isle of Wight","Central Hampshire","EO","725","690","27440","26670"
"In post","2022","Hampshire and Isle of Wight","Central Hampshire","G6/G7","990","940","54810","54040"
"In post","2022","Hampshire and Isle of Wight","Central Hampshire","SCS level","30","30","88720","80000"
"In post","2022","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","1800","1745","36240","36460"
"In post","2022","Hampshire and Isle of Wight","Central Hampshire","Unknown","30","25","34400","34190"
"In post","2022","Hampshire and Isle of Wight","Isle of Wight","AA/AO","565","520","24870","24030"
"In post","2022","Hampshire and Isle of Wight","Isle of Wight","EO","215","190","28270","27570"
"In post","2022","Hampshire and Isle of Wight","Isle of Wight","G6/G7","5","5","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Isle of Wight","SEO/HEO","90","85","37990","36410"
"In post","2022","Hampshire and Isle of Wight","Isle of Wight","Unknown","35","35","33410","34340"
"In post","2022","Hampshire and Isle of Wight","North Hampshire","AA/AO","270","250","21790","21170"
"In post","2022","Hampshire and Isle of Wight","North Hampshire","EO","265","250","27230","27530"
"In post","2022","Hampshire and Isle of Wight","North Hampshire","G6/G7","120","115","69360","71790"
"In post","2022","Hampshire and Isle of Wight","North Hampshire","SCS level","5","5","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","300","290","37510","34290"
"In post","2022","Hampshire and Isle of Wight","North Hampshire","Unknown","90","80","29080","26310"
"In post","2022","Hampshire and Isle of Wight","Portsmouth","AA/AO","1225","1105","23310","21250"
"In post","2022","Hampshire and Isle of Wight","Portsmouth","EO","1080","1015","27650","26820"
"In post","2022","Hampshire and Isle of Wight","Portsmouth","G6/G7","295","280","59320","55210"
"In post","2022","Hampshire and Isle of Wight","Portsmouth","SCS level","20","20","90280","89930"
"In post","2022","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","1080","1035","36920","33850"
"In post","2022","Hampshire and Isle of Wight","Portsmouth","Unknown","110","100","30480","28200"
"In post","2022","Hampshire and Isle of Wight","South Hampshire","AA/AO","1385","975","20920","20350"
"In post","2022","Hampshire and Isle of Wight","South Hampshire","EO","910","850","26340","26670"
"In post","2022","Hampshire and Isle of Wight","South Hampshire","G6/G7","475","455","54770","51210"
"In post","2022","Hampshire and Isle of Wight","South Hampshire","SCS level","30","30","94620","93000"
"In post","2022","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","1225","1170","34800","33730"
"In post","2022","Hampshire and Isle of Wight","South Hampshire","Unknown","105","90","29550","25150"
"In post","2022","Hampshire and Isle of Wight","Southampton","AA/AO","255","210","21530","21410"
"In post","2022","Hampshire and Isle of Wight","Southampton","EO","405","380","26900","27370"
"In post","2022","Hampshire and Isle of Wight","Southampton","G6/G7","160","155","60070","55320"
"In post","2022","Hampshire and Isle of Wight","Southampton","SCS level","10","10","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Southampton","SEO/HEO","370","355","37240","38650"
"In post","2022","Hampshire and Isle of Wight","Southampton","Unknown","135","125","29320","28200"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA/AO","210","205","24770","21170"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","150","140","27910","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","G6/G7","20","15","61480","57660"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SEO/HEO","60","60","36000","33300"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","30","30","29960","28280"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AA/AO","425","370","21290","21260"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","455","425","26080","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6/G7","50","50","60720","56620"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO/HEO","255","245","36300","34500"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","165","145","29570","27310"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AA/AO","1100","1030","23940","21960"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","530","500","28020","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6/G7","120","115","58240","54780"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SCS level","10","10","83190","77840"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO/HEO","405","385","36880","35900"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","200","185","30170","28200"
"In post","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AA/AO","80","70","25720","24020"
"In post","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","EO","80","75","30030","28980"
"In post","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","35","35","38270","36700"
"In post","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Unknown","5","5","[c]","[c]"
"In post","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","465","435","22290","21280"
"In post","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","410","380","29020","27570"
"In post","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","50","45","62540","62170"
"In post","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","270","260","38660","37730"
"In post","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","165","150","24910","24020"
"In post","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","125","115","29530","28980"
"In post","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","10","10","[c]","[c]"
"In post","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","50","50","38440","36700"
"In post","2022","Highlands and Islands","Na h-Eileanan Siar","AA/AO","80","70","21860","21260"
"In post","2022","Highlands and Islands","Na h-Eileanan Siar","EO","45","40","29090","27570"
"In post","2022","Highlands and Islands","Na h-Eileanan Siar","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Na h-Eileanan Siar","SEO/HEO","35","35","37740","36130"
"In post","2022","Highlands and Islands","Orkney Islands","AA/AO","5","5","[c]","[c]"
"In post","2022","Highlands and Islands","Orkney Islands","EO","15","15","28720","27940"
"In post","2022","Highlands and Islands","Orkney Islands","G6/G7","5","5","[c]","[c]"
"In post","2022","Highlands and Islands","Orkney Islands","SEO/HEO","15","10","35940","36130"
"In post","2022","Highlands and Islands","Shetland Islands","AA/AO","20","20","25270","26840"
"In post","2022","Highlands and Islands","Shetland Islands","EO","20","20","27960","27570"
"In post","2022","Highlands and Islands","Shetland Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Shetland Islands","SEO/HEO","15","15","38100","36130"
"In post","2022","Inner London - East","Hackney and Newham","AA/AO","960","840","24910","25110"
"In post","2022","Inner London - East","Hackney and Newham","EO","1960","1850","31240","31060"
"In post","2022","Inner London - East","Hackney and Newham","G6/G7","1100","1055","65650","62120"
"In post","2022","Inner London - East","Hackney and Newham","SCS level","80","75","86150","82340"
"In post","2022","Inner London - East","Hackney and Newham","SEO/HEO","2365","2290","40230","38000"
"In post","2022","Inner London - East","Hackney and Newham","Unknown","110","110","31700","28690"
"In post","2022","Inner London - East","Haringey and Islington","AA/AO","665","635","28720","26640"
"In post","2022","Inner London - East","Haringey and Islington","EO","500","475","31380","31060"
"In post","2022","Inner London - East","Haringey and Islington","G6/G7","25","25","64180","61570"
"In post","2022","Inner London - East","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Haringey and Islington","SEO/HEO","180","175","41130","39000"
"In post","2022","Inner London - East","Haringey and Islington","Unknown","225","210","34280","34100"
