"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for International Trade","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Communications","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Digital, Data and Technology","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Economics","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Economics","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","International Trade","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","International Trade","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","International Trade","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Other","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Policy","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","G6/G7","20","[c]","57150","53700"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SEO/HEO","25","[c]","36710","36340"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Unknown","AA/AO","15","[c]","23200","21840"
"Leaver CS","2022","Department for Transport (excl. agencies)","Unknown","EO","30","[c]","29190","30270"
"Leaver CS","2022","Department for Transport (excl. agencies)","Unknown","G6/G7","70","[c]","61450","59120"
"Leaver CS","2022","Department for Transport (excl. agencies)","Unknown","SCS level","10","[c]","79090","75580"
"Leaver CS","2022","Department for Transport (excl. agencies)","Unknown","SEO/HEO","100","[c]","38860","36880"
"Leaver CS","2022","Department for Transport (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","AA/AO","70","[c]","21690","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","EO","120","[c]","27900","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","SEO/HEO","25","[c]","35440","34290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","EO","25","[c]","27180","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","G6/G7","95","[c]","59780","59590"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","SEO/HEO","90","[c]","38840","38880"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Finance","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Finance","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Finance","G6/G7","10","[c]","53640","52350"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Finance","SEO/HEO","25","[c]","37270","35310"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Human Resources","SEO/HEO","10","[c]","35760","34290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","EO","15","[c]","27710","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","SEO/HEO","10","[c]","41360","42180"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","AA/AO","2370","[c]","21390","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","EO","3525","[c]","28290","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","G6/G7","30","[c]","54850","52580"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","SEO/HEO","245","[c]","35010","34290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","AA/AO","265","[c]","21400","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","EO","215","[c]","28640","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","SEO/HEO","30","[c]","34920","34290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","SEO/HEO","15","[c]","36570","36600"
