"Status","Year","Disability","Ethnicity","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Mixed","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Serious Fraud Office","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Social Security Scotland","Outside London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Submarine Delivery Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Submarine Delivery Agency","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Submarine Delivery Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","The National Archives","London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Export Finance","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Health Security Agency","London","70","65","40440","32650"
"In post","2022","Declared non-disabled","Mixed","UK Health Security Agency","Outside London","50","45","34910","29270"
"In post","2022","Declared non-disabled","Mixed","UK Health Security Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Hydrographic Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Hydrographic Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Space Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Statistics Authority","Outside London","40","35","33960","30710"
"In post","2022","Declared non-disabled","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Valuation Office Agency","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Valuation Office Agency","Outside London","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Vehicle Certification Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Water Services Regulation Authority","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Welsh Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Welsh Government (excl. agencies)","Outside London","50","45","42420","38160"
"In post","2022","Declared non-disabled","Mixed","Welsh Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Animal and Plant Health Agency","Outside London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office (excl. agencies)","London","50","50","46840","41760"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Companies House","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Companies House","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Competition and Markets Authority","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Crown Office and Procurator Fiscal Service","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Crown Prosecution Service","London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Crown Prosecution Service","Outside London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Crown Prosecution Service","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Defence Equipment and Support","Outside London","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Defence Science and Technology Laboratory","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Defence Science and Technology Laboratory","Outside London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","55","55","47790","44990"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Education (excl. agencies)","London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Education (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","London","30","30","45380","39600"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport (excl. agencies)","London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions (excl. agencies)","London","145","135","32050","31060"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions (excl. agencies)","Outside London","200","180","26610","27570"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care (excl. agencies)","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Driver and Vehicle Licensing Agency","London","[c]","[c]","[c]","[c]"
