"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Leicester","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","Lincolnshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","East Merseyside","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Merseyside","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","East Merseyside","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Merseyside","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","Liverpool","Heterosexual / straight","135","135","36100","38330"
"In post","2022","Commercial","Merseyside","Liverpool","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","Merseyside","Liverpool","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Merseyside","Liverpool","Unknown","45","45","34010","31250"
"In post","2022","Commercial","Merseyside","Sefton","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Commercial","Merseyside","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","Wirral","Heterosexual / straight","30","30","27260","27570"
"In post","2022","Commercial","Merseyside","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","Wirral","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","North Yorkshire CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","York","Heterosexual / straight","35","35","38350","37020"
"In post","2022","Commercial","North Yorkshire","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","York","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Northumberland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Sunderland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Tyneside","Heterosexual / straight","60","55","38450","36500"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Tyneside","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Tyneside","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","Croydon","Heterosexual / straight","80","80","44820","43350"
"In post","2022","Commercial","Outer London - South","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","Croydon","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - South","Croydon","Unknown","20","20","[c]","[c]"
"In post","2022","Commercial","Outer London - South","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Barnet","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Barnet","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Brent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","15","15","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","Heterosexual / straight","35","35","49380","42130"
"In post","2022","Commercial","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Shropshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Staffordshire CC","Heterosexual / straight","55","55","40130","33300"
"In post","2022","Commercial","Shropshire and Staffordshire","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Staffordshire CC","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Staffordshire CC","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Telford and Wrekin","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Telford and Wrekin","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Barnsley, Doncaster and Rotherham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Sheffield","Heterosexual / straight","175","165","35580","33170"
"In post","2022","Commercial","South Yorkshire","Sheffield","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Sheffield","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Sheffield","Unknown","40","35","35460","33180"
"In post","2022","Commercial","Southern Scotland","South Lanarkshire","Heterosexual / straight","30","30","40840","40100"
"In post","2022","Commercial","Southern Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","South Lanarkshire","Unknown","15","15","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","West Surrey","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","West Sussex (South West)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Darlington","Heterosexual / straight","60","55","38090","36500"
"In post","2022","Commercial","Tees Valley and Durham","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Darlington","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Durham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Durham","Unknown","[c]","[c]","[c]","[c]"
