"Status","Year","Age","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Westminster","London","55","[c]","37600","36120"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Leeds","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Westminster","London","55","[c]","38640","35000"
"Leaver Dept.","2022","20-29","Finance","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","York","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Cheshire East","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Lambeth","London","30","[c]","30120","32330"
"Leaver Dept.","2022","20-29","Human Resources","Leeds","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Tyneside","Outside London","15","[c]","24610","21050"
"Leaver Dept.","2022","20-29","Human Resources","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Westminster","London","90","[c]","32280","30190"
"Leaver Dept.","2022","20-29","Human Resources","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Westminster","London","35","[c]","29000","27010"
"Leaver Dept.","2022","20-29","No function","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Angus and Dundee City","Outside London","10","[c]","24410","24410"
"Leaver Dept.","2022","20-29","No function","Barking & Dagenham and Havering","London","10","[c]","31060","31060"
"Leaver Dept.","2022","20-29","No function","Barnet","London","245","[c]","29810","26880"
"Leaver Dept.","2022","20-29","No function","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","40","[c]","26890","27540"
"Leaver Dept.","2022","20-29","No function","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Berkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Birmingham","Outside London","175","[c]","23760","22570"
"Leaver Dept.","2022","20-29","No function","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Blackpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Bradford","Outside London","10","[c]","24950","27570"
"Leaver Dept.","2022","20-29","No function","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Brent","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Bristol, City of","Outside London","95","[c]","24990","23390"
"Leaver Dept.","2022","20-29","No function","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Buckinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Calderdale and Kirklees","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Cambridgeshire CC","Outside London","55","[c]","25530","25010"
"Leaver Dept.","2022","20-29","No function","Camden and City of London","London","25","[c]","27150","26880"
"Leaver Dept.","2022","20-29","No function","Cardiff and Vale of Glamorgan","Outside London","40","[c]","28950","27570"
"Leaver Dept.","2022","20-29","No function","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Central Valleys","Outside London","10","[c]","27390","27570"
"Leaver Dept.","2022","20-29","No function","Cheshire East","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","City of Edinburgh","Outside London","35","[c]","26230","27570"
"Leaver Dept.","2022","20-29","No function","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Coventry","Outside London","20","[c]","27190","27570"
"Leaver Dept.","2022","20-29","No function","Croydon","London","35","[c]","30940","31060"
"Leaver Dept.","2022","20-29","No function","Darlington","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Derby","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Devon CC","Outside London","15","[c]","23620","21260"
"Leaver Dept.","2022","20-29","No function","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Durham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Ealing","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","East Kent","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","East Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","East Riding of Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","East Sussex CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Enfield","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Falkirk","Outside London","10","[c]","22490","21260"
"Leaver Dept.","2022","20-29","No function","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Glasgow City","Outside London","65","[c]","25560","24250"
"Leaver Dept.","2022","20-29","No function","Gloucestershire CC","Outside London","10","[c]","26480","27570"
"Leaver Dept.","2022","20-29","No function","Greater Manchester North East","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Greater Manchester North West","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Greater Manchester South West","Outside London","15","[c]","26460","21010"
"Leaver Dept.","2022","20-29","No function","Gwent Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Hackney and Newham","London","30","[c]","30390","31060"
"Leaver Dept.","2022","20-29","No function","Haringey and Islington","London","30","[c]","26740","25110"
"Leaver Dept.","2022","20-29","No function","Harrow and Hillingdon","London","10","[c]","28130","29250"
"Leaver Dept.","2022","20-29","No function","Hartlepool and Stockton-on-Tees","Outside London","10","[c]","26280","27570"
"Leaver Dept.","2022","20-29","No function","Heart of Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Hertfordshire CC","Outside London","10","[c]","29000","29290"
"Leaver Dept.","2022","20-29","No function","Hounslow and Richmond upon Thames","London","20","[c]","27960","29760"
"Leaver Dept.","2022","20-29","No function","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
