"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Human Resources","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Communications","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Human Resources","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Communications","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Knowledge and Information Management","EO","Female","15","15","[c]","[c]"
"In post","2022","Communications","Knowledge and Information Management","EO","Male","5","5","[c]","[c]"
"In post","2022","Communications","Knowledge and Information Management","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Communications","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Knowledge and Information Management","SEO/HEO","Female","40","35","41030","40840"
"In post","2022","Communications","Knowledge and Information Management","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Communications","Operational Delivery","AA/AO","Female","140","115","21540","21250"
"In post","2022","Communications","Operational Delivery","AA/AO","Male","120","110","21480","21250"
"In post","2022","Communications","Operational Delivery","EO","Female","395","370","26580","26590"
"In post","2022","Communications","Operational Delivery","EO","Male","400","400","26610","26590"
"In post","2022","Communications","Operational Delivery","G6/G7","Female","35","30","57440","55210"
"In post","2022","Communications","Operational Delivery","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Communications","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Operational Delivery","SEO/HEO","Female","355","345","35210","33370"
"In post","2022","Communications","Operational Delivery","SEO/HEO","Male","340","335","34860","33370"
"In post","2022","Communications","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Other","EO","Female","10","10","[c]","[c]"
"In post","2022","Communications","Other","EO","Male","5","5","[c]","[c]"
"In post","2022","Communications","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Other","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2022","Communications","Other","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Communications","Policy","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Policy","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Policy","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Communications","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Policy","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Communications","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tax","AA/AO","Female","20","15","[c]","[c]"
"In post","2022","Communications","Tax","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Communications","Tax","EO","Female","800","755","26810","26820"
"In post","2022","Communications","Tax","EO","Male","965","955","26790","26820"
"In post","2022","Communications","Tax","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Communications","Tax","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Communications","Tax","SEO/HEO","Female","300","285","33770","33370"
"In post","2022","Communications","Tax","SEO/HEO","Male","365","365","34020","33370"
"In post","2022","Communications","Unknown","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Communications","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","EO","Female","60","55","26670","26590"
"In post","2022","Communications","Unknown","EO","Male","55","55","27020","26590"
"In post","2022","Communications","Unknown","G6/G7","Female","120","115","59550","57500"
"In post","2022","Communications","Unknown","G6/G7","Male","45","45","59900","56340"
"In post","2022","Communications","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Communications","Unknown","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Communications","Unknown","SEO/HEO","Female","140","135","37740","38260"
"In post","2022","Communications","Unknown","SEO/HEO","Male","95","95","37660","37300"
"In post","2022","Counter Fraud","Counter Fraud","AA/AO","Female","975","790","22560","21260"
"In post","2022","Counter Fraud","Counter Fraud","AA/AO","Male","480","455","22460","21260"
"In post","2022","Counter Fraud","Counter Fraud","EO","Female","2105","1850","28200","27570"
"In post","2022","Counter Fraud","Counter Fraud","EO","Male","1390","1285","28280","27570"
"In post","2022","Counter Fraud","Counter Fraud","G6/G7","Female","50","50","58010","54230"
"In post","2022","Counter Fraud","Counter Fraud","G6/G7","Male","110","110","60770","59350"
"In post","2022","Counter Fraud","Counter Fraud","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","SEO/HEO","Female","640","605","34970","33800"
"In post","2022","Counter Fraud","Counter Fraud","SEO/HEO","Male","625","600","36000","34820"
"In post","2022","Counter Fraud","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Intelligence Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Intelligence Analysis","EO","Female","30","25","[c]","[c]"
"In post","2022","Counter Fraud","Intelligence Analysis","EO","Male","30","30","28350","26820"
"In post","2022","Counter Fraud","Intelligence Analysis","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Intelligence Analysis","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Counter Fraud","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Intelligence Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Intelligence Analysis","SEO/HEO","Female","75","70","36920","37610"
"In post","2022","Counter Fraud","Intelligence Analysis","SEO/HEO","Male","80","80","37840","37930"
"In post","2022","Counter Fraud","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Knowledge and Information Management","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Legal","AA/AO","Female","125","100","22090","22080"
"In post","2022","Counter Fraud","Legal","AA/AO","Male","90","85","22290","21620"
"In post","2022","Counter Fraud","Legal","EO","Female","630","580","28320","26820"
"In post","2022","Counter Fraud","Legal","EO","Male","725","710","28330","26820"
"In post","2022","Counter Fraud","Legal","G6/G7","Female","55","55","58700","55210"
"In post","2022","Counter Fraud","Legal","G6/G7","Male","120","115","59770","60940"
"In post","2022","Counter Fraud","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Legal","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Legal","SEO/HEO","Female","640","610","36130","33430"
"In post","2022","Counter Fraud","Legal","SEO/HEO","Male","1010","985","37100","37610"
"In post","2022","Counter Fraud","Operational Delivery","AA/AO","Female","600","500","22120","21260"
"In post","2022","Counter Fraud","Operational Delivery","AA/AO","Male","415","395","21950","21260"
"In post","2022","Counter Fraud","Operational Delivery","EO","Female","800","710","27800","26820"
"In post","2022","Counter Fraud","Operational Delivery","EO","Male","555","540","27770","26820"
"In post","2022","Counter Fraud","Operational Delivery","G6/G7","Female","80","80","57290","55210"
"In post","2022","Counter Fraud","Operational Delivery","G6/G7","Male","105","105","60590","58710"
"In post","2022","Counter Fraud","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Delivery","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Operational Delivery","SEO/HEO","Female","740","680","35900","33370"
"In post","2022","Counter Fraud","Operational Delivery","SEO/HEO","Male","585","565","35860","33370"
"In post","2022","Counter Fraud","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","EO","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Other","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Other","EO","Female","50","40","29010","28920"
"In post","2022","Counter Fraud","Other","EO","Male","35","30","28680","26830"
"In post","2022","Counter Fraud","Other","G6/G7","Female","50","45","58390","55400"
"In post","2022","Counter Fraud","Other","G6/G7","Male","55","50","60450","58710"
"In post","2022","Counter Fraud","Other","SEO/HEO","Female","65","60","36800","35980"
"In post","2022","Counter Fraud","Other","SEO/HEO","Male","60","60","38260","40180"
"In post","2022","Counter Fraud","Tax","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Tax","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Tax","EO","Female","205","175","28240","26820"
"In post","2022","Counter Fraud","Tax","EO","Male","210","200","28290","26820"
"In post","2022","Counter Fraud","Tax","G6/G7","Female","190","180","59250","55210"
"In post","2022","Counter Fraud","Tax","G6/G7","Male","370","355","60090","55210"
"In post","2022","Counter Fraud","Tax","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","SEO/HEO","Female","415","385","37190","37930"
"In post","2022","Counter Fraud","Tax","SEO/HEO","Male","500","480","37020","35980"
"In post","2022","Counter Fraud","Unknown","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","EO","Female","210","210","27730","26590"
"In post","2022","Counter Fraud","Unknown","EO","Male","210","210","27760","26590"
"In post","2022","Counter Fraud","Unknown","G6/G7","Female","35","30","58010","55210"
"In post","2022","Counter Fraud","Unknown","G6/G7","Male","45","45","57440","55210"
"In post","2022","Counter Fraud","Unknown","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","SEO/HEO","Female","120","120","36380","35590"
"In post","2022","Counter Fraud","Unknown","SEO/HEO","Male","130","130","35960","35780"
"In post","2022","Debt","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Operational Delivery","AA/AO","Female","1385","1155","22150","21250"
"In post","2022","Debt","Operational Delivery","AA/AO","Male","910","865","21930","21250"
"In post","2022","Debt","Operational Delivery","EO","Female","425","370","28070","26820"
"In post","2022","Debt","Operational Delivery","EO","Male","335","320","27970","26820"
"In post","2022","Debt","Operational Delivery","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","Debt","Operational Delivery","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Debt","Operational Delivery","SEO/HEO","Female","150","135","35390","33370"
"In post","2022","Debt","Operational Delivery","SEO/HEO","Male","100","95","36770","35980"
"In post","2022","Debt","Other","AA/AO","Female","1400","1125","21300","21260"
"In post","2022","Debt","Other","AA/AO","Male","660","620","21220","21260"
"In post","2022","Debt","Other","EO","Female","235","200","27680","27570"
"In post","2022","Debt","Other","EO","Male","115","105","27720","27570"
"In post","2022","Debt","Other","SEO/HEO","Female","65","60","32940","31990"
"In post","2022","Debt","Other","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Debt","Tax","AA/AO","Female","385","360","21440","21250"
"In post","2022","Debt","Tax","AA/AO","Male","375","365","21370","21250"
"In post","2022","Debt","Tax","EO","Female","45","45","26740","26590"
