"Status","Year","Organisation","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cabinet Office (excl. agencies)","Dorset and Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","Outside London","Heterosexual / straight","45","40","46450","38420"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","Outside London","Unknown","35","35","61740","61710"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","Outside London","Unknown","45","45","38760","32000"
"In post","2022","Cabinet Office (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","75","70","48980","49700"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","130","130","59990","53320"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","Heterosexual / straight","165","165","42630","37300"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","Unknown","185","185","48020","43820"
"In post","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","Unknown","55","55","59480","63210"
"In post","2022","Cabinet Office (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - East","London","Heterosexual / straight","665","650","53070","54700"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - East","London","LGBO","85","85","49920","54700"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - East","London","Undeclared","100","100","52700","54700"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - East","London","Unknown","180","175","51380","54700"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - West","London","Heterosexual / straight","2390","2350","52550","54700"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - West","London","LGBO","275","275","47650","41890"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - West","London","Undeclared","290","285","50620","54440"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - West","London","Unknown","2415","2400","46820","34000"
"In post","2022","Cabinet Office (excl. agencies)","Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Lancashire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Lancashire","Outside London","Unknown","35","35","54800","49700"
"In post","2022","Cabinet Office (excl. agencies)","Merseyside","Outside London","Heterosexual / straight","40","35","46710","32960"
"In post","2022","Cabinet Office (excl. agencies)","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Merseyside","Outside London","Unknown","55","55","55470","61710"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","Heterosexual / straight","350","335","33110","32000"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","LGBO","30","30","29070","26510"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","Undeclared","35","30","34140","33300"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","Unknown","145","135","32940","26670"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","335","310","29120","24100"
"In post","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","LGBO","30","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Unknown","80","75","31070","28000"
"In post","2022","Cabinet Office (excl. agencies)","Outer London - South","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Outer London - South","London","Unknown","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","Heterosexual / straight","35","35","47850","49700"
"In post","2022","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","Unknown","40","40","55480","50120"
"In post","2022","Cabinet Office (excl. agencies)","Southern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Southern Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Tees Valley and Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Tees Valley and Durham","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Heterosexual / straight","145","145","41900","37300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Unknown","300","295","34900","29250"
"In post","2022","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","Heterosexual / straight","150","145","41440","33300"
"In post","2022","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","Unknown","75","75","46410","33520"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands","Outside London","Heterosexual / straight","30","30","62020","49700"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands","Outside London","Unknown","90","90","54390","49700"
"In post","2022","Cabinet Office (excl. agencies)","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","Heterosexual / straight","70","65","44090","38420"
"In post","2022","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","Unknown","140","140","50070","49700"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Devon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
