"Status","Year","Organisation","Parent_department","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Food Standards Agency","Food Standards Agency","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","South Teesside","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","South Teesside","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","South West Wales","EO","10","10","27370","26750"
"In post","2022","Food Standards Agency","Food Standards Agency","South West Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","South West Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","South West Wales","HEO","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","South West Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Southampton","G6","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Staffordshire CC","EO","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Stoke-on-Trent","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Suffolk CC","EO","20","20","26990","26750"
"In post","2022","Food Standards Agency","Food Standards Agency","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Suffolk CC","SEO","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Sunderland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Swansea","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Swansea","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Swansea","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Swansea","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Swindon","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Telford and Wrekin","EO","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Thurrock","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Torbay","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Torbay","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Torbay","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Tyneside","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Tyneside","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wakefield","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wakefield","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wakefield","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wakefield","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Walsall","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wandsworth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wandsworth","G6","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wandsworth","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wandsworth","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Warwickshire CC","EO","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Warwickshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Kent","G6","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Kent","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Northamptonshire","EO","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Surrey","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Sussex (North East)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Sussex (North East)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Sussex (South West)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Sussex (South West)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Westminster","AO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Westminster","EO","15","15","28790","29090"
"In post","2022","Food Standards Agency","Food Standards Agency","Westminster","G6","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Westminster","G7","35","35","56200","56130"
"In post","2022","Food Standards Agency","Food Standards Agency","Westminster","HEO","35","35","33200","32830"
"In post","2022","Food Standards Agency","Food Standards Agency","Westminster","SCS level","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Westminster","SEO","40","40","41450","40960"
"In post","2022","Food Standards Agency","Food Standards Agency","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wiltshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wirral","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wirral","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wirral","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","York","AO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","York","EO","25","20","26630","26750"
"In post","2022","Food Standards Agency","Food Standards Agency","York","G6","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","York","G7","20","20","52260","52070"
"In post","2022","Food Standards Agency","Food Standards Agency","York","HEO","35","35","31120","30810"
"In post","2022","Food Standards Agency","Food Standards Agency","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","York","SEO","40","40","38460","37910"
"In post","2022","Food Standards Scotland","Scottish Government","Aberdeen City and Aberdeenshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Aberdeen City and Aberdeenshire","AO","10","10","24780","24400"
"In post","2022","Food Standards Scotland","Scottish Government","Aberdeen City and Aberdeenshire","EO","45","45","28280","27230"
"In post","2022","Food Standards Scotland","Scottish Government","Aberdeen City and Aberdeenshire","G6","5","5","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Aberdeen City and Aberdeenshire","G7","20","20","52960","53480"
"In post","2022","Food Standards Scotland","Scottish Government","Aberdeen City and Aberdeenshire","HEO","75","70","32930","31540"
"In post","2022","Food Standards Scotland","Scottish Government","Aberdeen City and Aberdeenshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Aberdeen City and Aberdeenshire","SEO","45","45","43550","40810"
"In post","2022","Food Standards Scotland","Scottish Government","Angus and Dundee City","AO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Angus and Dundee City","EO","5","5","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Angus and Dundee City","G6","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Dumfries and Galloway","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","East Ayrshire and North Ayrshire mainland","EO","5","5","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","East Lothian and Midlothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","EO","5","5","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","North Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Perth and Kinross, and Stirling","EO","15","15","30190","30040"
"In post","2022","Food Standards Scotland","Scottish Government","Perth and Kinross, and Stirling","HEO","10","10","34130","34600"
"In post","2022","Food Standards Scotland","Scottish Government","Perth and Kinross, and Stirling","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","South Ayrshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","South Ayrshire","G7","[c]","[c]","[c]","[c]"
