"Status","Year","Disability","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Internal Audit","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Attorney General's Departments","Heterosexual / straight","90","[c]","37160","38000"
"Leaver CS","2022","Unknown","Legal","Attorney General's Departments","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Attorney General's Departments","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Attorney General's Departments","Unknown","50","[c]","45980","48080"
"Leaver CS","2022","Unknown","Legal","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","HM Land Registry","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Cabinet Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Cabinet Office","Unknown","100","[c]","34420","29250"
"Leaver CS","2022","Unknown","No function","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Charity Commission","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","40","[c]","34040","30970"
"Leaver CS","2022","Unknown","No function","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Business, Energy and Industrial Strategy","Unknown","95","[c]","29950","24250"
"Leaver CS","2022","Unknown","No function","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Digital, Culture, Media and Sport","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Education","Heterosexual / straight","30","[c]","34910","32940"
"Leaver CS","2022","Unknown","No function","Department for Education","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Education","Unknown","35","[c]","34080","29360"
"Leaver CS","2022","Unknown","No function","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Environment, Food and Rural Affairs","Unknown","110","[c]","29020","25010"
"Leaver CS","2022","Unknown","No function","Department for International Trade","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for International Trade","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Levelling Up, Housing and Communities","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Levelling Up, Housing and Communities","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Levelling Up, Housing and Communities","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Transport","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Transport","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Transport","Unknown","295","[c]","28000","26130"
"Leaver CS","2022","Unknown","No function","Department for Work and Pensions","Heterosexual / straight","35","[c]","26460","27570"
"Leaver CS","2022","Unknown","No function","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department for Work and Pensions","Unknown","345","[c]","25910","27570"
"Leaver CS","2022","Unknown","No function","Department of Health and Social Care","Heterosexual / straight","220","[c]","46110","39400"
"Leaver CS","2022","Unknown","No function","Department of Health and Social Care","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Department of Health and Social Care","Undeclared","270","[c]","47480","42120"
"Leaver CS","2022","Unknown","No function","Department of Health and Social Care","Unknown","395","[c]","49810","41400"
"Leaver CS","2022","Unknown","No function","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","HM Land Registry","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","HM Land Registry","Unknown","40","[c]","24490","22600"
"Leaver CS","2022","Unknown","No function","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","HM Revenue and Customs","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","HM Treasury","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Defence","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Defence","Unknown","65","[c]","24270","17140"
"Leaver CS","2022","Unknown","No function","Ministry of Justice","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Justice","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Justice","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Ministry of Justice","Unknown","2350","[c]","24360","20970"
"Leaver CS","2022","Unknown","No function","National Crime Agency","Heterosexual / straight","120","[c]","39510","37750"
"Leaver CS","2022","Unknown","No function","National Crime Agency","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","National Crime Agency","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","National Crime Agency","Unknown","35","[c]","46150","39680"
"Leaver CS","2022","Unknown","No function","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","5","[c]","[c]","[c]"
