"Status","Year","Ethnicity","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","Debt","London","AO","5","5","[c]","[c]"
"In post","2022","Mixed","Debt","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Outside London","AO","60","55","21350","21260"
"In post","2022","Mixed","Debt","Outside London","EO","15","15","[c]","[c]"
"In post","2022","Mixed","Debt","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Debt","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","London","AO","5","5","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","London","EO","15","15","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","London","G6","10","10","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","London","G7","45","45","57100","54700"
"In post","2022","Mixed","Digital, Data & Technology","London","HEO","30","30","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","London","SEO","25","25","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Outside London","EO","40","40","26950","26670"
"In post","2022","Mixed","Digital, Data & Technology","Outside London","G6","10","10","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Outside London","G7","45","45","52110","50820"
"In post","2022","Mixed","Digital, Data & Technology","Outside London","HEO","60","60","32310","33000"
"In post","2022","Mixed","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Outside London","SEO","45","45","40800","40520"
"In post","2022","Mixed","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","London","EO","10","10","[c]","[c]"
"In post","2022","Mixed","Finance","London","G6","10","10","[c]","[c]"
"In post","2022","Mixed","Finance","London","G7","15","15","[c]","[c]"
"In post","2022","Mixed","Finance","London","HEO","25","20","[c]","[c]"
"In post","2022","Mixed","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","London","SEO","15","15","[c]","[c]"
"In post","2022","Mixed","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Mixed","Finance","Outside London","EO","20","20","[c]","[c]"
"In post","2022","Mixed","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Outside London","G7","20","20","[c]","[c]"
"In post","2022","Mixed","Finance","Outside London","HEO","30","30","32190","33040"
"In post","2022","Mixed","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Outside London","SEO","30","25","[c]","[c]"
"In post","2022","Mixed","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Outside London","AO","15","10","[c]","[c]"
"In post","2022","Mixed","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","London","AO","5","5","[c]","[c]"
"In post","2022","Mixed","Human Resources","London","EO","30","30","28470","28110"
"In post","2022","Mixed","Human Resources","London","G6","15","15","[c]","[c]"
"In post","2022","Mixed","Human Resources","London","G7","20","20","[c]","[c]"
"In post","2022","Mixed","Human Resources","London","HEO","45","45","35550","35640"
"In post","2022","Mixed","Human Resources","London","SCS level","5","5","[c]","[c]"
"In post","2022","Mixed","Human Resources","London","SEO","15","15","[c]","[c]"
"In post","2022","Mixed","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Mixed","Human Resources","Outside London","EO","25","25","[c]","[c]"
"In post","2022","Mixed","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Outside London","G7","20","20","[c]","[c]"
"In post","2022","Mixed","Human Resources","Outside London","HEO","20","20","[c]","[c]"
"In post","2022","Mixed","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Outside London","SEO","20","20","[c]","[c]"
"In post","2022","Mixed","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","London","AO","15","15","[c]","[c]"
"In post","2022","Mixed","Legal","London","EO","25","25","[c]","[c]"
"In post","2022","Mixed","Legal","London","G6","35","30","70590","69410"
"In post","2022","Mixed","Legal","London","G7","75","70","56250","53320"
"In post","2022","Mixed","Legal","London","HEO","20","20","[c]","[c]"
"In post","2022","Mixed","Legal","London","SCS level","15","15","[c]","[c]"
"In post","2022","Mixed","Legal","London","SEO","10","10","[c]","[c]"
"In post","2022","Mixed","Legal","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Outside London","AO","20","15","[c]","[c]"
"In post","2022","Mixed","Legal","Outside London","EO","20","20","[c]","[c]"
"In post","2022","Mixed","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Outside London","G7","60","55","54760","53200"
"In post","2022","Mixed","Legal","Outside London","HEO","20","20","[c]","[c]"
"In post","2022","Mixed","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","No function","London","AA","30","25","23870","24080"
"In post","2022","Mixed","No function","London","AO","230","220","27460","25110"
"In post","2022","Mixed","No function","London","EO","475","455","30350","31060"
"In post","2022","Mixed","No function","London","G6","105","100","66000","65370"
"In post","2022","Mixed","No function","London","G7","310","300","55210","54110"
"In post","2022","Mixed","No function","London","HEO","415","405","35240","34260"
"In post","2022","Mixed","No function","London","SCS level","50","50","85000","78000"
"In post","2022","Mixed","No function","London","SEO","220","220","42590","41750"
"In post","2022","Mixed","No function","London","Unknown","130","125","33900","33700"
"In post","2022","Mixed","No function","Outside London","AA","95","85","20620","20890"
"In post","2022","Mixed","No function","Outside London","AO","1110","1025","23300","21260"
"In post","2022","Mixed","No function","Outside London","EO","985","930","27810","27570"
"In post","2022","Mixed","No function","Outside London","G6","45","40","72500","69200"
"In post","2022","Mixed","No function","Outside London","G7","105","100","52730","51200"
"In post","2022","Mixed","No function","Outside London","HEO","360","350","33010","33080"
"In post","2022","Mixed","No function","Outside London","SCS level","15","15","[c]","[c]"
"In post","2022","Mixed","No function","Outside London","SEO","190","185","42060","40260"
"In post","2022","Mixed","No function","Outside London","Unknown","405","380","29720","28200"
"In post","2022","Mixed","No function","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","No function","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","No function","Overseas","G6","5","5","[c]","[c]"
"In post","2022","Mixed","No function","Overseas","G7","15","15","[c]","[c]"
"In post","2022","Mixed","No function","Overseas","HEO","20","20","[c]","[c]"
"In post","2022","Mixed","No function","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","Mixed","No function","Overseas","SEO","5","5","[c]","[c]"
"In post","2022","Mixed","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","No function","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","No function","Unknown","EO","15","15","[c]","[c]"
"In post","2022","Mixed","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","No function","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","No function","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","London","AA","[c]","[c]","[c]","[c]"
