"Status","Year","Disability","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Digital, Data & Technology","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","1140","1090","38970","35310"
"In post","2022","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","LGBO","160","155","38580","36300"
"In post","2022","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","Undeclared","175","170","40100","37040"
"In post","2022","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","Unknown","75","70","40050","38170"
"In post","2022","Declared disabled","Digital, Data & Technology","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","100","95","33620","29560"
"In post","2022","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","40","35","40810","33930"
"In post","2022","Declared disabled","Digital, Data & Technology","Operational Delivery","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Operational Delivery","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Other","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Policy","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Project Delivery","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","30","30","34880","33130"
"In post","2022","Declared disabled","Digital, Data & Technology","Science and Engineering","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Science and Engineering","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Tax","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Unknown","Heterosexual / straight","95","95","46850","49700"
"In post","2022","Declared disabled","Digital, Data & Technology","Unknown","LGBO","30","30","44860","45150"
"In post","2022","Declared disabled","Digital, Data & Technology","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Commercial","Heterosexual / straight","55","50","35050","32890"
"In post","2022","Declared disabled","Finance","Commercial","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Finance","Commercial","Undeclared","10","5","[c]","[c]"
"In post","2022","Declared disabled","Finance","Commercial","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Finance","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Corporate Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Digital, Data and Technology","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Declared disabled","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Finance","Heterosexual / straight","635","595","39640","35940"
"In post","2022","Declared disabled","Finance","Finance","LGBO","45","40","37130","32790"
"In post","2022","Declared disabled","Finance","Finance","Undeclared","80","70","36730","33150"
"In post","2022","Declared disabled","Finance","Finance","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Operational Delivery","Heterosexual / straight","95","80","26590","22080"
"In post","2022","Declared disabled","Finance","Operational Delivery","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Finance","Operational Delivery","Undeclared","15","10","[c]","[c]"
"In post","2022","Declared disabled","Finance","Operational Delivery","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","Finance","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Other","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Policy","Heterosexual / straight","10","10","[c]","[c]"
