"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Wales","Swansea","15","15","23390","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","West Midlands (England)","Birmingham","20","20","24700","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","West Midlands (England)","Dudley","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Yorkshire and The Humber","Leeds","40","40","35850","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Yorkshire and The Humber","Sheffield","45","45","38500","35310"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","London","Westminster","230","225","49230","53360"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","North West (England)","East Merseyside","20","20","42830","36820"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","Yorkshire and The Humber","Leeds","115","110","45470","40570"
"In post","2022","Department of Health and Social Care (excl. agencies)","Communications","London","Westminster","290","280","45550","40650"
"In post","2022","Department of Health and Social Care (excl. agencies)","Communications","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Communications","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Communications","Yorkshire and The Humber","Leeds","40","40","55100","53740"
"In post","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","London","Westminster","130","130","43900","40650"
"In post","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","Leeds","30","30","41920","36820"
"In post","2022","Department of Health and Social Care (excl. agencies)","Economics","London","Westminster","70","70","48360","53360"
"In post","2022","Department of Health and Social Care (excl. agencies)","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Economics","Yorkshire and The Humber","Leeds","15","15","45260","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","London","Westminster","255","250","45550","40650"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","Yorkshire and The Humber","Leeds","220","210","40950","36820"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Human Resources","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Human Resources","London","Westminster","170","165","40500","32790"
"In post","2022","Department of Health and Social Care (excl. agencies)","Human Resources","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Human Resources","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Human Resources","Yorkshire and The Humber","Leeds","75","70","34200","30320"
"In post","2022","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","London","Westminster","50","50","78570","73390"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Medicine","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","East Midlands (England)","Nottingham","30","25","48380","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","East of England","Cambridgeshire CC","30","30","45210","42000"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","Lewisham and Southwark","5","5","[c]","[c]"
