"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bristol, City of","90","[c]","22460","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bromley","15","[c]","29570","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Buckinghamshire","10","[c]","27410","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Calderdale and Kirklees","100","[c]","26000","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cambridgeshire CC","20","[c]","26960","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Camden and City of London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Central Hampshire","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Central Valleys","120","[c]","27180","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cheshire East","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cheshire West and Chester","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","City of Edinburgh","40","[c]","26770","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Clackmannanshire and Fife","30","[c]","27450","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Conwy and Denbighshire","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cornwall and Isles of Scilly","105","[c]","22190","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Coventry","20","[c]","23350","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Croydon","45","[c]","30380","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Darlington","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Derby","70","[c]","22430","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon CC","45","[c]","22160","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dudley","40","[c]","23890","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Durham","35","[c]","24060","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Ealing","25","[c]","30950","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","20","[c]","27260","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Cumbria","10","[c]","27040","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Derbyshire","25","[c]","24660","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30","[c]","23100","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Kent","55","[c]","24520","24250"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Lancashire","15","[c]","28920","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Merseyside","25","[c]","25800","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Surrey","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Sussex CC","105","[c]","21740","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Enfield","25","[c]","30800","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex Haven Gateway","15","[c]","28950","29290"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex Thames Gateway","105","[c]","24790","24250"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Falkirk","55","[c]","23130","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Flintshire and Wrexham","70","[c]","22990","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Glasgow City","205","[c]","23790","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gloucestershire CC","15","[c]","26210","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester North East","20","[c]","27690","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester North West","90","[c]","22990","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South East","45","[c]","22770","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South West","10","[c]","26990","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gwent Valleys","30","[c]","28670","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gwynedd","45","[c]","21690","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hackney and Newham","80","[c]","30440","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Haringey and Islington","50","[c]","30590","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Harrow and Hillingdon","35","[c]","30850","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","55","[c]","25390","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heart of Essex","25","[c]","29290","29290"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Herefordshire, County of","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hertfordshire CC","80","[c]","28590","29290"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hounslow and Richmond upon Thames","25","[c]","30800","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","15","[c]","25140","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","[c]","26960","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","15","[c]","30640","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kent Thames Gateway","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kingston upon Hull, City of","50","[c]","22220","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lambeth","60","[c]","30150","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lancaster and Wyre","25","[c]","21990","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leeds","235","[c]","25470","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicester","90","[c]","22330","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicestershire CC and Rutland","10","[c]","28470","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lewisham and Southwark","45","[c]","30110","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lincolnshire CC","60","[c]","26450","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Liverpool","135","[c]","27330","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Luton","35","[c]","27480","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Manchester","170","[c]","24940","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Medway","15","[c]","30850","29290"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","40","[c]","30400","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Mid Kent","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Mid Lancashire","125","[c]","22450","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Milton Keynes","25","[c]","27040","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Monmouthshire and Newport","10","[c]","26990","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North and North East Lincolnshire","15","[c]","23780","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North and West Norfolk","10","[c]","26990","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Hampshire","15","[c]","24860","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Lanarkshire","95","[c]","23700","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Northamptonshire","15","[c]","25040","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Nottinghamshire","25","[c]","27330","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Yorkshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Northumberland","20","[c]","26060","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Norwich and East Norfolk","50","[c]","26450","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Nottingham","85","[c]","23740","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Oxfordshire CC","20","[c]","26880","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Peterborough","15","[c]","26450","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Portsmouth","10","[c]","26930","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Powys","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Redbridge and Waltham Forest","50","[c]","30670","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Sandwell","45","[c]","25740","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Sefton","160","[c]","24700","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Sheffield","125","[c]","23630","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Shropshire","15","[c]","27570","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Solihull","65","[c]","27000","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Somerset CC","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South and West Derbyshire","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Ayrshire","35","[c]","27180","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Lanarkshire","40","[c]","27940","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Teesside","30","[c]","25200","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South West Wales","40","[c]","22180","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Southampton","20","[c]","26900","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Southend-on-Sea","15","[c]","27080","29290"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Staffordshire CC","40","[c]","24490","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Stoke-on-Trent","20","[c]","25460","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Suffolk CC","80","[c]","23130","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Sunderland","85","[c]","25000","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Swansea","35","[c]","21840","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Telford and Wrekin","15","[c]","27080","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Torbay","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tower Hamlets","15","[c]","31060","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tyneside","490","[c]","21970","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","55","[c]","31110","29290"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wakefield","15","[c]","28840","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Walsall","45","[c]","22580","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wandsworth","35","[c]","31050","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Warrington","10","[c]","26080","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Warwickshire CC","50","[c]","27310","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Cumbria","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Essex","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Lothian","20","[c]","21260","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Northamptonshire","30","[c]","26300","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Surrey","15","[c]","29290","29290"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Sussex (North East)","10","[c]","29730","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Sussex (South West)","30","[c]","27370","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Westminster","25","[c]","32570","31060"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wirral","115","[c]","21840","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wolverhampton","35","[c]","23140","21260"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Worcestershire CC","25","[c]","27320","27570"
"New entrant CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","York","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Leeds","20","[c]","34470","28970"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Westminster","195","[c]","39380","32790"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Licensing Agency","Department for Transport","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Licensing Agency","Department for Transport","Birmingham","85","[c]","22350","21840"
"New entrant CS","2022","No function","Driver and Vehicle Licensing Agency","Department for Transport","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Licensing Agency","Department for Transport","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Licensing Agency","Department for Transport","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Licensing Agency","Department for Transport","Swansea","440","[c]","20320","18310"
"New entrant CS","2022","No function","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","40","[c]","20730","21840"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Berkshire","15","[c]","26130","26130"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Birmingham","15","[c]","24980","26130"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Bristol, City of","15","[c]","24270","21840"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Dorset","[c]","[c]","[c]","[c]"
