"Status","Year","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Kent","EO","EO","Female","120","[c]","29020","29290"
"Leaver CS","2022","Kent","EO","EO","Male","115","[c]","28980","29290"
"Leaver CS","2022","Kent","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Kent","G6/G7","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","AA/AO","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","AA/AO","AA","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","AA/AO","AO","Female","330","[c]","21040","21260"
"Leaver CS","2022","Lancashire","AA/AO","AO","Male","300","[c]","21250","21260"
"Leaver CS","2022","Lancashire","EO","EO","Female","155","[c]","27220","27570"
"Leaver CS","2022","Lancashire","EO","EO","Male","80","[c]","27310","27570"
"Leaver CS","2022","Lancashire","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","G6/G7","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Unknown","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","Female","270","[c]","20780","20970"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","Male","200","[c]","21490","21260"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","EO","EO","Female","125","[c]","27300","27570"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","EO","EO","Male","70","[c]","27610","27570"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","AA/AO","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","AA/AO","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","AA/AO","AO","Female","45","[c]","20910","21170"
"Leaver CS","2022","Lincolnshire","AA/AO","AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","EO","EO","Female","35","[c]","27530","27570"
"Leaver CS","2022","Lincolnshire","EO","EO","Male","40","[c]","27800","27570"
"Leaver CS","2022","Lincolnshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","AA/AO","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","AA/AO","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","AA/AO","AO","Female","335","[c]","21320","21260"
"Leaver CS","2022","Merseyside","AA/AO","AO","Male","235","[c]","21320","21260"
"Leaver CS","2022","Merseyside","EO","EO","Female","250","[c]","26380","26370"
"Leaver CS","2022","Merseyside","EO","EO","Male","140","[c]","26280","26350"
"Leaver CS","2022","Merseyside","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","G6/G7","G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","SEO/HEO","HEO","Female","65","[c]","32610","31990"
"Leaver CS","2022","Merseyside","SEO/HEO","HEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","SEO/HEO","SEO","Female","40","[c]","41470","40140"
"Leaver CS","2022","Merseyside","SEO/HEO","SEO","Male","50","[c]","42140","40670"
"Leaver CS","2022","Merseyside","Unknown","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","AA/AO","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","AA/AO","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","EO","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","EO","EO","Male","30","[c]","29630","28460"
"Leaver CS","2022","North Eastern Scotland","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","AA/AO","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","AA/AO","AO","Female","65","[c]","21590","21170"
"Leaver CS","2022","North Yorkshire","AA/AO","AO","Male","50","[c]","27270","21380"
"Leaver CS","2022","North Yorkshire","EO","EO","Female","65","[c]","27760","27570"
"Leaver CS","2022","North Yorkshire","EO","EO","Male","45","[c]","27630","26670"
"Leaver CS","2022","North Yorkshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SEO/HEO","HEO","Male","35","[c]","33950","33300"
"Leaver CS","2022","North Yorkshire","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA/AO","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA/AO","AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA/AO","AO","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","EO","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","EO","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","AA/AO","AA","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","AA/AO","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","AA/AO","AO","Female","640","[c]","21160","21260"
"Leaver CS","2022","Northumberland, and Tyne and Wear","AA/AO","AO","Male","370","[c]","21170","21260"
"Leaver CS","2022","Northumberland, and Tyne and Wear","EO","EO","Female","215","[c]","26940","27570"
"Leaver CS","2022","Northumberland, and Tyne and Wear","EO","EO","Male","145","[c]","26740","27570"
"Leaver CS","2022","Northumberland, and Tyne and Wear","G6/G7","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","G6/G7","G7","Female","55","[c]","52750","52900"
"Leaver CS","2022","Northumberland, and Tyne and Wear","G6/G7","G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SEO/HEO","HEO","Female","80","[c]","32970","33170"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SEO/HEO","HEO","Male","75","[c]","32590","32370"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SEO/HEO","SEO","Female","55","[c]","39570","39580"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SEO/HEO","SEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","AA/AO","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","AA/AO","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","AA/AO","AO","Female","60","[c]","24110","25110"
"Leaver CS","2022","Outer London - East and North East","AA/AO","AO","Male","75","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","EO","EO","Female","115","[c]","30820","31060"
"Leaver CS","2022","Outer London - East and North East","EO","EO","Male","70","[c]","30370","31060"
"Leaver CS","2022","Outer London - East and North East","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","AA/AO","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","AA/AO","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","AA/AO","AO","Female","100","[c]","24760","25630"
"Leaver CS","2022","Outer London - South","AA/AO","AO","Male","55","[c]","24090","23720"
"Leaver CS","2022","Outer London - South","EO","EO","Female","140","[c]","30240","30600"
"Leaver CS","2022","Outer London - South","EO","EO","Male","110","[c]","30150","30600"
"Leaver CS","2022","Outer London - South","G6/G7","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","G6/G7","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","G6/G7","G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","SEO/HEO","HEO","Female","55","[c]","35640","35200"
"Leaver CS","2022","Outer London - South","SEO/HEO","HEO","Male","60","[c]","36380","36110"
"Leaver CS","2022","Outer London - South","SEO/HEO","SEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","SEO/HEO","SEO","Male","40","[c]","44190","43950"
"Leaver CS","2022","Outer London - South","Unknown","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","AA/AO","AA","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","AA/AO","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","AA/AO","AO","Female","110","[c]","24070","23780"
"Leaver CS","2022","Outer London - West and North West","AA/AO","AO","Male","70","[c]","24140","24020"
"Leaver CS","2022","Outer London - West and North West","EO","EO","Female","210","[c]","29900","31060"
"Leaver CS","2022","Outer London - West and North West","EO","EO","Male","185","[c]","30340","31060"
"Leaver CS","2022","Outer London - West and North West","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","SEO/HEO","HEO","Female","55","[c]","33180","32350"
"Leaver CS","2022","Outer London - West and North West","SEO/HEO","HEO","Male","60","[c]","34200","35050"
"Leaver CS","2022","Outer London - West and North West","SEO/HEO","SEO","Female","35","[c]","42770","42010"
"Leaver CS","2022","Outer London - West and North West","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6/G7","G7","Male","15","[c]","[c]","[c]"
