"Status","Year","Age","Disability","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Scottish Government","AA/AO","105","105","22850","22140"
"In post","2022","20-29","Declared disabled","Scottish Government","EO","70","70","29010","27940"
"In post","2022","20-29","Declared disabled","Scottish Government","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Scottish Government","SEO/HEO","85","85","35170","33070"
"In post","2022","20-29","Declared disabled","The National Archives","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","UK Statistics Authority","AA/AO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","UK Statistics Authority","EO","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","UK Statistics Authority","SEO/HEO","55","55","33790","33100"
"In post","2022","20-29","Declared disabled","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Water Services Regulation Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Welsh Government","AA/AO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Welsh Government","EO","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Welsh Government","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Attorney General's Departments","AA/AO","240","235","22110","22200"
"In post","2022","20-29","Declared non-disabled","Attorney General's Departments","EO","340","335","27220","26950"
"In post","2022","20-29","Declared non-disabled","Attorney General's Departments","G6/G7","120","120","51250","50500"
"In post","2022","20-29","Declared non-disabled","Attorney General's Departments","SEO/HEO","170","170","36200","37730"
"In post","2022","20-29","Declared non-disabled","Cabinet Office","AA/AO","85","80","22030","21050"
"In post","2022","20-29","Declared non-disabled","Cabinet Office","EO","285","285","26510","27500"
"In post","2022","20-29","Declared non-disabled","Cabinet Office","G6/G7","265","265","55670","54700"
"In post","2022","20-29","Declared non-disabled","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Cabinet Office","SEO/HEO","545","545","35830","34550"
"In post","2022","20-29","Declared non-disabled","Chancellor's other departments","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Chancellor's other departments","EO","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Chancellor's other departments","G6/G7","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Chancellor's other departments","SEO/HEO","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Charity Commission","EO","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Charity Commission","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Competition and Markets Authority","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Competition and Markets Authority","EO","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Competition and Markets Authority","G6/G7","40","40","56090","54320"
"In post","2022","20-29","Declared non-disabled","Competition and Markets Authority","SEO/HEO","60","60","35410","33610"
"In post","2022","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA/AO","185","185","20930","21130"
"In post","2022","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","350","345","26390","24990"
"In post","2022","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6/G7","435","430","55500","53380"
"In post","2022","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","1170","1170","36470","34520"
"In post","2022","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","85","85","26680","26180"
"In post","2022","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6/G7","175","175","53750","51730"
"In post","2022","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","345","345","35120","34020"
"In post","2022","20-29","Declared non-disabled","Department for Education","AA/AO","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Department for Education","EO","100","100","26500","26000"
"In post","2022","20-29","Declared non-disabled","Department for Education","G6/G7","135","135","52910","53420"
"In post","2022","20-29","Declared non-disabled","Department for Education","SEO/HEO","475","470","35060","36500"
"In post","2022","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA/AO","480","470","21710","21300"
"In post","2022","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","440","435","25800","25010"
"In post","2022","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6/G7","120","120","52660","52290"
"In post","2022","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","SEO/HEO","825","820","33590","32560"
"In post","2022","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Department for International Trade","EO","65","65","27010","26250"
"In post","2022","20-29","Declared non-disabled","Department for International Trade","G6/G7","115","115","52710","51710"
"In post","2022","20-29","Declared non-disabled","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Department for International Trade","SEO/HEO","295","295","34650","32120"
"In post","2022","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities","AA/AO","35","35","21700","21270"
"In post","2022","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities","EO","105","105","26890","27850"
"In post","2022","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities","G6/G7","165","165","53060","53130"
"In post","2022","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities","SEO/HEO","370","365","34980","33210"
"In post","2022","20-29","Declared non-disabled","Department for Transport","AA/AO","510","485","21680","21840"
"In post","2022","20-29","Declared non-disabled","Department for Transport","EO","250","250","27250","26130"
"In post","2022","20-29","Declared non-disabled","Department for Transport","G6/G7","135","135","55700","54110"
"In post","2022","20-29","Declared non-disabled","Department for Transport","SEO/HEO","490","485","36290","34710"
"In post","2022","20-29","Declared non-disabled","Department for Work and Pensions","AA/AO","2875","2795","21620","21260"
"In post","2022","20-29","Declared non-disabled","Department for Work and Pensions","EO","4530","4470","28350","27570"
"In post","2022","20-29","Declared non-disabled","Department for Work and Pensions","G6/G7","110","110","54310","54070"
"In post","2022","20-29","Declared non-disabled","Department for Work and Pensions","SEO/HEO","760","755","34960","35310"
"In post","2022","20-29","Declared non-disabled","Department of Health and Social Care","AA/AO","240","215","21230","19880"
"In post","2022","20-29","Declared non-disabled","Department of Health and Social Care","EO","310","295","25590","26880"
"In post","2022","20-29","Declared non-disabled","Department of Health and Social Care","G6/G7","100","100","53480","53360"
"In post","2022","20-29","Declared non-disabled","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Department of Health and Social Care","SEO/HEO","565","550","33970","32640"
"In post","2022","20-29","Declared non-disabled","Estyn","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Estyn","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Food Standards Agency","EO","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Food Standards Agency","SEO/HEO","35","35","34300","32830"
"In post","2022","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","AA/AO","105","105","25730","25000"
"In post","2022","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","EO","155","155","28830","29300"
"In post","2022","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","G6/G7","60","60","53290","53530"
"In post","2022","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","SEO/HEO","485","485","35770","35700"
"In post","2022","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","35","35","23470","24080"
"In post","2022","20-29","Declared non-disabled","HM Land Registry","AA/AO","190","185","22580","22600"
"In post","2022","20-29","Declared non-disabled","HM Land Registry","EO","215","210","27410","27130"
"In post","2022","20-29","Declared non-disabled","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","HM Land Registry","SEO/HEO","70","70","35600","33840"
"In post","2022","20-29","Declared non-disabled","HM Revenue and Customs","AA/AO","2000","1925","21370","21250"
"In post","2022","20-29","Declared non-disabled","HM Revenue and Customs","EO","1990","1970","26970","26820"
"In post","2022","20-29","Declared non-disabled","HM Revenue and Customs","G6/G7","365","360","57700","55210"
"In post","2022","20-29","Declared non-disabled","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","HM Revenue and Customs","SEO/HEO","2165","2155","35330","33370"
"In post","2022","20-29","Declared non-disabled","HM Treasury","AA/AO","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","HM Treasury","EO","80","80","25770","24300"
"In post","2022","20-29","Declared non-disabled","HM Treasury","G6/G7","210","210","54240","52530"
"In post","2022","20-29","Declared non-disabled","HM Treasury","SEO/HEO","385","380","33190","32320"
