"Status","Year","Function_of_post","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","North West (England)","Outside London","EO","285","255","27440","28390"
"In post","2022","Legal","North West (England)","Outside London","G6","75","75","69450","67910"
"In post","2022","Legal","North West (England)","Outside London","G7","475","435","54110","55210"
"In post","2022","Legal","North West (England)","Outside London","HEO","205","195","33820","33370"
"In post","2022","Legal","North West (England)","Outside London","SCS level","15","15","84540","82500"
"In post","2022","Legal","North West (England)","Outside London","SEO","60","60","40270","40520"
"In post","2022","Legal","Northern Ireland","Outside London","AO","10","10","21670","21670"
"In post","2022","Legal","Northern Ireland","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Legal","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Northern Ireland","Outside London","HEO","10","10","33860","33370"
"In post","2022","Legal","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","Overseas","G7","5","5","[c]","[c]"
"In post","2022","Legal","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Legal","Scotland","Outside London","EO","75","75","28540","27230"
"In post","2022","Legal","Scotland","Outside London","G6","40","40","74210","75340"
"In post","2022","Legal","Scotland","Outside London","G7","200","190","65360","69780"
"In post","2022","Legal","Scotland","Outside London","HEO","25","25","35040","33370"
"In post","2022","Legal","Scotland","Outside London","SCS level","25","25","87090","83230"
"In post","2022","Legal","Scotland","Outside London","SEO","510","480","49370","47490"
"In post","2022","Legal","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Outside London","AO","165","155","23580","23770"
"In post","2022","Legal","South East (England)","Outside London","EO","165","155","28200","27440"
"In post","2022","Legal","South East (England)","Outside London","G6","25","25","75730","74660"
"In post","2022","Legal","South East (England)","Outside London","G7","335","290","58250","56560"
"In post","2022","Legal","South East (England)","Outside London","HEO","80","80","35940","35160"
"In post","2022","Legal","South East (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Legal","South East (England)","Outside London","SEO","25","25","41290","40520"
"In post","2022","Legal","South West (England)","Outside London","AO","55","55","22200","22200"
"In post","2022","Legal","South West (England)","Outside London","EO","90","85","26930","27130"
"In post","2022","Legal","South West (England)","Outside London","G6","40","40","68290","67910"
"In post","2022","Legal","South West (England)","Outside London","G7","225","205","54480","54880"
"In post","2022","Legal","South West (England)","Outside London","HEO","70","70","34070","33490"
"In post","2022","Legal","South West (England)","Outside London","SCS level","10","10","81720","79940"
"In post","2022","Legal","South West (England)","Outside London","SEO","25","25","39650","40050"
"In post","2022","Legal","Wales","Outside London","AO","75","70","21970","22200"
"In post","2022","Legal","Wales","Outside London","EO","80","75","26980","26820"
"In post","2022","Legal","Wales","Outside London","G6","15","10","71230","69750"
"In post","2022","Legal","Wales","Outside London","G7","210","190","54670","55610"
"In post","2022","Legal","Wales","Outside London","HEO","65","60","34200","33370"
"In post","2022","Legal","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Outside London","SEO","50","45","41060","41420"
"In post","2022","Legal","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Outside London","AO","120","115","22250","22200"
"In post","2022","Legal","West Midlands (England)","Outside London","EO","135","125","27020","27130"
"In post","2022","Legal","West Midlands (England)","Outside London","G6","35","35","71660","67320"
"In post","2022","Legal","West Midlands (England)","Outside London","G7","285","265","54070","54200"
"In post","2022","Legal","West Midlands (England)","Outside London","HEO","80","75","34510","33370"
"In post","2022","Legal","West Midlands (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Outside London","SEO","25","25","39850","40180"
"In post","2022","Legal","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Outside London","AO","160","145","22090","22200"
"In post","2022","Legal","Yorkshire and The Humber","Outside London","EO","195","180","27210","27570"
"In post","2022","Legal","Yorkshire and The Humber","Outside London","G6","70","65","68870","67910"
"In post","2022","Legal","Yorkshire and The Humber","Outside London","G7","335","305","53810","55210"
"In post","2022","Legal","Yorkshire and The Humber","Outside London","HEO","145","135","34280","33370"
"In post","2022","Legal","Yorkshire and The Humber","Outside London","SCS level","15","15","87590","83690"
"In post","2022","Legal","Yorkshire and The Humber","Outside London","SEO","25","20","40020","40520"
"In post","2022","No function","East Midlands (England)","Outside London","AA","720","660","20570","20890"
"In post","2022","No function","East Midlands (England)","Outside London","AO","5440","4930","23210","21260"
"In post","2022","No function","East Midlands (England)","Outside London","EO","4405","4045","27520","27570"
"In post","2022","No function","East Midlands (England)","Outside London","G6","200","190","69890","67910"
"In post","2022","No function","East Midlands (England)","Outside London","G7","590","565","55840","55210"
"In post","2022","No function","East Midlands (England)","Outside London","HEO","1940","1830","33310","33370"
"In post","2022","No function","East Midlands (England)","Outside London","SCS level","45","45","92650","90870"
"In post","2022","No function","East Midlands (England)","Outside London","SEO","1035","990","42670","40520"
"In post","2022","No function","East Midlands (England)","Outside London","Unknown","1530","1400","29440","28200"
"In post","2022","No function","East of England","Outside London","AA","840","765","21000","20890"
"In post","2022","No function","East of England","Outside London","AO","4090","3750","25590","24250"
"In post","2022","No function","East of England","Outside London","EO","4315","3970","28740","27570"
"In post","2022","No function","East of England","Outside London","G6","155","150","71110","67910"
"In post","2022","No function","East of England","Outside London","G7","385","370","56640","53680"
"In post","2022","No function","East of England","Outside London","HEO","1255","1190","33940","33370"
"In post","2022","No function","East of England","Outside London","SCS level","65","65","103160","101430"
"In post","2022","No function","East of England","Outside London","SEO","805","765","44090","41900"
"In post","2022","No function","East of England","Outside London","Unknown","1725","1585","28800","26310"
"In post","2022","No function","London","London","AA","1060","975","23580","24080"
"In post","2022","No function","London","London","AO","6295","5905","27270","25110"
"In post","2022","No function","London","London","EO","11530","10995","30680","31060"
"In post","2022","No function","London","London","G6","3690","3560","67690","66090"
"In post","2022","No function","London","London","G7","8690","8470","55740","54370"
"In post","2022","No function","London","London","HEO","10605","10410","34990","34260"
"In post","2022","No function","London","London","SCS level","2275","2180","89080","79930"
"In post","2022","No function","London","London","SEO","6435","6285","42760","41750"
"In post","2022","No function","London","London","Unknown","2340","2230","34600","33700"
"In post","2022","No function","North East (England)","Outside London","AA","865","715","20960","21250"
"In post","2022","No function","North East (England)","Outside London","AO","9425","8110","22360","21260"
"In post","2022","No function","North East (England)","Outside London","EO","5190","4660","27440","27570"
"In post","2022","No function","North East (England)","Outside London","G6","185","180","66210","64660"
"In post","2022","No function","North East (England)","Outside London","G7","575","565","53110","51340"
"In post","2022","No function","North East (England)","Outside London","HEO","1910","1810","32870","33080"
"In post","2022","No function","North East (England)","Outside London","SCS level","50","50","90440","87680"
"In post","2022","No function","North East (England)","Outside London","SEO","985","935","41070","40180"
"In post","2022","No function","North East (England)","Outside London","Unknown","1175","1110","29600","28200"
"In post","2022","No function","North West (England)","Outside London","AA","1195","1065","20620","20890"
"In post","2022","No function","North West (England)","Outside London","AO","14605","13055","22260","21260"
"In post","2022","No function","North West (England)","Outside London","EO","11980","11025","27630","27570"
"In post","2022","No function","North West (England)","Outside London","G6","405","395","68000","67740"
"In post","2022","No function","North West (England)","Outside London","G7","1275","1235","54460","54160"
"In post","2022","No function","North West (England)","Outside London","HEO","4335","4140","33320","33080"
"In post","2022","No function","North West (England)","Outside London","SCS level","125","120","89810","81860"
"In post","2022","No function","North West (England)","Outside London","SEO","2265","2165","41650","40450"
"In post","2022","No function","North West (England)","Outside London","Unknown","3090","2880","29360","28200"
"In post","2022","No function","Northern Ireland","Outside London","AA","10","5","21250","21250"
"In post","2022","No function","Northern Ireland","Outside London","AO","695","635","21460","21250"
