"Status","Year","Age","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Medicines and Healthcare Products Regulatory Agency","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Met Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence (excl. agencies)","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence (excl. agencies)","East of England","20","[c]","38940","35470"
"Leaver Dept.","2022","20-29","Ministry of Defence (excl. agencies)","London","75","[c]","35670","35820"
"Leaver Dept.","2022","20-29","Ministry of Defence (excl. agencies)","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence (excl. agencies)","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence (excl. agencies)","South East (England)","20","[c]","28720","26670"
"Leaver Dept.","2022","20-29","Ministry of Defence (excl. agencies)","South West (England)","20","[c]","28950","26510"
"Leaver Dept.","2022","20-29","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence (excl. agencies)","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice (excl. agencies)","London","110","[c]","35830","34310"
"Leaver Dept.","2022","20-29","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice (excl. agencies)","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","15","[c]","30910","30450"
"Leaver Dept.","2022","20-29","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","London","15","[c]","38030","39840"
"Leaver Dept.","2022","20-29","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","London","25","[c]","31070","27500"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Scotland","25","[c]","26100","23700"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Public Guardian","East Midlands (England)","15","[c]","21710","20970"
"Leaver Dept.","2022","20-29","Office of the Public Guardian","West Midlands (England)","30","[c]","21780","20970"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Planning Inspectorate","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Public Health England","East Midlands (England)","30","[c]","28670","28590"
"Leaver Dept.","2022","20-29","Public Health England","East of England","60","[c]","26420","25010"
"Leaver Dept.","2022","20-29","Public Health England","London","590","[c]","31620","32330"
"Leaver Dept.","2022","20-29","Public Health England","North East (England)","20","[c]","24440","23390"
"Leaver Dept.","2022","20-29","Public Health England","North West (England)","105","[c]","23690","23080"
"Leaver Dept.","2022","20-29","Public Health England","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Public Health England","South East (England)","50","[c]","29280","28590"
"Leaver Dept.","2022","20-29","Public Health England","South West (England)","260","[c]","25390","23390"
"Leaver Dept.","2022","20-29","Public Health England","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Public Health England","West Midlands (England)","70","[c]","23100","20990"
"Leaver Dept.","2022","20-29","Public Health England","Yorkshire and The Humber","80","[c]","30670","28970"
"Leaver Dept.","2022","20-29","Registers of Scotland","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Rural Payments Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Rural Payments Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Rural Payments Agency","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Rural Payments Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Rural Payments Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Rural Payments Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Rural Payments Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Rural Payments Agency","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Courts and Tribunals Service","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Forestry","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government (excl. agencies)","Scotland","10","[c]","35370","35400"
"Leaver Dept.","2022","20-29","Serious Fraud Office","London","15","[c]","32790","31680"
"Leaver Dept.","2022","20-29","Social Security Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Student Awards Agency for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Submarine Delivery Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Submarine Delivery Agency","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Teaching Regulation Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The Insolvency Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The Insolvency Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The Insolvency Service","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The Insolvency Service","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The Insolvency Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Transport Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Health Security Agency","London","15","[c]","37330","32650"
"Leaver Dept.","2022","20-29","UK Statistics Authority","London","20","[c]","33360","33210"
"Leaver Dept.","2022","20-29","UK Statistics Authority","South East (England)","30","[c]","28530","29540"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Wales","45","[c]","31340","29540"
"Leaver Dept.","2022","20-29","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Valuation Office Agency","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Valuation Office Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Valuation Office Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Valuation Office Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Valuation Office Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Valuation Office Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Veterinary Medicines Directorate","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government (excl. agencies)","Wales","25","[c]","27880","27400"
"Leaver Dept.","2022","20-29","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Advisory, Conciliation and Arbitration Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Advisory, Conciliation and Arbitration Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Advisory, Conciliation and Arbitration Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Animal and Plant Health Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Animal and Plant Health Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Animal and Plant Health Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Animal and Plant Health Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Animal and Plant Health Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Office","London","10","[c]","45130","42410"
"Leaver Dept.","2022","30-39","Cabinet Office (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office (excl. agencies)","London","405","[c]","48820","54700"
"Leaver Dept.","2022","30-39","Cabinet Office (excl. agencies)","North East (England)","15","[c]","26860","24100"
"Leaver Dept.","2022","30-39","Cabinet Office (excl. agencies)","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office (excl. agencies)","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office (excl. agencies)","Unknown","90","[c]","45360","34550"
"Leaver Dept.","2022","30-39","Cabinet Office (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office (excl. agencies)","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office (excl. agencies)","Yorkshire and The Humber","20","[c]","35980","33130"
"Leaver Dept.","2022","30-39","Centre for Environment, Fisheries and Aquaculture Science","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Companies House","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Companies House","Wales","15","[c]","31960","35570"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Criminal Injuries Compensation Authority","Scotland","10","[c]","23250","22100"
"Leaver Dept.","2022","30-39","Crown Commercial Service","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Commercial Service","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Commercial Service","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Office and Procurator Fiscal Service","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Prosecution Service","London","10","[c]","46850","46400"
"Leaver Dept.","2022","30-39","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Prosecution Service","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Prosecution Service","South East (England)","[c]","[c]","[c]","[c]"
