"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Isle of Anglesey","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Isle of Anglesey","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Isle of Anglesey","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Isle of Anglesey","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Isle of Anglesey","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Isle of Anglesey","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Isle of Wight","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Isle of Wight","Outside London","AO","55","[c]","22880","23140"
"New entrant CS","2022","Declared non-disabled","Isle of Wight","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Isle of Wight","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Isle of Wight","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","AO","60","[c]","30380","30520"
"New entrant CS","2022","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kent Thames Gateway","Outside London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kent Thames Gateway","Outside London","AO","40","[c]","27080","28140"
"New entrant CS","2022","Declared non-disabled","Kent Thames Gateway","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kent Thames Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kent Thames Gateway","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kent Thames Gateway","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kingston upon Hull, City of","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kingston upon Hull, City of","Outside London","AO","70","[c]","22030","21260"
"New entrant CS","2022","Declared non-disabled","Kingston upon Hull, City of","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kingston upon Hull, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kingston upon Hull, City of","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kingston upon Hull, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kingston upon Hull, City of","Outside London","Unknown","40","[c]","30050","26310"
"New entrant CS","2022","Declared non-disabled","Lambeth","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lambeth","London","AO","35","[c]","26240","25110"
"New entrant CS","2022","Declared non-disabled","Lambeth","London","EO","115","[c]","28130","26880"
"New entrant CS","2022","Declared non-disabled","Lambeth","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lambeth","London","G7","40","[c]","53510","52610"
"New entrant CS","2022","Declared non-disabled","Lambeth","London","HEO","95","[c]","31920","32330"
"New entrant CS","2022","Declared non-disabled","Lambeth","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lambeth","London","SEO","80","[c]","40700","40070"
"New entrant CS","2022","Declared non-disabled","Lambeth","London","Unknown","55","[c]","48110","34220"
"New entrant CS","2022","Declared non-disabled","Lancaster and Wyre","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lancaster and Wyre","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lancaster and Wyre","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lancaster and Wyre","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lancaster and Wyre","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lancaster and Wyre","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lancaster and Wyre","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leeds","Outside London","AA","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leeds","Outside London","AO","260","[c]","21690","21260"
"New entrant CS","2022","Declared non-disabled","Leeds","Outside London","EO","320","[c]","26550","26590"
"New entrant CS","2022","Declared non-disabled","Leeds","Outside London","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leeds","Outside London","G7","95","[c]","51780","49860"
"New entrant CS","2022","Declared non-disabled","Leeds","Outside London","HEO","185","[c]","32200","32330"
"New entrant CS","2022","Declared non-disabled","Leeds","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leeds","Outside London","SEO","115","[c]","38600","38650"
"New entrant CS","2022","Declared non-disabled","Leeds","Outside London","Unknown","65","[c]","27860","24800"
"New entrant CS","2022","Declared non-disabled","Leicester","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicester","Outside London","AO","140","[c]","21620","21260"
"New entrant CS","2022","Declared non-disabled","Leicester","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicester","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicester","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicester","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicester","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicester","Outside London","Unknown","75","[c]","28250","24430"
"New entrant CS","2022","Declared non-disabled","Leicestershire CC and Rutland","Outside London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicestershire CC and Rutland","Outside London","AO","110","[c]","22740","23140"
"New entrant CS","2022","Declared non-disabled","Leicestershire CC and Rutland","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicestershire CC and Rutland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicestershire CC and Rutland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicestershire CC and Rutland","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicestershire CC and Rutland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicestershire CC and Rutland","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lewisham and Southwark","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lewisham and Southwark","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lewisham and Southwark","London","EO","35","[c]","30040","31060"
"New entrant CS","2022","Declared non-disabled","Lewisham and Southwark","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lewisham and Southwark","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lewisham and Southwark","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lewisham and Southwark","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lewisham and Southwark","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lewisham and Southwark","London","Unknown","85","[c]","36110","36580"
"New entrant CS","2022","Declared non-disabled","Lincolnshire CC","Outside London","AA","35","[c]","20680","19810"
"New entrant CS","2022","Declared non-disabled","Lincolnshire CC","Outside London","AO","100","[c]","22740","23140"
"New entrant CS","2022","Declared non-disabled","Lincolnshire CC","Outside London","EO","65","[c]","26770","27570"
"New entrant CS","2022","Declared non-disabled","Lincolnshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lincolnshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lincolnshire CC","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lincolnshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lincolnshire CC","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lincolnshire CC","Outside London","Unknown","50","[c]","29350","25560"
"New entrant CS","2022","Declared non-disabled","Lisburn and Castlereagh","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lisburn and Castlereagh","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lisburn and Castlereagh","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lisburn and Castlereagh","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lisburn and Castlereagh","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lisburn and Castlereagh","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lisburn and Castlereagh","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Liverpool","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Liverpool","Outside London","AO","450","[c]","21240","21250"
"New entrant CS","2022","Declared non-disabled","Liverpool","Outside London","EO","240","[c]","26850","26590"
"New entrant CS","2022","Declared non-disabled","Liverpool","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Liverpool","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Liverpool","Outside London","HEO","100","[c]","32660","33080"
"New entrant CS","2022","Declared non-disabled","Liverpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Liverpool","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Liverpool","Outside London","Unknown","65","[c]","27490","24800"
"New entrant CS","2022","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Luton","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Luton","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Luton","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Luton","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Luton","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Luton","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Manchester","Outside London","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Manchester","Outside London","AO","165","[c]","21270","21260"
"New entrant CS","2022","Declared non-disabled","Manchester","Outside London","EO","195","[c]","26490","26590"
"New entrant CS","2022","Declared non-disabled","Manchester","Outside London","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Manchester","Outside London","G7","60","[c]","52900","51730"
"New entrant CS","2022","Declared non-disabled","Manchester","Outside London","HEO","135","[c]","32430","33080"
"New entrant CS","2022","Declared non-disabled","Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Manchester","Outside London","SEO","65","[c]","38730","38160"
"New entrant CS","2022","Declared non-disabled","Manchester","Outside London","Unknown","65","[c]","28180","23170"
"New entrant CS","2022","Declared non-disabled","Medway","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medway","Outside London","AO","80","[c]","27090","28140"
"New entrant CS","2022","Declared non-disabled","Medway","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medway","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medway","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medway","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","EO","30","[c]","31360","31060"
"New entrant CS","2022","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid and East Antrim","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid and East Antrim","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid Kent","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid Kent","Outside London","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid Kent","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid Kent","Outside London","Unknown","35","[c]","29130","24800"
"New entrant CS","2022","Declared non-disabled","Mid Lancashire","Outside London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid Lancashire","Outside London","AO","120","[c]","21420","21260"
"New entrant CS","2022","Declared non-disabled","Mid Lancashire","Outside London","EO","50","[c]","26620","27570"
"New entrant CS","2022","Declared non-disabled","Mid Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid Lancashire","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid Lancashire","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid Lancashire","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mid Lancashire","Outside London","Unknown","50","[c]","30970","25890"
"New entrant CS","2022","Declared non-disabled","Mid Ulster","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Milton Keynes","Outside London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Milton Keynes","Outside London","AO","80","[c]","27190","28140"
"New entrant CS","2022","Declared non-disabled","Milton Keynes","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Milton Keynes","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Milton Keynes","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Milton Keynes","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Milton Keynes","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Monmouthshire and Newport","Outside London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Monmouthshire and Newport","Outside London","AO","135","[c]","20770","19860"
"New entrant CS","2022","Declared non-disabled","Monmouthshire and Newport","Outside London","EO","100","[c]","25690","24030"
"New entrant CS","2022","Declared non-disabled","Monmouthshire and Newport","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Monmouthshire and Newport","Outside London","G7","35","[c]","52160","50210"
"New entrant CS","2022","Declared non-disabled","Monmouthshire and Newport","Outside London","HEO","135","[c]","30760","30710"
"New entrant CS","2022","Declared non-disabled","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Monmouthshire and Newport","Outside London","SEO","85","[c]","39000","38340"
"New entrant CS","2022","Declared non-disabled","Monmouthshire and Newport","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Na h-Eileanan Siar","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Na h-Eileanan Siar","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Na h-Eileanan Siar","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Na h-Eileanan Siar","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Newry, Mourne and Down","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Newry, Mourne and Down","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Newry, Mourne and Down","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and North East Lincolnshire","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and North East Lincolnshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and North East Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and North East Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and North East Lincolnshire","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and West Norfolk","Outside London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and West Norfolk","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and West Norfolk","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and West Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and West Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North and West Norfolk","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Hampshire","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Hampshire","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Hampshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Hampshire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Hampshire","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Lanarkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Lanarkshire","Outside London","AO","95","[c]","21260","21260"
"New entrant CS","2022","Declared non-disabled","North Lanarkshire","Outside London","EO","60","[c]","27310","27570"
"New entrant CS","2022","Declared non-disabled","North Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Lanarkshire","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Lanarkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Northamptonshire","Outside London","AO","55","[c]","21270","21260"
"New entrant CS","2022","Declared non-disabled","North Northamptonshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Northamptonshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Nottinghamshire","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Nottinghamshire","Outside London","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Nottinghamshire","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Nottinghamshire","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire CC","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire CC","Outside London","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire CC","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire CC","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire CC","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire CC","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire CC","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Norwich and East Norfolk","Outside London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Norwich and East Norfolk","Outside London","AO","90","[c]","22140","23140"
"New entrant CS","2022","Declared non-disabled","Norwich and East Norfolk","Outside London","EO","45","[c]","26970","27570"
"New entrant CS","2022","Declared non-disabled","Norwich and East Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Norwich and East Norfolk","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Norwich and East Norfolk","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Norwich and East Norfolk","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Norwich and East Norfolk","Outside London","Unknown","110","[c]","22410","18870"
"New entrant CS","2022","Declared non-disabled","Nottingham","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Nottingham","Outside London","AO","250","[c]","21430","21250"
"New entrant CS","2022","Declared non-disabled","Nottingham","Outside London","EO","220","[c]","26330","26590"
"New entrant CS","2022","Declared non-disabled","Nottingham","Outside London","G6","[c]","[c]","[c]","[c]"
