"Status","Year","Function_of_post","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","G7","60","55","56580","52150"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","HEO","55","50","33460","31990"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","SEO","60","55","38180","36780"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","AO","45","45","22490","21260"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","G6","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","G7","10","10","57600","57230"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","SEO","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Commercial","G7","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","G7","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Economics","AO","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Economics","G6","10","10","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Economics","G7","30","25","53280","53360"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Economics","HEO","25","25","32810","32790"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Economics","SCS level","10","10","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Economics","SEO","10","10","39880","40650"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Medicine","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Medicine","G7","10","10","54490","53360"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Medicine","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Medicine","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Operational Delivery","EO","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Operational Delivery","G6","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Operational Delivery","G7","15","15","53540","53360"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","EO","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","G6","45","45","66770","66230"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","G7","85","80","53620","53360"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","HEO","15","15","31080","32790"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","SEO","20","15","41380","40650"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Science and Engineering","G6","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Science and Engineering","G7","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Science and Engineering","SCS level","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Social Research","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Social Research","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","G7","20","20","53510","53360"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","HEO","10","10","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","SEO","5","5","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","AA","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","AO","15","15","21840","21840"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","EO","15","10","26330","26130"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","HEO","15","15","32760","33350"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","SEO","10","10","[c]","[c]"
"In post","2022","Analysis","Education and Skills Funding Agency","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Estyn","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Estyn","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Estyn","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Estyn","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Economics","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Economics","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Economics","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","HEO","5","5","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","SEO","5","5","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Social Research","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Social Research","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Social Research","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Social Research","SEO","5","5","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Statistics","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Research","AO","5","5","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Research","G6","15","15","73600","73920"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Research","G7","20","20","61620","61400"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Research","SEO","15","15","49780","48860"
"In post","2022","Analysis","Government Actuary's Department","Other","AO","5","5","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","Other","EO","10","10","28720","28230"
"In post","2022","Analysis","Government Actuary's Department","Other","G6","100","85","92380","88150"
"In post","2022","Analysis","Government Actuary's Department","Other","G7","20","20","57770","57250"
"In post","2022","Analysis","Government Actuary's Department","Other","HEO","35","30","36660","36590"
"In post","2022","Analysis","Government Actuary's Department","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","Other","SEO","15","15","46970","48300"
"In post","2022","Analysis","Government Internal Audit Agency","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
