"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","East of England","Peterborough","5","5","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","London","Westminster","10","10","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","North East (England)","Sunderland","10","10","26120","27570"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","North East (England)","Tyneside","5","5","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","North West (England)","Blackpool","5","5","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Leeds","20","20","36210","33380"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Sheffield","10","5","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2022","Security","Driver and Vehicle Licensing Agency","Wales","Swansea","65","65","25290","24720"
"In post","2022","Security","Driver and Vehicle Standards Agency","East Midlands (England)","Nottingham","25","20","37170","35000"
"In post","2022","Security","Driver and Vehicle Standards Agency","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Security","Driver and Vehicle Standards Agency","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Security","Driver and Vehicle Standards Agency","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Security","Driver and Vehicle Standards Agency","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Security","Estyn","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Security","FCDO Services","London","Westminster","55","55","34670","36090"
"In post","2022","Security","FCDO Services","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Security","FCDO Services","South East (England)","Milton Keynes","225","210","34640","33210"
"In post","2022","Security","Food Standards Agency","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","London","Westminster","195","195","46480","41180"
"In post","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","120","120","40100","34450"
"In post","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Milton Keynes","15","15","38930","35790"
"In post","2022","Security","Government Actuary's Department","London","Camden and City of London","5","5","[c]","[c]"
"In post","2022","Security","Health and Safety Executive","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East Midlands (England)","Leicester","5","5","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East Midlands (England)","Leicestershire CC and Rutland","10","10","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East Midlands (England)","North Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East of England","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","East of England","Peterborough","30","30","35070","30450"
"In post","2022","Security","HM Prison and Probation Service","East of England","Suffolk CC","10","10","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","London","Croydon","35","35","33540","31980"
"In post","2022","Security","HM Prison and Probation Service","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","London","Lewisham and Southwark","10","10","40110","41060"
"In post","2022","Security","HM Prison and Probation Service","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","London","Westminster","160","160","47500","45840"
"In post","2022","Security","HM Prison and Probation Service","North East (England)","Durham","35","35","34750","33460"
"In post","2022","Security","HM Prison and Probation Service","North East (England)","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","North West (England)","Chorley and West Lancashire","10","10","[c]","[c]"
