"Status","Year","Disability","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Education","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Education","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Education","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department for Work and Pensions","London","35","35","32250","31060"
"In post","2022","Declared disabled","Other ethnicity","Department for Work and Pensions","Outside London","75","70","28050","27570"
"In post","2022","Declared disabled","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Foreign, Commonwealth and Development Office","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","HM Revenue and Customs","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","HM Revenue and Customs","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","HM Treasury","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Home Office","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Home Office","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Ministry of Defence","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Ministry of Justice","London","35","35","34270","32090"
"In post","2022","Declared disabled","Other ethnicity","Ministry of Justice","Outside London","40","40","30990","30450"
"In post","2022","Declared disabled","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Scottish Government","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Attorney General's Departments","London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Attorney General's Departments","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cabinet Office","London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cabinet Office","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Department for Business, Energy and Industrial Strategy","London","15","15","[c]","[c]"
