"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Coventry","G6/G7","G7","445","435","50820","50130"
"In post","2022","Coventry","SCS level","SCS level","45","45","90540","80900"
"In post","2022","Coventry","SEO/HEO","HEO","495","470","31160","30200"
"In post","2022","Coventry","SEO/HEO","SEO","500","485","38410","36960"
"In post","2022","Coventry","Unknown","Unknown","95","90","29630","27700"
"In post","2022","Croydon","AA/AO","AA","195","175","22330","22460"
"In post","2022","Croydon","AA/AO","AO","1435","1305","25380","25630"
"In post","2022","Croydon","EO","EO","2775","2630","29940","29370"
"In post","2022","Croydon","G6/G7","G6","575","555","73140","74190"
"In post","2022","Croydon","G6/G7","G7","1300","1270","60330","59930"
"In post","2022","Croydon","SCS level","SCS level","100","95","88730","82290"
"In post","2022","Croydon","SEO/HEO","HEO","2335","2255","36540","36620"
"In post","2022","Croydon","SEO/HEO","SEO","1710","1660","44120","43430"
"In post","2022","Croydon","Unknown","Unknown","130","120","33970","33700"
"In post","2022","Darlington","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","AA/AO","AO","105","90","21650","21250"
"In post","2022","Darlington","EO","EO","225","205","26220","26000"
"In post","2022","Darlington","G6/G7","G6","65","65","63240","61680"
"In post","2022","Darlington","G6/G7","G7","240","235","51570","50130"
"In post","2022","Darlington","SCS level","SCS level","20","20","84530","76950"
"In post","2022","Darlington","SEO/HEO","HEO","295","285","30410","30090"
"In post","2022","Darlington","SEO/HEO","SEO","290","280","37740","36780"
"In post","2022","Darlington","Unknown","Unknown","65","65","26540","24090"
"In post","2022","Derby","AA/AO","AA","20","20","19300","19200"
"In post","2022","Derby","AA/AO","AO","480","420","22190","21260"
"In post","2022","Derby","EO","EO","290","265","27710","27570"
"In post","2022","Derby","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Derby","G6/G7","G7","20","20","65120","64800"
"In post","2022","Derby","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Derby","SEO/HEO","HEO","35","35","32610","31990"
"In post","2022","Derby","SEO/HEO","SEO","25","25","41220","39490"
"In post","2022","Derby","Unknown","Unknown","235","210","29660","28200"
"In post","2022","Derry City and Strabane","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Derry City and Strabane","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Devon CC","AA/AO","AA","370","350","20210","19810"
"In post","2022","Devon CC","AA/AO","AO","1500","1315","23040","21300"
"In post","2022","Devon CC","EO","EO","1260","1140","27290","27570"
"In post","2022","Devon CC","G6/G7","G6","230","220","63420","60490"
"In post","2022","Devon CC","G6/G7","G7","585","555","50040","48080"
"In post","2022","Devon CC","SCS level","SCS level","25","25","92570","88460"
"In post","2022","Devon CC","SEO/HEO","HEO","750","710","33450","32770"
"In post","2022","Devon CC","SEO/HEO","SEO","810","760","40710","39650"
"In post","2022","Devon CC","Unknown","Unknown","150","135","29770","28200"
"In post","2022","Dorset","AA/AO","AA","215","200","20540","20890"
"In post","2022","Dorset","AA/AO","AO","740","705","25190","23960"
"In post","2022","Dorset","EO","EO","590","550","27950","27130"
"In post","2022","Dorset","G6/G7","G6","30","30","69710","68370"
"In post","2022","Dorset","G6/G7","G7","55","50","56450","54280"
"In post","2022","Dorset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Dorset","SEO/HEO","HEO","340","320","34210","33840"
"In post","2022","Dorset","SEO/HEO","SEO","165","155","43470","40860"
"In post","2022","Dorset","Unknown","Unknown","70","60","28440","24800"
"In post","2022","Dudley","AA/AO","AA","20","15","20110","20480"
"In post","2022","Dudley","AA/AO","AO","475","395","21170","21260"
"In post","2022","Dudley","EO","EO","440","385","27360","27570"
"In post","2022","Dudley","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","G6/G7","G7","10","10","49880","49170"
"In post","2022","Dudley","SEO/HEO","HEO","60","55","32920","31990"
"In post","2022","Dudley","SEO/HEO","SEO","30","30","38570","36500"
"In post","2022","Dudley","Unknown","Unknown","65","65","29670","28200"
"In post","2022","Dumfries and Galloway","AA/AO","AA","40","40","21460","21640"
"In post","2022","Dumfries and Galloway","AA/AO","AO","190","180","25160","25420"
"In post","2022","Dumfries and Galloway","EO","EO","220","205","31020","30040"
"In post","2022","Dumfries and Galloway","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Dumfries and Galloway","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Dumfries and Galloway","SEO/HEO","HEO","65","65","36140","36150"
"In post","2022","Dumfries and Galloway","SEO/HEO","SEO","25","25","45910","46060"
"In post","2022","Durham","AA/AO","AA","360","315","20570","20890"
"In post","2022","Durham","AA/AO","AO","2845","2520","24040","22080"
"In post","2022","Durham","EO","EO","1310","1185","27670","27130"
"In post","2022","Durham","G6/G7","G6","40","40","70760","67670"
"In post","2022","Durham","G6/G7","G7","130","125","56070","55000"
"In post","2022","Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Durham","SEO/HEO","HEO","505","475","33530","33840"
"In post","2022","Durham","SEO/HEO","SEO","310","295","43360","41100"
"In post","2022","Durham","Unknown","Unknown","210","205","30670","28880"
"In post","2022","Ealing","AA/AO","AO","35","35","24760","25110"
"In post","2022","Ealing","EO","EO","315","300","31120","31060"
"In post","2022","Ealing","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Ealing","G6/G7","G7","10","10","57460","54420"
"In post","2022","Ealing","SEO/HEO","HEO","30","25","36690","36650"
"In post","2022","Ealing","SEO/HEO","SEO","15","15","44210","40960"
"In post","2022","Ealing","Unknown","Unknown","85","80","34840","34100"
"In post","2022","East Ayrshire and North Ayrshire mainland","AA/AO","AA","55","50","21830","22630"
"In post","2022","East Ayrshire and North Ayrshire mainland","AA/AO","AO","280","245","22250","21260"
"In post","2022","East Ayrshire and North Ayrshire mainland","EO","EO","485","445","25890","27570"
"In post","2022","East Ayrshire and North Ayrshire mainland","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","G6/G7","G7","20","20","54700","50340"
"In post","2022","East Ayrshire and North Ayrshire mainland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","SEO/HEO","HEO","125","120","31610","31990"
"In post","2022","East Ayrshire and North Ayrshire mainland","SEO/HEO","SEO","60","60","42050","41750"
"In post","2022","East Cumbria","AA/AO","AA","35","35","19750","19810"
"In post","2022","East Cumbria","AA/AO","AO","310","280","22080","21300"
"In post","2022","East Cumbria","EO","EO","315","290","25580","25640"
"In post","2022","East Cumbria","G6/G7","G6","10","10","62120","60220"
"In post","2022","East Cumbria","G6/G7","G7","55","55","53910","50430"
"In post","2022","East Cumbria","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","SEO/HEO","HEO","110","105","30660","30380"
"In post","2022","East Cumbria","SEO/HEO","SEO","80","75","39960","37230"
"In post","2022","East Cumbria","Unknown","Unknown","90","80","30200","28200"
"In post","2022","East Derbyshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","AA/AO","AO","105","85","20900","21260"
"In post","2022","East Derbyshire","EO","EO","175","155","27320","27570"
"In post","2022","East Derbyshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","East Derbyshire","G6/G7","G7","15","15","51500","50970"
"In post","2022","East Derbyshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","SEO/HEO","HEO","30","30","32930","32250"
"In post","2022","East Derbyshire","SEO/HEO","SEO","10","10","41460","38450"
"In post","2022","East Derbyshire","Unknown","Unknown","75","70","29170","28200"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","AA","365","340","20430","19810"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","AO","1050","1000","28850","25680"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","EO","560","530","31430","29420"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","G6","15","15","74560","75500"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","G7","40","40","60140","56960"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","HEO","225","220","38690","36130"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","SEO","115","115","46020","43390"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","Unknown","65","65","39810","40220"
"In post","2022","East Kent","AA/AO","AA","70","65","19750","19200"
"In post","2022","East Kent","AA/AO","AO","970","905","23290","24210"
"In post","2022","East Kent","EO","EO","2410","2205","27380","27170"
"In post","2022","East Kent","G6/G7","G6","25","25","70590","66450"
"In post","2022","East Kent","G6/G7","G7","110","110","55480","53050"
"In post","2022","East Kent","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","SEO/HEO","HEO","525","500","33000","31960"
"In post","2022","East Kent","SEO/HEO","SEO","225","215","39850","38060"
"In post","2022","East Kent","Unknown","Unknown","115","110","29870","28760"
"In post","2022","East Lancashire","AA/AO","AA","10","5","[c]","[c]"
"In post","2022","East Lancashire","AA/AO","AO","125","105","20980","21260"
"In post","2022","East Lancashire","EO","EO","235","215","27350","27570"
"In post","2022","East Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","G6/G7","G7","15","15","53270","49980"
"In post","2022","East Lancashire","SEO/HEO","HEO","20","20","32000","31990"
"In post","2022","East Lancashire","SEO/HEO","SEO","20","20","39640","37240"
"In post","2022","East Lancashire","Unknown","Unknown","125","115","28450","25560"
"In post","2022","East Lothian and Midlothian","AA/AO","AO","10","10","21150","21260"
"In post","2022","East Lothian and Midlothian","EO","EO","80","70","27320","27570"
"In post","2022","East Lothian and Midlothian","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","East Lothian and Midlothian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","SEO/HEO","HEO","20","15","32660","32360"
"In post","2022","East Lothian and Midlothian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","AA/AO","AA","10","5","[c]","[c]"
"In post","2022","East Merseyside","AA/AO","AO","275","230","21230","21260"
"In post","2022","East Merseyside","EO","EO","490","440","27600","27570"
"In post","2022","East Merseyside","G6/G7","G6","10","10","66970","63840"
"In post","2022","East Merseyside","G6/G7","G7","30","30","59120","58000"
"In post","2022","East Merseyside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","SEO/HEO","HEO","85","80","32880","32470"
"In post","2022","East Merseyside","SEO/HEO","SEO","50","50","40820","39920"
"In post","2022","East Merseyside","Unknown","Unknown","195","185","30120","28200"
"In post","2022","East Riding of Yorkshire","AA/AO","AA","210","195","21110","20890"
"In post","2022","East Riding of Yorkshire","AA/AO","AO","790","740","26450","25700"
"In post","2022","East Riding of Yorkshire","EO","EO","605","575","28540","26930"
"In post","2022","East Riding of Yorkshire","G6/G7","G6","20","20","67300","61570"
"In post","2022","East Riding of Yorkshire","G6/G7","G7","30","30","60830","57890"
"In post","2022","East Riding of Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","SEO/HEO","HEO","170","165","34510","33870"
"In post","2022","East Riding of Yorkshire","SEO/HEO","SEO","90","90","47220","46480"
"In post","2022","East Riding of Yorkshire","Unknown","Unknown","70","60","30740","30880"
"In post","2022","East Surrey","AA/AO","AA","120","115","24590","24950"
"In post","2022","East Surrey","AA/AO","AO","470","445","31860","33790"
"In post","2022","East Surrey","EO","EO","210","195","31950","29320"
"In post","2022","East Surrey","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","East Surrey","G6/G7","G7","25","20","61760","60810"
"In post","2022","East Surrey","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","SEO/HEO","HEO","100","95","37920","39000"
"In post","2022","East Surrey","SEO/HEO","SEO","60","60","49270","47500"
"In post","2022","East Surrey","Unknown","Unknown","65","60","31240","29300"
"In post","2022","East Sussex CC","AA/AO","AA","75","65","20620","20890"
"In post","2022","East Sussex CC","AA/AO","AO","835","745","22970","21260"
"In post","2022","East Sussex CC","EO","EO","690","615","27460","27570"
"In post","2022","East Sussex CC","G6/G7","G6","25","25","63630","60740"
"In post","2022","East Sussex CC","G6/G7","G7","35","35","53950","50430"
"In post","2022","East Sussex CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","SEO/HEO","HEO","155","145","33010","31990"
"In post","2022","East Sussex CC","SEO/HEO","SEO","95","90","42420","40480"
"In post","2022","East Sussex CC","Unknown","Unknown","105","95","29460","28200"
"In post","2022","Enfield","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","AA/AO","AO","50","45","24120","23720"
"In post","2022","Enfield","EO","EO","225","205","30980","31060"
"In post","2022","Enfield","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Enfield","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Enfield","SEO/HEO","HEO","20","20","36190","36650"
"In post","2022","Enfield","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Enfield","Unknown","Unknown","30","30","35740","34100"
"In post","2022","Essex Haven Gateway","AA/AO","AA","40","40","21070","20310"
"In post","2022","Essex Haven Gateway","AA/AO","AO","160","150","24460","22030"
"In post","2022","Essex Haven Gateway","EO","EO","440","405","29040","29290"
"In post","2022","Essex Haven Gateway","G6/G7","G6","10","10","73610","73500"
"In post","2022","Essex Haven Gateway","G6/G7","G7","25","25","59170","57150"
"In post","2022","Essex Haven Gateway","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Essex Haven Gateway","SEO/HEO","HEO","115","110","35280","33630"
"In post","2022","Essex Haven Gateway","SEO/HEO","SEO","65","65","44240","42610"
"In post","2022","Essex Haven Gateway","Unknown","Unknown","85","80","30670","26310"
"In post","2022","Essex Thames Gateway","AA/AO","AA","10","10","19200","19200"
"In post","2022","Essex Thames Gateway","AA/AO","AO","375","340","24010","24250"
"In post","2022","Essex Thames Gateway","EO","EO","370","330","29660","29290"
"In post","2022","Essex Thames Gateway","G6/G7","G7","10","10","56650","54400"
"In post","2022","Essex Thames Gateway","SEO/HEO","HEO","50","50","35460","35120"
