"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Operational Delivery","London","EO","Unknown","465","[c]","29300","28650"
"New entrant CS","2022","Operational Delivery","London","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","London","G6","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","London","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","London","G6","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","London","G7","Heterosexual / straight","70","[c]","54120","53240"
"New entrant CS","2022","Operational Delivery","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","London","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","London","G7","Unknown","75","[c]","53250","53360"
"New entrant CS","2022","Operational Delivery","London","HEO","Heterosexual / straight","210","[c]","34020","33110"
"New entrant CS","2022","Operational Delivery","London","HEO","LGBO","35","[c]","33740","33470"
"New entrant CS","2022","Operational Delivery","London","HEO","Undeclared","35","[c]","33090","32560"
"New entrant CS","2022","Operational Delivery","London","HEO","Unknown","140","[c]","33730","32790"
"New entrant CS","2022","Operational Delivery","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","London","SCS level","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","London","SEO","Heterosexual / straight","170","[c]","41820","40650"
"New entrant CS","2022","Operational Delivery","London","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","London","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","London","SEO","Unknown","90","[c]","39970","40650"
"New entrant CS","2022","Operational Delivery","London","Unknown","Heterosexual / straight","655","[c]","34090","30220"
"New entrant CS","2022","Operational Delivery","London","Unknown","LGBO","50","[c]","36640","27060"
"New entrant CS","2022","Operational Delivery","London","Unknown","Undeclared","70","[c]","37120","33700"
"New entrant CS","2022","Operational Delivery","London","Unknown","Unknown","290","[c]","33570","32090"
"New entrant CS","2022","Operational Delivery","Outside London","AA","Heterosexual / straight","1015","[c]","20260","20890"
"New entrant CS","2022","Operational Delivery","Outside London","AA","LGBO","125","[c]","20390","20890"
"New entrant CS","2022","Operational Delivery","Outside London","AA","Undeclared","45","[c]","20110","20890"
"New entrant CS","2022","Operational Delivery","Outside London","AA","Unknown","875","[c]","20150","20890"
"New entrant CS","2022","Operational Delivery","Outside London","AO","Heterosexual / straight","8045","[c]","22140","21260"
"New entrant CS","2022","Operational Delivery","Outside London","AO","LGBO","905","[c]","22030","21260"
"New entrant CS","2022","Operational Delivery","Outside London","AO","Undeclared","465","[c]","21930","21260"
"New entrant CS","2022","Operational Delivery","Outside London","AO","Unknown","4610","[c]","21930","21300"
"New entrant CS","2022","Operational Delivery","Outside London","EO","Heterosexual / straight","3930","[c]","27240","27570"
"New entrant CS","2022","Operational Delivery","Outside London","EO","LGBO","385","[c]","27000","27570"
"New entrant CS","2022","Operational Delivery","Outside London","EO","Undeclared","215","[c]","26950","27570"
"New entrant CS","2022","Operational Delivery","Outside London","EO","Unknown","1655","[c]","26570","26130"
"New entrant CS","2022","Operational Delivery","Outside London","G6","Heterosexual / straight","30","[c]","67420","63850"
"New entrant CS","2022","Operational Delivery","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outside London","G6","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outside London","G7","Heterosexual / straight","150","[c]","51810","50000"
"New entrant CS","2022","Operational Delivery","Outside London","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outside London","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outside London","G7","Unknown","35","[c]","50790","49960"
"New entrant CS","2022","Operational Delivery","Outside London","HEO","Heterosexual / straight","610","[c]","32200","31660"
"New entrant CS","2022","Operational Delivery","Outside London","HEO","LGBO","70","[c]","31420","31660"
"New entrant CS","2022","Operational Delivery","Outside London","HEO","Undeclared","50","[c]","32070","31920"
"New entrant CS","2022","Operational Delivery","Outside London","HEO","Unknown","245","[c]","31390","31660"
"New entrant CS","2022","Operational Delivery","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outside London","SEO","Heterosexual / straight","350","[c]","40420","38330"
"New entrant CS","2022","Operational Delivery","Outside London","SEO","LGBO","35","[c]","40790","39830"
"New entrant CS","2022","Operational Delivery","Outside London","SEO","Undeclared","40","[c]","38800","37420"
"New entrant CS","2022","Operational Delivery","Outside London","SEO","Unknown","95","[c]","38580","37450"
"New entrant CS","2022","Operational Delivery","Outside London","Unknown","Heterosexual / straight","4175","[c]","27890","24800"
"New entrant CS","2022","Operational Delivery","Outside London","Unknown","LGBO","365","[c]","27520","24090"
"New entrant CS","2022","Operational Delivery","Outside London","Unknown","Undeclared","235","[c]","28710","26820"
"New entrant CS","2022","Operational Delivery","Outside London","Unknown","Unknown","2730","[c]","27370","25480"
"New entrant CS","2022","Operational Delivery","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","AO","Heterosexual / straight","40","[c]","22070","21840"
"New entrant CS","2022","Operational Delivery","Unknown","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","EO","Heterosexual / straight","30","[c]","29670","29290"
"New entrant CS","2022","Operational Delivery","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","Heterosexual / straight","50","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","Unknown","90","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","AO","Heterosexual / straight","35","[c]","23800","25110"
"New entrant CS","2022","Other","London","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","EO","Heterosexual / straight","195","[c]","27090","26950"
"New entrant CS","2022","Other","London","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","EO","Unknown","55","[c]","27530","28650"
"New entrant CS","2022","Other","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","HEO","Heterosexual / straight","40","[c]","33930","34020"
"New entrant CS","2022","Other","London","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
